match_id,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20160430-W-Prague-F-Samantha_Stosur-Lucie_Safarova,GP2,25,12,16,4,0,5,2,3,2
20160430-W-Prague-F-Samantha_Stosur-Lucie_Safarova,Deuce1,12,10,7,1,4,1,1,1,0
20160430-W-Prague-F-Samantha_Stosur-Lucie_Safarova,Deuce2,8,7,6,2,1,1,2,0,0
20160430-W-Prague-F-Samantha_Stosur-Lucie_Safarova,STotal1,37,21,19,3,8,4,1,5,5
20160430-W-Prague-F-Samantha_Stosur-Lucie_Safarova,STotal2,36,21,24,7,1,6,5,4,2
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,BP1,2,1,1,0,0,0,0,0,1
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,BP2,8,4,7,0,0,2,1,4,0
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,GP1,11,8,5,1,2,2,0,1,0
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,GP2,17,4,10,0,1,1,0,5,1
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,Deuce1,5,4,4,0,2,0,0,1,0
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,Deuce2,18,12,13,0,1,3,5,4,1
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,STotal1,18,13,10,1,4,2,0,2,1
19960127-W-Australian_Open-F-Monica_Seles-Anke_Huber,STotal2,43,20,30,0,2,6,6,13,2
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,BP1,2,2,1,0,0,1,0,0,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,BP2,12,8,7,0,1,2,4,1,1
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,GP1,12,8,11,1,3,2,0,3,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,GP2,8,3,4,0,0,1,1,2,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,Deuce1,5,3,4,0,0,2,1,1,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,Deuce2,19,7,11,0,1,1,3,9,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,STotal1,19,13,16,1,3,5,1,4,0
19920704-W-Wimbledon-F-Steffi_Graf-Monica_Seles,STotal2,39,18,22,0,2,4,8,12,1
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,BP1,4,3,2,0,1,1,0,0,1
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,BP2,14,9,9,0,1,3,1,3,0
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,GP1,10,7,6,1,0,4,1,1,0
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,GP2,6,3,4,0,0,1,0,0,0
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,Deuce1,6,2,1,0,0,0,1,1,0
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,Deuce2,7,4,5,0,0,1,0,0,0
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,STotal1,20,12,9,1,1,5,2,2,1
19830910-W-US_Open-F-Martina_Navratilova-Chris_Evert,STotal2,27,16,18,0,1,5,1,3,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,BP1,6,4,6,0,1,3,0,1,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,BP2,5,1,3,0,0,0,1,1,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,GP1,16,8,9,0,1,1,1,3,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,GP2,8,5,7,0,0,1,1,2,1
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,Deuce1,15,10,13,0,1,3,1,4,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,Deuce2,4,2,2,0,0,0,0,1,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,STotal1,37,22,28,0,3,7,2,8,0
19910608-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,STotal2,17,8,12,0,0,1,2,4,1
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,BP1,10,7,6,0,0,2,1,1,1
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,BP2,11,5,4,0,0,1,2,4,0
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,GP1,9,6,4,0,1,0,1,1,1
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,GP2,5,2,2,0,2,0,0,1,0
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,Deuce1,13,7,12,0,1,3,0,3,0
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,Deuce2,10,3,6,0,1,1,1,4,0
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,STotal1,32,20,22,0,2,5,2,5,2
19920125-W-Australian_Open-F-Monica_Seles-Mary_Joe_Fernandez,STotal2,26,10,12,0,3,2,3,9,0
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,BP1,11,6,7,0,1,5,0,2,2
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,BP2,4,3,4,0,1,1,0,0,0
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,GP1,10,3,6,0,1,1,0,3,0
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,GP2,10,7,10,0,1,1,2,0,0
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,Deuce1,15,8,13,1,1,2,2,2,1
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,Deuce2,8,4,5,0,1,0,0,1,0
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,STotal1,36,17,26,1,3,8,2,7,3
19810703-W-Wimbledon-F-Hana_Mandlikova-Chris_Evert,STotal2,22,14,19,0,3,2,2,1,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,BP1,9,4,3,0,2,1,1,2,1
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,BP2,4,2,3,0,0,0,0,1,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,GP1,6,4,3,0,3,0,1,2,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,GP2,10,7,6,1,3,0,0,1,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,Deuce1,9,3,4,0,0,2,0,5,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,Deuce2,9,7,5,0,2,0,2,1,0
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,STotal1,24,11,10,0,5,3,2,9,1
20010908-W-US_Open-F-Serena_Williams-Venus_Williams,STotal2,23,16,14,1,5,0,2,3,0
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,BP1,8,2,5,0,0,2,0,1,0
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,BP2,8,6,4,1,2,0,0,1,1
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,GP1,10,4,6,0,1,1,1,3,2
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,GP2,9,7,4,1,1,1,1,0,0
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,Deuce1,5,3,3,0,1,0,1,2,0
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,Deuce2,7,6,4,0,0,4,1,0,0
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,STotal1,23,9,14,0,2,3,2,6,2
20030906-W-US_Open-F-Kim_Clijsters-Justine_Henin,STotal2,24,19,12,2,3,5,2,1,1
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,BP1,10,5,7,0,0,2,0,5,0
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,BP2,13,10,6,1,2,5,1,2,1
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,GP1,10,6,6,0,2,1,0,2,2
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,GP2,26,8,13,0,1,2,3,4,3
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,Deuce1,9,4,5,0,0,0,1,2,0
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,Deuce2,22,16,18,2,7,4,2,4,0
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,STotal1,29,15,18,0,2,3,1,9,2
20021110-W-WTA_Tour_Championships-QF-Monica_Seles-Venus_Williams,STotal2,61,34,37,3,10,11,6,10,4
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,BP1,3,1,1,0,0,1,0,0,1
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,BP2,6,2,4,0,0,1,1,2,1
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,GP1,11,9,7,0,4,1,1,1,1
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,GP2,15,7,9,0,3,0,2,6,1
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,Deuce1,6,5,4,0,2,3,0,1,0
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,Deuce2,11,6,9,1,1,2,1,2,0
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,STotal1,20,15,12,0,6,5,1,2,2
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,STotal2,32,15,22,1,4,3,4,10,2
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,BP1,13,7,4,0,1,5,0,0,1
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,BP2,13,11,9,0,1,3,4,0,1
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,GP1,13,8,6,1,2,3,0,0,2
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,GP2,20,12,11,0,2,1,2,1,1
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,Deuce1,11,6,6,0,2,3,0,0,2
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,Deuce2,22,12,13,0,1,4,2,5,2
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,STotal1,37,21,16,1,5,11,0,0,5
19841208-W-Australian_Open-F-Helena_Sukova-Chris_Evert,STotal2,55,35,33,0,4,8,8,6,4
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,BP1,1,1,1,0,1,0,0,0,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,BP2,9,7,7,1,3,3,0,1,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,GP1,15,9,14,0,5,3,0,0,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,GP2,10,6,6,0,1,3,0,2,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,Deuce1,6,5,5,0,0,4,0,0,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,Deuce2,8,4,7,2,2,0,0,2,1
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,STotal1,22,15,20,0,6,7,0,0,0
19870704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,STotal2,27,17,20,3,6,6,0,5,1
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,BP1,9,4,4,2,1,0,0,1,0
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,BP2,12,6,8,0,4,1,1,1,2
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,GP1,9,7,3,1,1,2,0,0,1
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,GP2,14,6,8,0,6,0,0,1,1
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,Deuce1,9,2,5,0,0,1,0,0,0
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,Deuce2,8,3,4,0,1,1,0,0,0
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,STotal1,27,13,12,3,2,3,0,1,1
19870124-W-Australian_Open-F-Hana_Mandlikova-Martina_Navratilova,STotal2,34,15,20,0,11,2,1,2,3
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,BP1,10,5,9,0,1,2,0,5,0
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,BP2,12,7,6,0,1,0,3,2,0
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,GP1,26,12,13,0,2,4,1,10,2
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,GP2,15,10,10,0,1,4,0,2,1
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,Deuce1,19,12,10,0,1,5,4,2,2
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,Deuce2,12,6,12,0,1,1,3,1,0
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,STotal1,55,29,32,0,4,11,5,17,4
19960608-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,STotal2,39,23,28,0,3,5,6,5,1
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,BP1,4,3,3,0,2,1,0,0,1
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,BP2,5,1,5,0,0,1,0,1,0
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,GP1,13,8,10,2,1,4,1,2,0
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,GP2,9,4,5,1,2,0,0,1,0
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,Deuce1,10,8,7,1,1,5,0,1,0
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,Deuce2,5,3,3,0,1,1,0,1,0
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,STotal1,27,19,20,3,4,10,1,3,1
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,STotal2,19,8,13,1,3,2,0,3,0
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,BP1,6,0,5,0,0,0,0,4,1
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,BP2,9,5,6,0,0,1,0,0,2
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,GP1,7,5,3,0,2,0,3,0,0
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,GP2,14,7,8,1,1,3,0,1,1
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,Deuce1,6,2,3,0,1,0,1,1,1
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,Deuce2,9,4,5,0,0,1,1,1,4
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,STotal1,19,7,11,0,3,0,4,5,2
20160111-W-Hobart-R32-Denisa_Allertova-Alize_Cornet,STotal2,32,16,19,1,1,5,1,2,7
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,BP1,10,6,6,0,0,2,3,1,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,BP2,9,4,4,0,0,0,1,2,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,GP1,9,7,7,0,1,2,1,1,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,GP2,13,6,9,0,3,3,0,2,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,Deuce1,4,2,3,0,0,1,1,1,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,Deuce2,12,6,9,0,1,2,1,1,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,STotal1,23,15,16,0,1,5,5,3,0
19990605-W-Roland_Garros-F-Steffi_Graf-Martina_Hingis,STotal2,34,16,22,0,4,5,2,5,0
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,BP1,9,8,6,0,3,0,3,1,0
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,BP2,4,3,3,1,0,0,2,1,0
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,GP1,21,11,16,0,5,1,3,2,1
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,GP2,13,11,8,2,2,1,2,0,0
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,Deuce1,16,11,11,0,5,0,5,4,1
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,Deuce2,11,7,8,2,3,0,1,1,0
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,STotal1,46,30,33,0,13,1,11,7,2
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,STotal2,28,21,19,5,5,1,5,2,0
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,BP1,10,3,8,0,0,0,1,1,1
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,BP2,13,7,8,1,0,2,1,4,2
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,GP1,18,8,7,0,2,1,0,3,1
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,GP2,20,9,14,1,2,2,1,6,1
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,Deuce1,15,8,11,0,4,0,2,2,0
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,Deuce2,14,7,9,0,0,1,3,4,0
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,STotal1,43,19,26,0,6,1,3,6,2
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,STotal2,47,23,31,2,2,5,5,14,3
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,BP1,1,1,0,0,0,0,1,0,0
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,BP2,6,1,3,0,1,0,0,4,1
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,GP1,9,7,6,3,0,2,0,0,0
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,GP2,3,1,2,0,0,0,1,1,1
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,Deuce1,6,5,3,0,3,1,1,0,0
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,Deuce2,3,0,0,0,0,0,0,2,0
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,STotal1,16,13,9,3,3,3,2,0,0
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,STotal2,12,2,5,0,1,0,1,7,2
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,BP1,9,5,8,0,3,0,1,1,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,BP2,7,6,2,1,2,2,0,1,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,GP1,11,6,8,1,2,1,0,2,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,GP2,10,8,7,0,6,1,1,1,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,Deuce1,8,3,3,0,2,1,0,3,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,Deuce2,11,6,7,0,2,3,0,4,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,STotal1,28,14,19,1,7,2,1,6,0
20080120-W-Australian_Open-R16-Caroline_Wozniacki-Ana_Ivanovic,STotal2,28,20,16,1,10,6,1,6,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,BP1,2,1,2,0,0,0,1,0,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,BP2,10,4,6,0,1,0,1,1,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,GP1,12,6,9,0,2,1,2,5,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,GP2,3,1,3,0,0,0,0,2,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,Deuce1,7,5,3,0,2,2,0,1,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,Deuce2,5,1,2,1,0,0,0,1,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,STotal1,21,12,14,0,4,3,3,6,0
19940128-W-Australian_Open-F-Steffi_Graf-Arantxa_Sanchez_Vicario,STotal2,18,6,11,1,1,0,1,4,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,BP1,7,3,4,0,0,2,1,3,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,BP2,11,6,7,0,2,2,0,2,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,GP1,12,9,7,1,3,2,1,2,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,GP2,14,8,11,0,1,2,0,0,1
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,Deuce1,6,2,5,0,0,1,0,3,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,Deuce2,13,8,12,0,2,2,0,4,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,STotal1,25,14,16,1,3,5,2,8,0
19980604-W-Roland_Garros-F-Monica_Seles-Arantxa_Sanchez_Vicario,STotal2,38,22,30,0,5,6,0,6,1
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,BP1,5,1,3,0,0,0,0,1,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,BP2,4,1,4,0,0,0,0,3,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,GP1,11,7,8,0,1,0,2,2,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,GP2,10,7,8,0,1,3,0,1,1
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,Deuce1,10,7,8,1,1,2,0,2,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,Deuce2,2,1,2,0,0,0,1,1,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,STotal1,26,15,19,1,2,2,2,5,0
19880403-W-Tampa-F-Arantxa_Sanchez_Vicario-Chris_Evert,STotal2,16,9,14,0,1,3,1,5,1
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,BP1,5,4,3,0,1,1,2,0,1
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,BP2,9,7,8,1,0,1,2,2,0
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,GP1,12,10,10,1,0,4,3,1,0
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,GP2,14,9,7,0,3,3,2,1,2
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,Deuce1,7,4,6,0,2,2,0,2,0
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,Deuce2,14,9,13,0,3,3,1,1,0
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,STotal1,24,18,19,1,3,7,5,3,1
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,STotal2,37,25,28,1,6,7,5,4,2
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,BP1,7,2,5,0,1,1,0,2,1
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,BP2,9,8,4,0,1,1,3,1,0
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,GP1,7,3,5,0,1,1,1,0,0
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,GP2,11,7,8,1,1,2,0,1,2
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,Deuce1,9,5,6,0,2,1,1,1,0
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,Deuce2,5,5,2,0,0,1,1,0,0
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,STotal1,23,10,16,0,4,3,2,3,1
20030607-W-Roland_Garros-F-Kim_Clijsters-Justine_Henin,STotal2,25,20,14,1,2,4,4,2,2
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,BP1,2,0,2,0,0,0,0,1,0
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,BP2,14,8,8,0,3,1,0,3,1
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,GP1,7,6,4,0,3,1,2,0,0
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,GP2,3,2,1,0,0,0,1,1,0
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,Deuce1,3,3,2,0,1,1,0,0,0
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,Deuce2,9,2,1,0,0,0,0,3,2
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,STotal1,12,9,8,0,4,2,2,1,0
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,STotal2,26,12,10,0,3,1,1,7,3
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,BP1,4,1,2,0,0,0,0,2,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,BP2,15,9,7,0,0,4,0,2,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,GP1,8,6,4,0,0,1,1,1,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,GP2,5,2,3,0,2,0,0,1,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,Deuce1,4,3,3,1,0,1,0,0,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,Deuce2,11,4,7,0,0,2,0,3,2
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,STotal1,16,10,9,1,0,2,1,3,0
19950128-W-Australian_Open-F-Mary_Pierce-Arantxa_Sanchez_Vicario,STotal2,31,15,17,0,2,6,0,6,2
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,BP1,7,3,4,0,0,1,1,3,0
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,BP2,7,3,4,1,2,0,0,3,1
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,GP1,21,10,15,1,4,0,1,3,1
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,GP2,15,8,12,2,3,3,0,3,1
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,Deuce1,18,12,14,0,5,2,0,2,0
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,Deuce2,11,9,9,0,2,2,4,2,0
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,STotal1,46,25,33,1,9,3,2,8,1
20020329-W-Miami-SF-Jennifer_Capriati-Monica_Seles,STotal2,33,20,25,3,7,5,4,8,2
19900609-W-Roland_Garros-F-Steffi_Graf-Monica_Seles,BP1,6,1,5,0,0,1,0,2,0
19900609-W-Roland_Garros-F-Steffi_Graf-Monica_Seles,BP2,9,5,7,0,0,2,2,1,0
19900609-W-Roland_Garros-F-Steffi_Graf-Monica_Seles,GP1,10,6,7,0,2,3,0,0,0
19900609-W-Roland_Garros-F-Steffi_Graf-Monica_Seles,GP2,9,7,4,0,0,1,1,0,0
