match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,2,Total,92,8,10,48,34,44,14,9,4,74,40,25,8,8,42,13,19
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,1,1,24,1,3,12,7,12,6,4,2,35,13,8,6,1,16,7,6
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,2,1,35,6,4,24,18,11,4,2,2,24,11,13,4,2,12,3,5
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,1,2,28,0,3,15,8,13,5,4,1,28,19,5,5,0,15,7,5
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,2,2,28,1,3,7,4,21,5,4,0,28,15,6,2,3,19,6,10
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,1,3,22,0,4,15,8,7,0,4,1,29,12,5,3,2,14,7,3
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,2,3,29,1,3,17,12,12,5,3,2,22,14,6,2,3,11,4,4
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,1,Total,74,2,9,39,25,35,13,13,8,67,25,35,21,11,52,24,19
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,2,Total,67,3,1,36,24,31,18,12,9,74,36,9,3,1,6,4,1
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,1,1,23,1,2,14,10,9,2,5,3,28,8,9,3,4,19,8,9
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,2,1,28,2,0,16,12,12,8,3,3,23,11,4,2,0,3,2,1
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,1,2,51,1,7,25,15,26,11,8,5,39,17,26,18,7,33,16,10
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,2,2,39,1,1,20,12,19,10,9,6,51,25,5,1,1,3,2,0
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,1,Total,93,0,6,70,41,23,9,8,3,87,44,19,9,10,41,23,12
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,2,Total,87,0,4,55,29,32,14,16,11,93,43,21,13,8,58,22,32
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,1,1,29,0,4,21,13,8,3,2,0,30,19,8,5,3,16,7,5
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,2,1,30,0,1,18,7,12,4,7,4,29,13,5,2,3,23,7,15
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,1,2,41,0,2,29,13,12,4,6,3,24,8,5,1,4,17,12,3
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,2,2,24,0,1,17,11,7,5,2,2,41,24,8,4,4,13,7,5
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,1,3,23,0,0,20,15,3,2,0,0,33,17,6,3,3,8,4,4
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,2,3,33,0,2,20,11,13,5,7,5,23,6,8,7,1,22,8,12
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,1,Total,81,4,2,52,33,29,13,11,7,72,26,39,27,7,56,35,19
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,2,Total,72,4,0,46,29,26,17,5,3,81,35,16,7,5,15,7,8
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,1,1,50,3,1,31,20,19,8,6,4,36,12,21,12,5,31,20,10
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,2,1,36,4,0,28,19,8,5,2,1,50,22,12,5,3,7,4,3
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,1,2,31,1,1,21,13,10,5,5,3,36,14,18,15,2,25,15,9
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,2,2,36,0,0,18,10,18,12,3,2,31,13,4,2,2,8,3,5
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,1,Total,61,4,2,38,24,23,8,13,9,49,14,22,11,7,21,10,9
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,2,Total,49,3,1,29,24,20,11,2,1,61,29,23,12,5,12,7,4
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,1,1,24,2,0,15,10,9,4,4,2,25,8,10,4,4,10,4,6
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,2,1,25,1,1,13,12,12,5,1,0,24,10,8,3,1,7,5,1
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,1,2,37,2,2,23,14,14,4,9,7,24,6,12,7,3,11,6,3
20140113-W-Australian_Open-R64-Alla_Kudryavtseva-Angelique_Kerber,2,2,24,2,0,16,12,8,6,1,1,37,19,15,9,4,5,2,3
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,1,Total,54,2,4,26,14,28,12,11,5,53,23,12,6,3,33,20,9
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,2,Total,53,1,0,41,22,12,8,4,1,54,28,10,4,4,23,9,14
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,1,1,28,1,3,13,6,15,7,5,2,28,13,6,3,2,18,12,3
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,2,1,28,0,0,22,11,6,4,3,1,28,15,5,3,1,13,7,6
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,1,2,26,1,1,13,8,13,5,6,3,25,10,6,3,1,15,8,6
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,2,2,25,1,0,19,11,6,4,1,0,26,13,5,1,3,10,2,8
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,1,Total,76,6,7,52,38,24,10,9,8,47,25,20,8,5,25,4,14
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,2,Total,47,3,4,25,16,22,6,8,4,76,28,14,8,3,28,11,13
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,1,1,36,2,4,25,19,11,4,4,3,20,11,7,4,1,14,4,6
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,2,1,20,1,3,10,7,10,2,3,1,36,13,4,2,1,15,4,8
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,1,2,40,4,3,27,19,13,6,5,5,27,14,13,4,4,11,0,8
20140707-W-Sacramento_CA_50K-R32-Nicole_Gibbs-Alexandra_Stevenson,2,2,27,2,1,15,9,12,4,5,3,40,15,10,6,2,13,7,5
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,1,Total,113,0,4,78,45,35,13,13,6,99,42,25,13,11,65,24,37
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,2,Total,99,0,3,59,36,40,21,12,8,113,55,26,18,5,53,34,16
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,1,1,33,0,1,27,16,6,0,3,1,29,10,7,7,0,22,10,11
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,2,1,29,0,1,18,14,11,5,3,3,33,17,6,4,0,14,7,6
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,1,2,40,0,1,25,18,15,8,3,2,35,15,9,4,5,21,7,13
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,2,2,35,0,0,22,11,13,9,3,1,40,14,8,6,2,18,15,3
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,1,3,40,0,2,26,11,14,5,7,3,35,17,9,2,6,22,7,13
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,2,3,35,0,2,19,11,16,7,6,4,40,24,12,8,3,21,12,7
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,1,Total,93,10,4,59,34,34,19,14,10,86,35,39,15,11,30,17,9
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,2,Total,86,12,4,51,37,35,14,7,4,93,40,41,17,6,34,16,14
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,1,1,32,1,0,23,14,9,7,2,2,22,11,14,9,4,8,7,1
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,2,1,22,3,2,13,10,9,1,3,1,32,11,10,1,4,9,4,3
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,1,2,34,3,2,16,11,18,8,8,6,30,10,15,4,5,10,5,3
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,2,2,30,7,1,22,16,8,4,2,2,34,15,17,7,1,10,5,4
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,1,3,27,6,2,20,9,7,4,4,2,34,14,10,2,2,12,5,5
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,2,3,34,2,1,16,11,18,9,2,1,27,14,14,9,1,15,7,7
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,1,Total,63,6,4,41,32,22,9,4,2,69,35,27,10,8,27,9,14
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,2,Total,69,5,2,37,23,32,11,11,7,63,22,19,7,5,27,13,12
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,1,1,32,6,2,20,17,12,4,3,2,31,16,14,5,3,11,4,5
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,2,1,31,3,0,13,9,18,6,3,1,32,11,11,3,4,14,6,8
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,1,2,31,0,2,21,15,10,5,1,0,38,19,13,5,5,16,5,9
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,2,2,38,2,2,24,14,14,5,8,6,31,11,8,4,1,13,7,4
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,1,Total,58,7,2,34,22,24,13,5,3,58,31,37,15,13,33,18,13
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,2,Total,58,2,0,30,16,28,11,10,5,58,23,8,6,0,20,16,4
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,1,1,34,1,2,17,10,17,8,5,3,36,19,18,9,7,23,13,8
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,2,1,36,1,0,16,9,20,8,5,2,34,16,3,2,0,12,9,3
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,1,2,24,6,0,17,12,7,5,0,0,22,12,19,6,6,10,5,5
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,2,2,22,1,0,14,7,8,3,5,3,24,7,5,4,0,8,7,1
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,1,Total,47,2,3,25,13,22,10,5,1,43,9,16,7,3,24,11,10
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,2,Total,43,1,1,32,25,11,9,4,4,47,24,19,8,5,6,2,3
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,1,1,25,1,2,12,7,13,6,2,0,25,7,8,5,2,14,6,6
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,2,1,25,0,0,22,16,3,2,4,4,25,12,10,4,4,3,0,3
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,1,2,22,1,1,13,6,9,4,3,1,18,2,8,2,1,10,5,4
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,2,2,18,1,1,10,9,8,7,0,0,22,12,9,4,1,3,2,0
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,1,Total,113,0,4,76,49,37,15,14,9,80,39,32,14,11,26,14,8
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,2,Total,80,3,3,55,30,25,11,8,2,113,49,49,27,13,50,23,24
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,1,1,38,0,1,23,14,15,6,5,3,22,10,5,2,2,9,5,3
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,2,1,22,1,0,16,8,6,4,1,0,38,18,17,10,4,17,9,8
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,1,2,45,0,3,31,22,14,5,6,5,39,18,20,10,5,10,4,3
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,2,2,39,2,1,28,16,11,5,3,1,45,18,21,10,7,18,9,8
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,1,3,30,0,0,22,13,8,4,3,1,19,11,7,2,4,7,5,2
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,2,3,19,0,2,11,6,8,2,4,1,30,13,11,7,2,15,5,8
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,1,Total,40,0,0,29,26,11,5,1,1,37,23,11,7,4,6,3,3
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,2,Total,37,0,2,27,12,10,2,7,2,40,9,9,4,5,29,16,11
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,1,1,20,0,0,13,11,7,4,1,1,24,15,5,3,2,1,0,1
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,2,1,24,0,1,16,7,8,2,5,2,20,5,6,3,3,20,13,6
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,1,2,20,0,0,16,15,4,1,0,0,13,8,6,4,2,5,3,2
20141006-W-Tianjin-SF-Alison_Riske-Saisai_Zheng,2,2,13,0,1,11,5,2,0,2,0,20,4,3,1,2,9,3,5
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,1,Total,59,0,6,37,25,22,9,3,0,58,32,33,21,12,31,12,13
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,2,Total,58,0,3,39,20,19,6,8,2,59,25,10,6,3,20,7,10
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,1,1,22,0,3,14,12,8,2,1,0,20,13,13,8,5,10,2,5
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,2,1,20,0,1,16,6,4,1,3,0,22,8,4,2,2,11,3,7
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,1,2,37,0,3,23,13,14,7,2,0,38,19,20,13,7,21,10,8
20141020-W-Macon_GA_50K-QF-Irina_Falconi-Madison_Brengle,2,2,38,0,2,23,14,15,5,5,2,37,17,6,4,1,9,4,3
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,1,Total,61,0,4,38,20,23,10,9,5,58,19,13,10,1,23,12,7
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,2,Total,58,4,4,43,33,15,6,7,6,61,31,24,12,6,18,8,6
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,1,1,20,0,3,13,4,7,2,3,0,29,12,6,3,1,8,2,3
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,2,1,29,2,2,21,15,8,2,2,1,20,14,11,6,2,8,4,2
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,1,2,41,0,1,25,16,16,8,6,5,29,7,7,7,0,15,10,4
20130603-W-Nottingham_75K-R32-An_Sophie_Mestach-Johanna_Konta,2,2,29,2,2,22,18,7,4,5,5,41,17,13,6,4,10,4,4
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,1,Total,56,6,3,35,29,21,11,5,4,63,27,22,10,6,27,14,10
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,2,Total,63,1,1,42,27,21,9,9,5,56,16,6,2,3,14,10,3
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,1,1,34,5,3,21,17,13,6,3,2,42,17,14,7,2,19,11,5
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,2,1,42,0,1,29,18,13,7,6,4,34,11,4,2,2,11,8,2
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,1,2,22,1,0,14,12,8,5,2,2,21,10,8,3,4,8,3,5
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,2,2,21,1,0,13,9,8,2,3,1,22,5,2,0,1,3,2,1
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,1,Total,68,2,4,39,24,29,19,8,6,59,28,13,6,1,24,13,7
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,2,Total,59,1,2,35,22,24,9,6,2,68,25,13,7,2,35,22,11
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,1,1,28,1,3,12,9,16,12,2,2,20,7,5,2,0,6,3,0
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,2,1,20,1,1,13,10,7,3,2,1,28,7,4,2,0,13,7,5
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,1,2,40,1,1,27,15,13,7,6,4,39,21,8,4,1,18,10,7
20140113-W-Australian_Open_Q-Q2-Carina_Witthoeft-Anastasia_Rodionova,2,2,39,0,1,22,12,17,6,4,1,40,18,9,5,2,22,15,6
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,1,Total,67,1,4,46,24,21,8,8,3,48,16,11,7,2,31,18,9
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,2,Total,48,0,2,30,23,18,9,3,1,67,35,17,6,10,18,8,8
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,1,1,31,0,1,24,13,7,3,3,1,28,9,6,5,0,15,9,5
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,2,1,28,0,2,15,12,13,7,2,1,31,15,10,5,5,8,2,4
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,1,2,36,1,3,22,11,14,5,5,2,20,7,5,2,2,16,9,4
20140601-W-Roland_Garros-R16-Pauline_Parmentier-Garbine_Muguruza,2,2,20,0,0,15,11,5,2,1,0,36,20,7,1,5,10,6,4
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,1,Total,73,3,3,45,29,28,12,5,2,79,28,20,15,2,33,17,13
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,2,Total,79,4,2,55,38,24,13,10,8,73,32,22,12,6,29,19,8
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,1,1,44,2,2,26,18,18,7,1,0,39,12,12,10,0,21,11,8
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,2,1,39,3,1,26,20,13,7,6,5,44,19,11,5,3,13,7,5
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,1,2,29,1,1,19,11,10,5,4,2,40,16,8,5,2,12,6,5
20140901-W-US_Open-R16-Eugenie_Bouchard-Ekaterina_Makarova,2,2,40,1,1,29,18,11,6,4,3,29,13,11,7,3,16,12,3
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,1,Total,79,2,9,41,30,38,22,5,3,75,30,30,12,15,42,17,16
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,2,Total,75,2,5,47,31,28,14,9,6,79,27,10,6,1,27,15,7
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,1,1,39,0,5,17,12,22,11,3,2,28,12,15,7,7,21,10,6
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,2,1,28,0,2,18,10,10,6,4,2,39,16,3,2,1,13,8,3
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,1,2,40,2,4,24,18,16,11,2,1,47,18,15,5,8,21,7,10
20140513-W-Rome-R32-Camila_Giorgi-Dominika_Cibulkova,2,2,47,2,3,29,21,18,8,5,4,40,11,7,4,0,14,7,4
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,1,Total,57,3,1,47,34,10,7,3,1,67,31,19,5,7,9,5,3
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,2,Total,67,3,3,45,29,22,7,10,6,57,16,24,16,3,29,16,10
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,1,1,32,2,0,26,19,6,4,2,1,33,15,9,0,5,5,2,3
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,2,1,33,3,3,19,13,14,5,2,0,32,9,13,7,2,20,10,7
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,1,2,25,1,1,21,15,4,3,1,0,34,16,10,5,2,4,3,0
20140616-W-Eastbourne-R32-Caroline_Wozniacki-Samantha_Stosur,2,2,34,0,0,26,16,8,2,8,6,25,7,11,9,1,9,6,3
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,1,Total,49,5,0,26,21,23,15,6,6,51,24,23,7,3,19,7,12
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,2,Total,51,2,1,37,18,14,9,4,0,49,13,10,4,1,17,11,5
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,1,1,31,2,0,15,12,16,11,3,3,26,9,12,5,1,10,6,4
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,2,1,26,2,1,17,11,9,6,1,0,31,8,8,3,1,7,3,3
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,1,2,18,3,0,11,9,7,4,3,3,25,15,11,2,2,9,1,8
20140620-W-Eastbourne-SF-Madison_Keys-Heather_Watson,2,2,25,0,0,20,7,5,3,3,0,18,5,2,1,0,10,8,2
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,1,Total,61,0,1,42,29,19,8,4,1,60,33,10,6,3,18,8,9
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,2,Total,60,4,6,27,16,33,11,7,1,61,24,16,5,7,39,22,11
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,1,1,34,0,0,21,15,13,6,3,1,41,20,6,4,2,11,6,5
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,2,1,41,3,4,19,13,22,8,4,1,34,13,10,3,4,23,14,5
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,1,2,27,0,1,21,14,6,2,1,0,19,13,4,2,1,7,2,4
20141016-W-Luxembourg-R16-Denisa_Allertova-Sabine_Lisicki,2,2,19,1,2,8,3,11,3,3,0,27,11,6,2,3,16,8,6
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,1,Total,83,3,2,64,36,19,9,10,6,69,37,13,6,4,20,13,5
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,2,Total,69,3,9,39,24,30,8,11,5,83,38,28,14,9,51,18,24
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,1,1,38,1,2,31,19,7,4,4,3,32,16,6,2,3,13,8,3
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,2,1,32,1,5,22,13,10,3,3,1,38,15,9,5,3,22,6,11
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,1,2,45,2,0,33,17,12,5,6,3,37,21,7,4,1,7,5,2
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,2,2,37,2,4,17,11,20,5,8,4,45,23,19,9,6,29,12,13
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,1,Total,77,0,4,52,29,25,15,12,8,65,23,17,9,8,40,16,20
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,2,Total,65,4,2,36,28,29,14,5,3,77,33,15,6,5,27,7,18
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,1,1,41,0,1,27,14,14,11,4,2,39,14,8,6,2,22,9,12
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,2,1,39,2,0,23,17,16,8,4,3,41,16,7,2,3,17,5,12
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,1,2,36,0,3,25,15,11,4,8,6,26,9,9,3,6,18,7,8
20141001-W-Beijing-R32-Lin_Zhu-Simona_Halep,2,2,26,2,2,13,11,13,6,1,0,36,17,8,4,2,10,2,6
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,1,Total,52,2,2,33,23,19,10,7,5,52,29,18,14,2,19,13,4
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,2,Total,52,0,6,33,16,19,7,8,3,52,19,11,6,4,26,7,13
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,1,1,26,2,1,18,14,8,4,3,2,20,9,7,5,0,7,5,1
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,2,1,20,0,3,10,7,10,4,3,1,26,8,5,2,2,12,2,7
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,1,2,26,0,1,15,9,11,6,4,3,32,20,11,9,2,12,8,3
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,2,2,32,0,3,23,9,9,3,5,2,26,11,6,4,2,14,5,6
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,1,Total,57,5,2,30,25,27,16,2,1,49,18,22,14,2,28,17,9
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,2,Total,49,2,4,32,22,17,9,7,4,57,16,10,6,2,25,8,13
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,1,1,30,2,0,15,12,15,8,2,1,24,11,14,9,2,11,8,3
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,2,1,24,2,2,13,8,11,5,6,4,30,10,5,2,1,13,4,7
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,1,2,27,3,2,15,13,12,8,0,0,25,7,8,5,0,17,9,6
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,2,2,25,0,2,19,14,6,4,1,0,27,6,5,4,1,12,4,6
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,1,Total,39,3,2,24,19,15,9,2,2,35,22,12,4,2,12,7,3
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,2,Total,35,1,3,27,12,8,1,9,4,39,11,5,1,3,26,10,13
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,1,1,16,1,0,10,7,6,5,0,0,16,12,6,2,1,5,2,3
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,2,1,16,0,1,12,4,4,0,5,2,16,4,0,0,0,13,7,5
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,1,2,23,2,2,14,12,9,4,2,2,19,10,6,2,1,7,5,0
20140114-W-Australian_Open-R128-Simona_Halep-Katarzyna_Piter,2,2,19,1,2,15,8,4,1,4,2,23,7,5,1,3,13,3,8
20120730-W-Olympics-R16-Daniela_Hantuchova-Caroline_Wozniacki,1,Total,51,1,3,31,17,20,11,9,5,57,19,23,10,9,20,9,8
20120730-W-Olympics-R16-Daniela_Hantuchova-Caroline_Wozniacki,2,Total,57,3,1,41,30,16,8,4,3,51,23,22,4,7,11,6,4
20120730-W-Olympics-R16-Daniela_Hantuchova-Caroline_Wozniacki,1,1,29,1,2,17,7,12,8,3,1,37,15,13,7,5,11,6,3
