match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20220212-W-St_Petersburg-SF-Jelena_Ostapenko-Anett_Kontaveit,Jelena Ostapenko,Anett Kontaveit,R,R,W,20220212,St Petersburg,SF,,,Hard,Marta Mrozinska,3,1,Elephant
20220211-W-St_Petersburg-QF-Jelena_Ostapenko-Aliaksandra_Sasnovich,Jelena Ostapenko,Aliaksandra Sasnovich,R,R,W,20220211,St Petersburg,QF,,,Hard,Anastasia Petrarca,3,1,Elephant
20220211-W-St_Petersburg-QF-Anett_Kontaveit-Belinda_Bencic,Anett Kontaveit,Belinda Bencic,R,R,W,20220211,St Petersburg,QF,,,Hard,Kader Nouni,3,1,Elephant
20220210-W-St_Petersburg-R16-Jelena_Ostapenko-Andrea_Petkovic,Jelena Ostapenko,Andrea Petkovic,R,R,W,20220210,St Petersburg,R16,,,Hard,Pierre Bacchi,3,1,Elephant
20220209-W-St_Petersburg-R32-Varvara_Gracheva-Elena_Rybakina,Varvara Gracheva,Elena Rybakina,R,R,W,20220209,St Petersburg,R32,,,Hard,Marta Mrozinska,3,1,Elephant
20220209-W-St_Petersburg-R16-Anett_Kontaveit-Sorana_Cirstea,Anett Kontaveit,Sorana Cirstea,R,R,W,20220209,St Petersburg,R16,,,Hard,Pierre Bacchi,3,1,Elephant
20220207-W-St_Petersburg-R32-Anett_Kontaveit-Jil_Teichmann,Anett Kontaveit,Jil Teichmann,R,L,W,20220207,St Petersburg,R32,,,Hard,Kader Nouni,3,1,Elephant
20220206-W-ITF_Tucuman-F-Brenda_Fruhvirtova-Carolina_Alves,Brenda Fruhvirtova,Carolina Alves,R,R,W,20220206,ITF Tucuman,F,,,Clay,,3,1,Elephant
20220126-W-Australian_Open-QF-Iga_Swiatek-Kaia_Kanepi,Iga Swiatek,Kaia Kanepi,R,R,W,20220126,Australian Open,QF,13:15,Rod Laver Arena,Hard,Marija Cicak,3,A,Zindaras
20220125-W-Australian_Open-QF-Jessica_Pegula-Ashleigh_Barty,Jessica Pegula,Ashleigh Barty,R,R,W,20220125,Australian Open,QF,19:25,Rod Laver Arena,Hard,Aurelie Tourte,3,A,Zindaras
20220122-W-Australian_Open-R32-Ashleigh_Barty-Camila_Giorgi,Ashleigh Barty,Camila Giorgi,R,R,W,20220122,Australian Open,R32,6pm,Rod Laver Arena,Hard,Marijana Veljovi?,3,A,Edo
20220121-W-Australian_Open-R32-Marta_Kostyuk-Paula_Badosa,Marta Kostyuk,Paula Badosa,R,R,W,20220121,Australian Open,R32,13:00,Margaret Court Arena,Hard,Thomas Sweeney,3,A,Zindaras
20220120-W-Australian_Open-R64-Samantha_Stosur-Anastasia_Pavlyuchenkova,Samantha Stosur,Anastasia Pavlyuchenkova,R,R,W,20220120,Australian Open,R64,11:20,Kia Arena,Hard,Marijana Veljovic,3,A,Zindaras
20220120-W-Australian_Open-R64-Alize_Cornet-Garbine_Muguruza,Alize Cornet,Garbine Muguruza,R,R,W,20220120,Australian Open,R64,11:15,Rod Laver Arena,Hard,Julie Kjendlie,3,A,Zindaras
20220119-W-Australian_Open-R64-Tereza_Martincova-Camila_Giorgi,Tereza Martincova,Camila Giorgi,R,R,W,20220119,Australian Open,R64,2pm,John Cain,Hard,Timothee Mevel,3,A,Edo
20220118-W-Australian_Open-R128-Robin_Anderson-Samantha_Stosur,Robin Anderson,Samantha Stosur,R,R,W,20220118,Australian Open,R128,11:10,Kia Arena,Hard,Isabell Seefried,3,A,Zindaras
20220118-W-Australian_Open-R128-Rebecca_Marino-Marie_Bouzkova,Rebecca Marino,Marie Bouzkova,R,R,W,20220118,Australian Open,R128,,14,Hard,Mohamed Lahyani,3,A,Zindaras
20220118-W-Australian_Open-R128-Arantxa_Rus-Tamara_Zidansek,Arantxa Rus,Tamara Zidansek,L,R,W,20220118,Australian Open,R128,,17,Hard,Juan Zhang,3,A,Zindaras
20220117-W-Australian_Open-R128-Viktoria_Kuzmova-Xiyu_Wang,Viktoria Kuzmova,Xiyu Wang,R,L,W,20220117,Australian Open,R128,,,Hard,,3,A,andy
20220117-W-Australian_Open-R128-Naomi_Osaka-Camila_Osorio,Naomi Osaka,Camila Osorio,R,R,W,20220117,Australian Open,R128,13:20,Rod Laver Arena,Hard,Katarzyna Radwan-Cho,3,A,Zindaras
20220117-W-Australian_Open-R128-Madison_Keys_-Sofia_Kenin,Madison Keys ,Sofia Kenin,R,R,W,20220117,Australian Open,R128,,John Caine Arena,Hard,Isabell Seefried,3,1,Ángel Moreno
20220117-W-Australian_Open-R128-Kirsten_Flipkens-Sara_Sorribes_Tormo,Kirsten Flipkens,Sara Sorribes Tormo,R,R,W,20220117,Australian Open,R128,,6,Hard,Timo Janzen,3,A,Zindaras
20220117-W-Australian_Open-R128-Dayana_Yastremska-Madison_Brengle,Dayana Yastremska,Madison Brengle,R,R,W,20220117,Australian Open,R128,14:20,3,Hard,Manuel Absolu,3,A,Zindaras
20220117-W-Australian_Open-R128-Camila_Giorgi-Anastasia_Potapova,Camila Giorgi,Anastasia Potapova,R,R,W,20220117,Australian Open,R128,2pm,6,Hard,,3,A,Edo
20220117-W-Australian_Open-R128-Amanda_Anisimova-Arianne_Hartono,Amanda Anisimova,Arianne Hartono,R,R,W,20220117,Australian Open,R128,,1573 Arena,Hard,Anis Rsayssi,3,A,Zindaras
20220114-W-Sydney-SF-Anett_Kontaveit-Barbora_Krejcikova,Anett Kontaveit,Barbora Krejcikova,R,R,W,20220114,Sydney,SF,,,Hard,,3,1,Zindaras
20220114-W-Australian_Open-Q3-Arianne_Hartono-Jule_Niemeier,Arianne Hartono,Jule Niemeier,R,R,W,20220114,Australian Open,Q3,,13,Hard,Marko Savic,3,A,Zindaras
20220113-W-Sydney-QF-Paula_Badosa-Belinda_Bencic,Paula Badosa,Belinda Bencic,R,R,W,20220113,Sydney,QF,,1,Hard,,3,1,Zindaras
20220113-W-Sydney-QF-Garbine_Muguruza-Daria_Kasatkina,Garbine Muguruza,Daria Kasatkina,R,R,W,20220113,Sydney,QF,,Rosewall,Hard,,3,1,Isaac
20220112-W-Australian_Open-Q2-Indy_De_Vroome-Dalma_Galfi,Indy De Vroome,Dalma Galfi,R,R,W,20220112,Australian Open,Q2,,5,Hard,Alina da Rocha Nocinto,3,A,Zindaras
20220112-W-Australian_Open-Q2-Indy_De_Vroome-Dalma_Galfi,Indy De Vroome,Dalma Galfi,R,R,W,20220112,Australian Open,Q2,,5,Hard,Alina da Rocha Nocinto,3,A,Zindaras
20220111-W-Sydney-R32-Elena_Rybakina-Emma_Raducanu,Elena Rybakina,Emma Raducanu,R,R,W,20220111,Sydney,R32,,Rosewall,Hard,,3,1,Shreyas
20220111-W-Sydney-R16-Garbine_Muguruza-Ekaterina_Alexandrova,Garbine Muguruza,Ekaterina Alexandrova,R,R,W,20220111,Sydney,R16,,,Hard,,3,1,Isaac
20220111-W-Australian_Open-Q1-Urszula_Radwanska-Indy_De_Vroome,Urszula Radwanska,Indy De Vroome,R,R,W,20220111,Australian Open,Q1,,14,Hard,,3,A,Zindaras
20220111-W-Australian_Open-Q1-Simona_Waltert-Paula_Ormaechea,Simona Waltert,Paula Ormaechea,R,R,W,20220111,Australian Open,Q1,,,Hard,,3,A,andy
20220110-W-Australian_Open-Q1-Yuliya_Hatouka-Caroline_Dolehide,Yuliya Hatouka,Caroline Dolehide,R,R,W,20220110,Australian Open,Q1,,,Hard,,3,A,andy
20220108-W-Adelaide-SF-Iga_Swiatek-Ashleigh_Barty,Iga Swiatek,Ashleigh Barty,R,R,W,20220108,Adelaide,SF,,,Hard,Juan Zhang,3,1,Elephant
20220107-W-Adelaide-QF-Iga_Swiatek-Victoria_Azarenka,Iga Swiatek,Victoria Azarenka,R,R,W,20220107,Adelaide,QF,,,Hard,,3,1,Jim Albert
20220107-W-Adelaide-QF-Ashleigh_Barty-Sofia_Kenin,Ashleigh Barty,Sofia Kenin,R,R,W,20220107,Adelaide,QF,,Center,Hard,,3,1,Lowell
20220106-W-Melbourne-R16-Clara_Tauson-Lin_Zhu,Clara Tauson,Lin Zhu,R,R,W,20220106,Melbourne,R16,,,Hard,,3,1,Elephant
20220106-W-Melbourne-R16-Andrea_Petkovic-Clara_Burel,Andrea Petkovic,Clara Burel,R,R,W,20220106,Melbourne,R16,,7,Hard,,3,1,Elephant
20220106-W-Adelaide-R16-Iga_Swiatek-Leylah_Fernandez,Iga Swiatek,Leylah Fernandez,R,L,W,20220106,Adelaide,R16,,Center,Hard,,3,1,Lowell
20220105-W-Melbourne-R32-Shuai_Zhang-Clara_Burel,Shuai Zhang,Clara Burel,R,R,W,20220105,Melbourne,R32,,,Hard,,3,1,Elephant
20220105-W-Adelaide-R16-Elena_Rybakina-Marie_Bouzkova,Elena Rybakina,Marie Bouzkova,R,R,W,20220105,Adelaide,R16,,,Hard,,3,1,andy
20220104-W-Melbourne-R32-Anhelina_Kalinina-Clara_Tauson,Anhelina Kalinina,Clara Tauson,R,R,W,20220104,Melbourne,R32,,,Hard,,3,1,Elephant
20220104-W-Adelaide-R32-Victoria_Azarenka-Paula_Badosa,Victoria Azarenka,Paula Badosa,R,R,W,20220104,Adelaide,R32,,Center Court,Hard,Juan Zhang,3,1,Isaac
20220104-W-Adelaide-R32-Iga_Swiatek-Daria_Gavrilova,Iga Swiatek,Daria Gavrilova,R,R,W,20220104,Adelaide,R32,,Centre,Hard,Julie Kjendlie,3,1,Elephant
20220104-W-Adelaide-R32-Elina_Svitolina-Anastasia_Gasanova,Elina Svitolina,Anastasia Gasanova,R,R,W,20220104,Adelaide,R32,11:00 AM,Center,Hard,,3,1,Lowell
20211219-W-Dutch_Championships-F-Suzan_Lamens-Stephanie_Judith_Visscher,Suzan Lamens,Stephanie Judith Visscher,R,R,W,20211219,Dutch Championships,F,,,Hard,,3,1,Zindaras
20211121-W-Montevideo-F-Panna_Udvardy-Diane_Parry,Panna Udvardy,Diane Parry,R,R,W,20211121,Montevideo,F,,Cancha Central,Clay,,3,1,Zindaras
20211112-W-Linz-F-Jaqueline_Cristian-Alison_Riske,Jaqueline Cristian,Alison Riske,R,R,W,20211112,Linz,F,,Center Court,Hard,Thomas Sweeney,3,1,Zindaras
20211109-W-Linz-R16-Emma_Raducanu-Xin_Yu_Wang,Emma Raducanu,Xin Yu Wang,R,R,W,20211109,Linz,R16,,Center Court,Hard,Adelka Cinko,3,1,Zindaras
20211108-W-Linz-R32-Jaqueline_Cristian-Kamilla_Rakhimova,Jaqueline Cristian,Kamilla Rakhimova,R,R,W,20211108,Linz,R32,,1,Hard,Eva Rungaldier,3,1,Zindaras
20211102-W-BJK_Cup_Finals-RR-Storm_Sanders-Elise_Mertens,Storm Sanders,Elise Mertens,L,R,W,20211102,BJK Cup Finals,RR,,Center,Hard,Damien Dumusois,3,1,Zindaras
20211101-W-BJK_Cup_Finals-RR-Carla_Suarez_Navarro-Viktoria_Kuzmova,Carla Suarez Navarro,Viktoria Kuzmova,R,R,W,20211101,BJK Cup Finals,RR,,1,Hard,Damien Dumusois,3,1,Zindaras
20211029-W-Cluj_Napoca-QF-Emma_Raducanu-Marta_Kostyuk,Emma Raducanu,Marta Kostyuk,R,R,W,20211029,Cluj Napoca,QF,19:35,,Hard,Pierre Bacchi,3,1,Zindaras
20211028-W-Cluj_Napoca-R16-Emma_Raducanu-Ana_Bogdan,Emma Raducanu,Ana Bogdan,R,R,W,20211028,Cluj Napoca,R16,15:40,Center Court,Hard,Kader Nouni,3,1,Zindaras
20211026-W-Cluj_Napoca-R32-Kaja_Juvan-Jaqueline_Cristian,Kaja Juvan,Jaqueline Cristian,R,R,W,20211026,Cluj Napoca,R32,16:20,Center Court,Hard,Kader Nouni,3,1,Zindaras
20211026-W-Cluj_Napoca-R32-Emma_Raducanu-Polona_Hercog,Emma Raducanu,Polona Hercog,R,R,W,20211026,Cluj Napoca,R32,,,Hard,Pierre Bacchi,3,1,Zindaras
20211023-W-Tenerife-SF-Camila_Osorio-Camila_Giorgi,Camila Osorio,Camila Giorgi,R,R,W,20211023,Tenerife,SF,,,Hard,,3,1,Elephant
20211019-W-Tenerife-R32-Varvara_Gracheva-Sara_Sorribes_Tormo,Varvara Gracheva,Sara Sorribes Tormo,R,R,W,20211019,Tenerife,R32,11:40,Center Court,Hard,Thomas Sweeney,3,1,Zindaras
20211019-W-Tenerife-R32-Arantxa_Rus-Viktorija_Golubic,Arantxa Rus,Viktorija Golubic,L,R,W,20211019,Tenerife,R32,,2,Hard,Pablo Rodriguez,3,1,Zindaras
20211014-W-Indian_Wells-QF-Paula_Badosa-Angelique_Kerber,Paula Badosa,Angelique Kerber,R,L,W,20211014,Indian Wells,QF,6:05 PM,1,Hard,Juan Zhang,3,1,Lowell
20211012-W-Indian_Wells-R16-Jessica_Pegula-Elina_Svitolina,Jessica Pegula,Elina Svitolina,R,R,W,20211012,Indian Wells,R16,,1,Hard,Miriam Bley,3,1,Lowell
20211012-W-Indian_Wells-R16-Jelena_Ostapenko-Iga_Swiatek,Jelena Ostapenko,Iga Swiatek,R,R,W,20211012,Indian Wells,R16,,3,Hard,Yamila Halle,3,1,Elephant
20211011-W-Indian_Wells-R32-Viktorija_Golubic-Anna_Kalinskaya,Viktorija Golubic,Anna Kalinskaya,R,R,W,20211011,Indian Wells,R32,,,Hard,Miriam Bley,3,1,Zindaras
20211011-W-Indian_Wells-R32-Karolina_Pliskova-Beatriz_Haddad_Maia,Karolina Pliskova,Beatriz Haddad Maia,R,L,W,20211011,Indian Wells,R32,14:20,Stadium 3,Hard,Julie Kjendlie,3,1,Zindaras
20211011-W-Indian_Wells-R32-Bianca_Andreescu-Anett_Kontaveit,Bianca Andreescu,Anett Kontaveit,R,R,W,20211011,Indian Wells,R32,13:20,Stadium 2,Hard,Paula Vieira Souza,3,1,Zindaras
20211010-W-Indian_Wells-R32-Iga_Swiatek-Veronika_Kudermetova,Iga Swiatek,Veronika Kudermetova,R,R,W,20211010,Indian Wells,R32,,,Hard,Marija Cicak,3,1,Elephant
20211009-W-Indian_Wells-R64-Cori_Gauff-Caroline_Garcia,Cori Gauff,Caroline Garcia,R,R,W,20211009,Indian Wells,R64,3:10 PM,1,Hard,Miriam Bley,3,1,Lowell
20211009-W-Indian_Wells-R64-Alison_Riske-Bianca_Andreescu,Alison Riske,Bianca Andreescu,R,R,W,20211009,Indian Wells,R64,20:10,Stadium 1,Hard,Juan Zhang,3,1,Zindaras
20211008-W-Indian_Wells-R64-Tereza_Martincova-Elina_Svitolina,Tereza Martincova,Elina Svitolina,R,R,W,20211008,Indian Wells,R64,,4,Hard,,3,1,Lowell
20211008-W-Indian_Wells-R64-Iga_Swiatek-Petra_Martic,Iga Swiatek,Petra Martic,R,R,W,20211008,Indian Wells,R64,,,Hard,Paula Souza,3,1,Elephant
20211008-W-Indian_Wells-R64-Emma_Raducanu-Aliaksandra_Sasnovich,Emma Raducanu,Aliaksandra Sasnovich,R,R,W,20211008,Indian Wells,R64,,Stadium 1,Hard,Julie Kjendlie,3,1,Zindaras
20211007-W-Indian_Wells-R128-Kim_Clijsters-Katerina_Siniakova,Kim Clijsters,Katerina Siniakova,R,R,W,20211007,Indian Wells,R128,15:10,Stadium 1,Hard,Miriam Bley,3,1,Zindaras
20211006-W-Indian_Wells-R128-Shuai_Zhang-Marta_Kostyuk,Shuai Zhang,Marta Kostyuk,R,R,W,20211006,Indian Wells,R128,4:00 PM,2,Hard,Yamila Halle,3,1,Lowell
20211006-W-Indian_Wells-R128-Liudmila_Samsonova-Kateryna_Kozlova,Liudmila Samsonova,Kateryna Kozlova,R,R,W,20211006,Indian Wells,R128,,6,Hard,,3,1,Lowell
20211006-W-Indian_Wells-R128-Jasmine_Paolini-Mai_Hontama,Jasmine Paolini,Mai Hontama,R,R,W,20211006,Indian Wells,R128,,Stadium 4,Hard,,3,1,Zindaras
20211006-W-Indian_Wells-R128-Arantxa_Rus-Alycia_Parks,Arantxa Rus,Alycia Parks,L,R,W,20211006,Indian Wells,R128,,Stadium 3,Hard,Simon Cannavan,3,1,Zindaras
20211003-W-Chicago-F-Ons_Jabeur-Garbine_Muguruza,Ons Jabeur,Garbine Muguruza,R,R,W,20211003,Chicago,F,,Stadium,Hard,Juan Zhang,3,1,Lowell
20211001-W-Chicago-QF-Elina_Svitolina-Ons_Jabeur,Elina Svitolina,Ons Jabeur,R,R,W,20211001,Chicago,QF,,Stadium,Hard,Julie Kjendlie,3,1,Lowell
20210930-W-Chicago-R16-Elena_Gabriela_Ruse-Elina_Svitolina,Elena Gabriela Ruse,Elina Svitolina,R,R,W,20210930,Chicago,R16,,Stadium,Hard,,3,1,Lowell
20210929-W-Chicago-R32-Bianca_Andreescu-Shelby_Rogers,Bianca Andreescu,Shelby Rogers,R,R,W,20210929,Chicago,R32,,Stadium,Hard,Julie Kjendlie,3,1,Zindaras
20210929-W-Chicago-R32-Amanda_Anisimova-Elina_Svitolina,Amanda Anisimova,Elina Svitolina,R,R,W,20210929,Chicago,R32,,Stadium,Hard,Juan Zhang,3,1,Lowell
20210928-W-Chicago-R32-Dayana_Yastremska-Elise_Mertens,Dayana Yastremska,Elise Mertens,R,R,W,20210928,Chicago,R32,,Court 1,Hard,Juan Zhang,3,1,Lowell
20210927-W-Chicago-R64-Kim_Clijsters-Su_Wei_Hsieh,Kim Clijsters,Su Wei Hsieh,R,R,W,20210927,Chicago,R64,,Stadium,Hard,Julie Kjendlie,3,1,Zindaras
20210927-W-Chicago-R64-Caroline_Garcia-Mai_Hontama,Caroline Garcia,Mai Hontama,R,R,W,20210927,Chicago,R64,,3,Hard,Juan Zhang,3,1,Zindaras
20210926-W-Ostrava-F-Anett_Kontaveit-Maria_Sakkari,Anett Kontaveit,Maria Sakkari,R,R,W,20210926,Ostrava,F,,Center,Hard,Marija Cicak,3,1,Lowell
20210926-W-ITF_Valencia-F-Arantxa_Rus-Mihaela_Buzarnescu,Arantxa Rus,Mihaela Buzarnescu,L,L,W,20210926,ITF Valencia,F,,,Clay,Andrea Mangione,3,1,Zindaras
20210925-W-Ostrava-SF-Petra_Kvitova-Anett_Kontaveit,Petra Kvitova,Anett Kontaveit,L,R,W,20210925,Ostrava,SF,,Center,Hard,Miriam Bley,3,1,Lowell
20210925-W-Ostrava-SF-Iga_Swiatek-Maria_Sakkari,Iga Swiatek,Maria Sakkari,R,R,W,20210925,Ostrava,SF,,,Hard,Kader Nouni,3,1,Elephant
20210924-W-Ostrava-QF-Elena_Rybakina-Iga_Swiatek,Elena Rybakina,Iga Swiatek,R,R,W,20210924,Ostrava,QF,,,Hard,Marija Cicak,3,1,Elephant
20210922-W-Ostrava-R16-Iga_Swiatek-Yulia_Putintseva,Iga Swiatek,Yulia Putintseva,R,R,W,20210922,Ostrava,R16,,,Hard,Kader Nouni,3,1,Elephant
20210919-W-Portoroz-F-Jasmine_Paolini-Alison_Riske,Jasmine Paolini,Alison Riske,R,R,W,20210919,Portoroz,F,,Center Court,Hard,Marta Mrozinska,3,1,Zindaras
20210919-W-ITF_Johannesburg-F-Richel_Hogenkamp-Valeria_Bhunu,Richel Hogenkamp,Valeria Bhunu,R,R,W,20210919,ITF Johannesburg,F,,Centre,Hard,,3,1,Zindaras
20210916-W-Luxembourg-R16-Jelena_Ostapenko-Arianne_Hartono,Jelena Ostapenko,Arianne Hartono,R,R,W,20210916,Luxembourg,R16,,Centre Court,Hard,Pablo Rodriguez,3,1,Zindaras
20210914-W-Luxembourg-R32-Anna_Lena_Friedsam-Arianne_Hartono,Anna Lena Friedsam,Arianne Hartono,R,R,W,20210914,Luxembourg,R32,13:35,Centre Court,Hard,Matthew Kellert,3,1,Zindaras
20210909-W-US_Open-SF-Emma_Raducanu-Maria_Sakkari,Emma Raducanu,Maria Sakkari,R,R,W,20210909,US Open,SF,10:15 PM,Arthur Ashe Stadium,Hard,,3,1,Lowell
20210908-W-US_Open-QF-Karolina_Pliskova-Maria_Sakkari,Karolina Pliskova,Maria Sakkari,R,R,W,20210908,US Open,QF,,Arthur Ashe Stadium,Hard,,3,1,Lowell
20210907-W-US_Open-QF-Leylah_Fernandez-Elina_Svitolina,Leylah Fernandez,Elina Svitolina,L,R,W,20210907,US Open,QF,15:00,Arthur Ashe,Hard,Julie Kjendlie,3,1,Zindaras
20210906-W-US_Open-R16-Karolina_Pliskova-Anastasia_Pavlyuchenkova,Karolina Pliskova,Anastasia Pavlyuchenkova,R,R,W,20210906,US Open,R16,6:15 PM,Grandstand,Hard,,3,1,Lowell
20210906-W-US_Open-R16-Iga_Swiatek-Belinda_Bencic,Iga Swiatek,Belinda Bencic,R,R,W,20210906,US Open,R16,11:10 AM,Louis Armstrong Stadium,Hard,,3,1,Lowell
20210906-W-US_Open-R16-Bianca_Andreescu-Maria_Sakkari,Bianca Andreescu,Maria Sakkari,R,R,W,20210906,US Open,R16,22:40,Arthur Ashe,Hard,Louise Azemar Engzell,3,1,Zindaras
20210905-W-US_Open-R16-Leylah_Fernandez-Angelique_Kerber,Leylah Fernandez,Angelique Kerber,L,L,W,20210905,US Open,R16,15:55,Louis Armstrong,Hard,Kelly Thompson,3,1,Zindaras
20210905-W-US_Open-R16-Barbora_Krejcikova-Garbine_Muguruza,Barbora Krejcikova,Garbine Muguruza,R,R,W,20210905,US Open,R16,,Arthur Ashe Stadium,Hard,,3,1,Lowell
20210904-W-US_Open-R32-Petra_Kvitova-Maria_Sakkari,Petra Kvitova,Maria Sakkari,L,R,W,20210904,US Open,R32,12:10 PM,Arthur Ashe Stadium,Hard,,3,1,Lowell
20210904-W-US_Open-R32-Karolina_Pliskova-Ajla_Tomljanovic,Karolina Pliskova,Ajla Tomljanovic,R,R,W,20210904,US Open,R32,5:50 PM,Grandstand,Hard,Renaud Lichtenstein,3,1,Lowell
20210904-W-US_Open-R32-Jessica_Pegula-Belinda_Bencic,Jessica Pegula,Belinda Bencic,R,R,W,20210904,US Open,R32,,Louis Armstrong Stadium,Hard,Tom Sweeney,3,1,Lowell
20210904-W-US_Open-R32-Iga_Swiatek-Anett_Kontaveit,Iga Swiatek,Anett Kontaveit,R,R,W,20210904,US Open,R32,,Grandstand,Hard,,3,1,Lowell
20210904-W-US_Open-R32-Bianca_Andreescu-Greet_Minnen,Bianca Andreescu,Greet Minnen,R,R,W,20210904,US Open,R32,11:10,Armstrong,Hard,James Keothavong,3,1,Zindaras
20210904-W-US_Open-R32-Ashleigh_Barty-Shelby_Rogers,Ashleigh Barty,Shelby Rogers,R,R,W,20210904,US Open,R32,7:15 PM,Arthur Ashe Stadium,Hard,,3,1,Lowell
20210903-W-US_Open-R32-Leylah_Fernandez-Naomi_Osaka,Leylah Fernandez,Naomi Osaka,R,R,W,20210903,US Open,R32,,Arthur Ashe Stadium,Hard,Alison Hughes,3,1,Lowell
20210903-W-US_Open-R32-Daria_Kasatkina-Elina_Svitolina,Daria Kasatkina,Elina Svitolina,R,R,W,20210903,US Open,R32,1:15 PM,Grandstand,Hard,,3,1,Lowell
20210902-W-US_Open-R64-Shuai_Zhang-Emma_Raducanu,Shuai Zhang,Emma Raducanu,R,R,W,20210902,US Open,R64,12.00 PM,10,Hard,,3,1,Colin
20210902-W-US_Open-R64-Sara_Sorribes_Tormo-Su_Wei_Hsieh,Sara Sorribes Tormo,Su Wei Hsieh,R,R,W,20210902,US Open,R64,,12,Hard,Tim Mevel,3,1,Zindaras
20210902-W-US_Open-R64-Maria_Sakkari-Katerina_Siniakova,Maria Sakkari,Katerina Siniakova,R,R,W,20210902,US Open,R64,,Grandstand,Hard,Isabell Seefried,3,1,Lowell
20210902-W-US_Open-R64-Bianca_Andreescu-Lauren_Davis,Bianca Andreescu,Lauren Davis,R,R,W,20210902,US Open,R64,19:10,Louis Armstrong,Hard,Kelly Thomson,3,1,Zindaras
20210901-W-US_Open-R64-Rebeka_Masarova-Elina_Svitolina,Rebeka Masarova,Elina Svitolina,R,R,W,20210901,US Open,R64,11:55 AM,17,Hard,,3,1,Lowell
20210901-W-US_Open-R64-Leylah_Fernandez-Kaia_Kanepi,Leylah Fernandez,Kaia Kanepi,L,R,W,20210901,US Open,R64,,11,Hard,Aline Rocha,3,1,Lowell
20210831-W-US_Open-R128-Sara_Sorribes_Tormo-Karolina_Muchova,Sara Sorribes Tormo,Karolina Muchova,R,R,W,20210831,US Open,R128,,6,Hard,Robert Balmforth,3,1,Zindaras
20210831-W-US_Open-R128-Marta_Kostyuk-Maria_Sakkari,Marta Kostyuk,Maria Sakkari,R,R,W,20210831,US Open,R128,,10,Hard,Fabio Souza,3,1,Lowell
20210831-W-US_Open-R128-Jil_Teichmann-Cristina_Bucsa,Jil Teichmann,Cristina Bucsa,R,L,W,20210831,US Open,R128,,15,Hard,Manuel Absolu,3,1,Zindaras
20210831-W-US_Open-R128-Bianca_Andreescu-Viktorija_Golubic,Bianca Andreescu,Viktorija Golubic,R,R,W,20210831,US Open,R128,,Arthur Ashe,Hard,Julie Kjendlie,3,1,Zindaras
20210830-W-US_Open-R128-Leylah_Fernandez-Ana_Konjuh,Leylah Fernandez,Ana Konjuh,L,R,W,20210830,US Open,R128,,14,Hard,Scott Elbin,3,1,Lowell
20210830-W-US_Open-R128-Elina_Svitolina-Rebecca_Marino,Elina Svitolina,Rebecca Marino,R,R,W,20210830,US Open,R128,6:10 PM,17,Hard,,3,1,Lowell
20210830-W-US_Open-R128-Donna_Vekic-Garbine_Muguruza,Donna Vekic,Garbine Muguruza,R,R,W,20210830,US Open,R128,11:00 AM,Louis Armstrong Stadium,Hard,Christian Rask,3,1,cefperry
20210830-W-US_Open-R128-Carla_Suarez_Navarro-Danielle_Collins,Carla Suarez Navarro,Danielle Collins,R,R,W,20210830,US Open,R128,11:10,5,Hard,Josh Brace,3,T,Zindaras
20210825-W-US_Open-Q1-Emma_Raducanu-Bibiane_Schoofs,Emma Raducanu,Bibiane Schoofs,R,R,W,20210825,US Open,Q1,,11,Hard,Yvette Kahn,3,1,Zindaras
20210822-W-ITF_San_Bartolome_de_Tirajana-F-Arantxa_Rus-Victoria_Jimenez_Kasintseva,Arantxa Rus,Victoria Jimenez Kasintseva,L,L,W,20210822,ITF San Bartolome de Tirajana,F,,Centre,Clay,Marc Sala,3,1,Zindaras
20210822-W-Cincinnati-F-Ashleigh_Barty-Jil_Teichmann,Ashleigh Barty,Jil Teichmann,R,L,W,20210822,Cincinnati,F,,Centre,Hard,Julie Kjendlie,3,1,Zindaras
20210819-W-Cincinnati-R16-Victoria_Azarenka-Ashleigh_Barty,Victoria Azarenka,Ashleigh Barty,R,R,W,20210819,Cincinnati,R16,,Center,Hard,,3,1,Lowell
20210819-W-Cincinnati-R16-Petra_Kvitova-Ons_Jabeur,Petra Kvitova,Ons Jabeur,L,R,W,20210819,Cincinnati,R16,,10,Hard,,3,1,Lowell
20210818-W-Cincinnati-R32-Iga_Swiatek-Ons_Jabeur,Iga Swiatek,Ons Jabeur,R,R,W,20210818,Cincinnati,R32,,10,Hard,,3,1,Lowell
20210818-W-Cincinnati-R32-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Angelique Kerber,R,L,W,20210818,Cincinnati,R32,,Center,Hard,,3,1,Lowell
20210818-W-Cincinnati-R32-Bianca_Andreescu-Karolina_Muchova,Bianca Andreescu,Karolina Muchova,R,R,W,20210818,Cincinnati,R32,10:15,4,Hard,Juan Zhang,3,1,Zindaras
20210816-W-Cincinnati-R64-Paula_Badosa-Petra_Martic,Paula Badosa,Petra Martic,R,R,W,20210816,Cincinnati,R64,,10,Hard,,3,1,Zindaras
20210816-W-Cincinnati-R64-Madison_Keys-Petra_Kvitova,Madison Keys,Petra Kvitova,R,L,W,20210816,Cincinnati,R64,2:50 PM,Center,Hard,,3,1,Lowell
