match_id,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,BP2,2,1,0,0,0,1,0,1,0
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,GP1,18,8,10,0,2,3,2,8,1
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,GP2,12,10,5,2,2,2,1,0,0
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,Deuce1,24,13,14,3,2,4,2,4,1
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,Deuce2,8,7,6,0,2,1,1,1,0
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,STotal1,60,36,36,4,9,11,6,14,2
20141022-M-Toyota_CH-SF-Yuichi_Sugita-Go_Soeda,STotal2,22,18,11,2,4,4,2,2,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,BP1,9,6,4,0,2,1,0,3,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,BP2,6,5,6,0,1,2,1,0,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,GP1,10,7,9,0,5,0,0,2,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,GP2,12,9,8,2,3,0,1,1,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,Deuce1,10,5,6,1,2,0,0,3,1
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,Deuce2,4,3,2,0,1,0,0,1,0
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,STotal1,29,18,19,1,9,1,0,8,1
20140502-M-Tunis_CH-SF-Mate_Delic-Simone_Bolelli,STotal2,22,17,16,2,5,2,2,2,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,BP1,7,4,5,1,1,0,2,2,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,BP2,0,0,0,0,0,0,0,0,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,GP1,14,11,10,4,1,2,1,1,1
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,GP2,18,15,15,1,6,1,2,2,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,Deuce1,6,5,5,3,1,0,0,1,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,Deuce2,4,4,1,0,1,1,1,0,0
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,STotal1,27,20,20,8,3,2,3,4,1
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,STotal2,22,19,16,1,7,2,3,2,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,BP1,2,1,1,0,0,1,0,0,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,BP2,8,4,2,0,1,1,0,2,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,GP1,18,14,8,3,3,3,2,3,1
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,GP2,18,10,12,3,2,2,0,2,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,Deuce1,7,5,3,0,2,0,0,2,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,Deuce2,6,3,5,1,1,0,0,1,0
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,STotal1,27,20,12,3,5,4,2,5,1
20140906-M-US_Open-SF-Marin_Cilic-Roger_Federer,STotal2,32,17,19,4,4,3,0,5,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,BP1,9,8,5,2,3,1,1,1,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,BP2,11,6,7,0,3,2,1,4,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,GP1,19,13,10,2,6,2,3,3,2
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,GP2,9,8,3,0,1,2,1,1,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,Deuce1,8,5,1,0,1,1,1,1,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,Deuce2,7,5,4,2,2,0,0,0,0
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,STotal1,36,26,16,4,10,4,5,5,2
20140908-M-US_Open-F-Marin_Cilic-Kei_Nishikori,STotal2,27,19,14,2,6,4,2,5,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,BP1,8,5,7,0,3,2,0,1,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,BP2,1,0,0,0,0,0,0,1,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,GP1,10,7,6,2,2,1,0,1,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,GP2,10,9,4,1,5,0,0,1,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,Deuce1,8,5,6,0,1,2,2,0,2
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,Deuce2,3,3,3,1,2,0,0,0,0
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,STotal1,26,17,19,2,6,5,2,2,2
20141021-M-Valencia-R32-Norbert_Gombos-Feliciano_Lopez,STotal2,14,12,7,2,7,0,0,2,0
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,BP1,11,7,3,0,1,0,2,2,0
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,BP2,6,5,4,0,2,1,0,0,1
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,GP1,6,5,3,0,5,0,0,0,1
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,GP2,13,8,7,0,4,0,0,2,1
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,Deuce1,7,3,7,0,1,1,0,0,0
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,Deuce2,10,9,5,1,1,3,1,1,0
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,STotal1,24,15,13,0,7,1,2,2,1
20141020-M-Valencia-R32-Stefan_Kozlov-Martin_Klizan,STotal2,29,22,16,1,7,4,1,3,2
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,BP1,10,6,3,0,0,2,1,2,1
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,BP2,7,5,3,0,2,2,0,2,0
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,GP1,9,7,6,1,3,1,1,1,1
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,GP2,13,9,9,1,0,3,1,4,0
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,Deuce1,11,6,7,0,1,1,1,4,0
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,Deuce2,10,5,5,1,2,0,0,4,1
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,STotal1,30,19,16,1,4,4,3,7,2
20141025-M-Valencia-SF-David_Ferrer-Andy_Murray,STotal2,30,19,17,2,4,5,1,10,1
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,BP1,2,0,1,0,0,0,0,1,0
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,BP2,6,2,2,0,0,1,1,2,1
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,GP1,14,8,6,0,3,0,1,2,0
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,GP2,12,5,8,0,2,3,0,3,2
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,Deuce1,9,8,5,0,1,0,3,1,0
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,Deuce2,9,5,6,0,0,3,0,2,1
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,STotal1,25,16,12,0,4,0,4,4,0
20140530-M-Vicenza_CH-QF-Yoshihito_Nishioka-Andrej_Martin,STotal2,27,12,16,0,2,7,1,7,4
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,BP1,11,7,6,1,3,1,0,3,0
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,BP2,1,0,0,0,0,0,0,0,1
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,GP1,9,6,4,0,2,1,0,3,0
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,GP2,10,8,6,0,1,3,2,1,1
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,Deuce1,17,7,8,2,2,1,1,6,2
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,Deuce2,4,3,1,0,0,1,0,1,0
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,STotal1,37,20,18,3,7,3,1,12,2
20141018-M-Vienna-SF-Viktor_Troicki-Andy_Murray,STotal2,15,11,7,0,1,4,2,2,2
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,BP1,3,2,2,1,0,0,1,1,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,BP2,7,5,6,0,2,1,1,1,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,GP1,20,16,9,3,2,7,1,3,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,GP2,19,15,13,2,5,5,0,2,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,Deuce1,4,4,2,1,2,1,0,0,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,Deuce2,9,7,9,0,3,0,2,1,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,STotal1,27,22,13,5,4,8,2,4,0
20130210-M-Vina_del_Mar-F-Horacio_Zeballos-Rafael_Nadal,STotal2,35,27,28,2,10,6,3,4,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,BP1,3,2,2,0,1,1,0,1,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,BP2,9,7,7,2,2,0,2,1,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,GP1,22,20,14,6,4,8,0,0,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,GP2,22,18,17,3,5,5,2,4,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,Deuce1,7,6,4,0,1,1,4,0,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,Deuce2,12,6,12,1,1,1,1,3,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,STotal1,32,28,20,6,6,10,4,1,0
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,STotal2,43,31,36,6,8,6,5,8,0
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,BP1,4,2,2,0,0,1,0,0,1
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,BP2,0,0,0,0,0,0,0,0,0
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,GP1,19,15,11,4,5,4,2,1,2
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,GP2,23,17,14,3,4,4,2,2,0
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,Deuce1,3,1,1,1,0,0,0,0,1
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,Deuce2,5,5,3,1,2,0,0,0,0
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,STotal1,26,18,14,5,5,5,2,1,4
20140624-M-Wimbledon-R128-Kenny_De_Schepper-Kei_Nishikori,STotal2,28,22,17,4,6,4,2,2,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,BP1,18,11,12,1,5,3,2,1,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,BP2,2,2,0,0,0,0,0,0,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,GP1,24,9,13,0,3,2,2,3,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,GP2,19,17,15,3,5,6,2,0,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,Deuce1,28,15,17,3,4,1,4,5,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,Deuce2,6,6,5,1,4,0,0,0,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,STotal1,70,35,42,4,12,6,8,9,0
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,STotal2,27,25,20,4,9,6,2,0,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,BP1,3,2,3,1,1,0,0,0,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,BP2,4,3,2,0,2,0,0,0,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,GP1,32,22,16,8,4,2,0,5,1
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,GP2,26,21,17,3,4,7,5,0,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,Deuce1,16,13,14,6,1,3,2,1,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,Deuce2,14,10,10,0,3,2,2,0,0
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,STotal1,51,37,33,15,6,5,2,6,1
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,STotal2,44,34,29,3,9,9,7,0,0
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,BP1,5,3,4,0,0,3,0,1,0
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,BP2,7,4,3,0,2,1,1,2,0
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,GP1,30,19,24,4,5,5,2,3,1
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,GP2,21,18,12,6,6,4,2,1,1
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,Deuce1,9,7,8,3,1,2,0,1,0
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,Deuce2,12,10,6,0,3,2,4,0,0
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,STotal1,44,29,36,7,6,10,2,5,1
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,STotal2,40,32,21,6,11,7,7,3,1
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,BP1,8,5,7,0,1,4,0,2,0
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,BP2,2,2,2,0,1,1,0,0,0
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,GP1,17,12,12,2,6,3,0,3,1
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,GP2,19,15,14,4,2,6,1,2,0
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,Deuce1,13,9,8,0,1,6,2,2,1
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,Deuce2,6,4,4,0,2,0,1,1,0
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,STotal1,38,26,27,2,8,13,2,7,2
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,STotal2,27,21,20,4,5,7,2,3,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,BP1,17,10,11,0,2,2,2,4,1
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,BP2,13,9,11,2,1,5,0,4,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,GP1,14,9,10,0,2,3,2,3,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,GP2,20,12,13,2,2,2,1,1,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,Deuce1,14,8,9,1,2,3,0,2,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,Deuce2,15,8,8,0,3,1,1,2,0
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,STotal1,45,27,30,1,6,8,4,9,1
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,STotal2,48,29,32,4,6,8,2,7,0
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,BP1,6,3,1,0,0,2,0,3,0
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,BP2,12,7,4,0,0,3,3,3,1
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,GP1,11,7,7,0,2,1,0,1,0
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,GP2,12,6,7,0,4,2,0,2,1
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,Deuce1,4,3,3,1,0,0,0,1,0
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,Deuce2,9,4,4,0,1,1,1,2,1
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,STotal1,21,13,11,1,2,3,0,5,0
20140704-M-Winnetka_CH-QF-John_Patrick_Smith-Illya_Marchenko,STotal2,33,17,15,0,5,6,4,7,3
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,BP1,14,9,11,0,4,1,0,4,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,BP2,6,5,3,0,0,1,3,1,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,GP1,6,3,4,1,0,0,0,1,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,GP2,9,7,6,0,4,0,1,0,1
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,Deuce1,8,3,6,0,1,1,0,3,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,Deuce2,9,5,7,0,2,2,1,2,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,STotal1,28,15,21,1,5,2,0,8,0
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,STotal2,24,17,16,0,6,3,5,3,1
20141113-M-London-RR-Roger_Federer-Andy_Murray,BP1,0,0,0,0,0,0,0,0,0
20141113-M-London-RR-Roger_Federer-Andy_Murray,BP2,6,1,2,0,1,0,0,3,0
20141113-M-London-RR-Roger_Federer-Andy_Murray,GP1,8,7,3,0,0,1,0,1,0
20141113-M-London-RR-Roger_Federer-Andy_Murray,GP2,4,1,3,0,1,0,0,2,1
20141113-M-London-RR-Roger_Federer-Andy_Murray,Deuce1,3,3,2,0,1,0,1,0,0
20141113-M-London-RR-Roger_Federer-Andy_Murray,Deuce2,9,4,5,1,0,1,0,4,1
20141113-M-London-RR-Roger_Federer-Andy_Murray,STotal1,11,10,5,0,1,1,1,1,0
20141113-M-London-RR-Roger_Federer-Andy_Murray,STotal2,19,6,10,1,2,1,0,9,2
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,BP1,6,4,3,0,1,1,1,1,1
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,BP2,8,4,4,1,0,1,1,2,1
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,GP1,17,8,11,0,4,2,1,4,3
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,GP2,9,6,5,2,1,1,0,3,0
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,Deuce1,7,5,2,0,2,2,0,1,0
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,Deuce2,8,4,6,0,2,1,1,2,1
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,STotal1,30,17,16,0,7,5,2,6,4
20141109-M-London-RR-Kei_Nishikori-Andy_Murray,STotal2,25,14,15,3,3,3,2,7,2
20141111-M-London-RR-Andy_Murray-Milos_Raonic,BP1,1,0,0,0,0,0,0,1,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,BP2,5,2,1,0,0,1,0,2,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,GP1,14,10,6,2,2,0,2,2,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,GP2,13,7,9,2,3,2,0,3,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,Deuce1,8,7,5,0,2,0,0,0,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,Deuce2,6,4,3,0,1,1,1,1,1
20141111-M-London-RR-Andy_Murray-Milos_Raonic,STotal1,23,17,11,2,4,0,2,3,0
20141111-M-London-RR-Andy_Murray-Milos_Raonic,STotal2,24,13,13,2,4,4,1,6,1
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,BP1,8,4,5,0,1,1,0,4,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,BP2,8,4,5,1,1,0,0,2,1
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,GP1,20,13,15,4,4,2,3,2,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,GP2,14,13,4,0,4,3,1,0,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,Deuce1,7,4,4,0,1,1,2,2,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,Deuce2,11,6,5,1,1,0,1,4,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,STotal1,35,21,24,4,6,4,5,8,0
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,STotal2,33,23,14,2,6,3,2,6,1
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,BP1,5,4,3,1,1,1,0,0,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,BP2,6,4,3,1,1,0,0,1,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,GP1,16,13,10,1,4,5,1,2,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,GP2,18,11,12,0,5,0,1,3,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,Deuce1,3,3,3,0,1,1,1,0,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,Deuce2,8,3,3,0,1,0,0,2,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,STotal1,24,20,16,2,6,7,2,2,0
20131107-M-Tour_Finals-RR-Novak_Djokovic-Juan_Martin_Del_Potro,STotal2,32,18,18,1,7,0,1,6,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,BP1,4,0,2,0,0,0,0,3,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,BP2,4,3,3,0,0,2,0,1,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,GP1,11,7,5,0,3,1,0,3,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,GP2,10,9,5,1,1,1,1,0,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,Deuce1,4,2,4,1,0,1,0,0,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,Deuce2,7,4,5,1,0,0,0,2,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,STotal1,19,9,11,1,3,2,0,6,0
20131110-M-Tour_Finals-SF-Roger_Federer-Rafael_Nadal,STotal2,21,16,13,2,1,3,1,3,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,BP1,11,7,5,0,1,0,0,3,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,BP2,6,5,5,2,0,2,0,1,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,GP1,9,6,8,0,2,0,2,2,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,GP2,14,8,10,0,1,1,2,3,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,Deuce1,10,2,5,0,0,1,1,3,1
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,Deuce2,11,7,8,1,0,3,0,1,0
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,STotal1,30,15,18,0,3,1,3,8,1
20131107-M-Tour_Finals-RR-Richard_Gasquet-Roger_Federer,STotal2,31,20,23,3,1,6,2,5,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,BP1,6,3,2,0,2,0,0,1,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,BP2,9,6,4,1,0,2,0,3,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,GP1,23,14,10,0,5,2,2,1,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,GP2,21,14,5,1,4,2,4,5,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,Deuce1,9,7,4,0,2,2,0,1,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,Deuce2,21,16,8,2,1,3,1,3,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,STotal1,38,24,16,0,9,4,2,3,0
20141115-M-London-SF-Roger_Federer-Stanislas_Wawrinka,STotal2,51,36,17,4,5,7,5,11,0
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,BP1,9,7,5,0,3,1,0,1,0
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,BP2,0,0,0,0,0,0,0,0,0
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,GP1,10,8,5,1,1,0,1,0,1
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,GP2,14,10,8,6,0,3,0,3,1
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,Deuce1,10,5,4,0,0,1,0,2,0
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,Deuce2,2,2,1,0,1,1,0,0,0
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,STotal1,29,20,14,1,4,2,1,3,1
20131106-M-Tour_Finals-RR-David_Ferrer-Tomas_Berdych,STotal2,16,12,9,6,1,4,0,3,1
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,BP1,8,6,3,2,2,1,0,1,1
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,BP2,7,1,3,0,0,0,0,3,0
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,GP1,18,12,14,3,4,3,0,3,0
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,GP2,17,9,9,0,3,1,0,6,0
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,Deuce1,16,9,8,2,3,0,0,5,0
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,Deuce2,10,4,4,0,1,0,0,5,0
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,STotal1,42,27,25,7,9,4,0,9,1
20131108-M-Tour_Finals-RR-Stanislas_Wawrinka-David_Ferrer,STotal2,34,14,16,0,4,1,0,14,0
20131110-M-Tour_Finals-SF-Novak_Djokovic-Stanislas_Wawrinka,BP1,3,2,3,0,2,0,0,0,0
20131110-M-Tour_Finals-SF-Novak_Djokovic-Stanislas_Wawrinka,BP2,10,6,8,0,1,1,0,4,0
