match_id,player,row,snv_pts,pts_won,aces,unret,return_forced,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20161012-W-Linz-R32-Cagla_Buyukakcay-Garbine_Muguruza,2,nonSnV1st,49,30,2,1,7,8,3,3,1,1,202
20161012-W-Linz-R32-Cagla_Buyukakcay-Garbine_Muguruza,2,nonSnV2nd,23,15,0,0,1,0,1,1,0,0,115
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,1,SnV,5,3,0,0,0,3,0,0,1,0,19
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,1,SnV1st,5,3,0,0,0,3,0,0,1,0,19
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,1,nonSnV,66,28,0,0,2,7,2,0,5,3,494
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,1,nonSnV1st,52,24,0,0,2,6,1,0,4,3,402
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,1,nonSnV2nd,14,4,0,0,0,1,1,0,1,0,92
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,SnV,7,3,0,0,2,1,0,0,1,0,15
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,SnV1st,6,3,0,0,2,1,0,0,1,0,13
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,SnV2nd,1,0,0,0,0,0,0,0,0,0,2
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,nonSnV,68,40,0,0,7,5,1,1,2,2,446
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,nonSnV1st,42,26,0,0,7,2,1,0,1,2,258
20160925-W-Seoul-F-Monica_Niculescu-Lara_Arruabarrena,2,nonSnV2nd,26,14,0,0,0,3,0,1,1,0,188
20070818-W-Toronto-SF-Zi_Yan-Justine_Henin,2,SnV,2,2,0,0,2,0,0,0,0,0,2
20070818-W-Toronto-SF-Zi_Yan-Justine_Henin,2,SnV1st,2,2,0,0,2,0,0,0,0,0,2
20070818-W-Toronto-SF-Zi_Yan-Justine_Henin,2,nonSnV,39,24,0,0,4,2,4,0,2,2,198
20070818-W-Toronto-SF-Zi_Yan-Justine_Henin,2,nonSnV1st,24,17,0,0,3,2,3,0,2,1,115
20070818-W-Toronto-SF-Zi_Yan-Justine_Henin,2,nonSnV2nd,15,7,0,0,1,0,1,0,0,1,83
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,1,SnV,5,4,0,0,0,4,0,0,1,0,18
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,1,SnV1st,5,4,0,0,0,4,0,0,1,0,18
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,1,nonSnV,78,41,0,0,9,5,4,2,4,2,421
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,1,nonSnV1st,56,29,0,0,7,3,3,2,2,2,309
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,1,nonSnV2nd,22,12,0,0,2,2,1,0,2,0,112
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,2,SnV,8,3,0,1,1,0,1,0,1,0,21
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,2,SnV1st,8,3,0,1,1,0,1,0,1,0,21
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,2,nonSnV,85,51,1,0,9,8,3,2,1,0,401
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,2,nonSnV1st,56,33,1,0,8,5,3,2,1,0,233
20161217-W-Czech_Extraliga-RR-Karolina_Muchova-Barbora_Zahlavova_Strycova,2,nonSnV2nd,29,18,0,0,1,3,0,0,0,0,168
20160721-W-Washington-R16-Risa_Ozaki-Naomi_Broady,2,SnV,1,1,0,0,0,1,0,0,0,0,3
20160721-W-Washington-R16-Risa_Ozaki-Naomi_Broady,2,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20160721-W-Washington-R16-Risa_Ozaki-Naomi_Broady,2,nonSnV,73,47,8,2,19,2,1,2,5,1,255
20160721-W-Washington-R16-Risa_Ozaki-Naomi_Broady,2,nonSnV1st,33,24,8,1,11,1,1,2,3,1,90
20160721-W-Washington-R16-Risa_Ozaki-Naomi_Broady,2,nonSnV2nd,40,23,0,1,8,1,0,0,2,0,165
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,2,SnV,2,2,0,0,1,1,0,0,0,0,6
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,2,SnV1st,2,2,0,0,1,1,0,0,0,0,6
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,2,nonSnV,100,57,13,0,14,4,3,2,2,2,377
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,2,nonSnV1st,63,41,13,0,14,3,3,2,2,2,207
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,2,nonSnV2nd,37,16,0,0,0,1,0,0,0,0,170
20160313-W-Indian_Wells-R32-Kurumi_Nara-Barbora_Zahlavova_Strycova,2,SnV,6,6,0,1,3,2,0,0,0,0,10
20160313-W-Indian_Wells-R32-Kurumi_Nara-Barbora_Zahlavova_Strycova,2,SnV1st,6,6,0,1,3,2,0,0,0,0,10
20160313-W-Indian_Wells-R32-Kurumi_Nara-Barbora_Zahlavova_Strycova,2,nonSnV,72,43,3,1,8,6,3,2,1,1,331
20160313-W-Indian_Wells-R32-Kurumi_Nara-Barbora_Zahlavova_Strycova,2,nonSnV1st,33,22,3,1,7,2,3,2,0,1,122
20160313-W-Indian_Wells-R32-Kurumi_Nara-Barbora_Zahlavova_Strycova,2,nonSnV2nd,39,21,0,0,1,4,0,0,1,0,209
20160421-W-Istanbul-R16-Anastasija_Sevastova-Johanna_Larsson,2,SnV,1,0,0,0,0,0,0,0,0,0,2
20160421-W-Istanbul-R16-Anastasija_Sevastova-Johanna_Larsson,2,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20160421-W-Istanbul-R16-Anastasija_Sevastova-Johanna_Larsson,2,nonSnV,64,36,1,0,5,6,2,1,3,0,370
20160421-W-Istanbul-R16-Anastasija_Sevastova-Johanna_Larsson,2,nonSnV1st,45,29,1,0,4,6,0,0,3,0,271
20160421-W-Istanbul-R16-Anastasija_Sevastova-Johanna_Larsson,2,nonSnV2nd,19,7,0,0,1,0,2,1,0,0,99
20160425-W-Rabat-R32-Kirsten_Flipkens-Pauline_Parmentier,1,SnV,3,1,0,0,0,1,0,1,0,0,7
20160425-W-Rabat-R32-Kirsten_Flipkens-Pauline_Parmentier,1,SnV1st,3,1,0,0,0,1,0,1,0,0,7
20160425-W-Rabat-R32-Kirsten_Flipkens-Pauline_Parmentier,1,nonSnV,64,37,1,0,15,2,1,1,1,1,255
20160425-W-Rabat-R32-Kirsten_Flipkens-Pauline_Parmentier,1,nonSnV1st,43,28,1,0,12,2,1,1,1,0,164
20160425-W-Rabat-R32-Kirsten_Flipkens-Pauline_Parmentier,1,nonSnV2nd,21,9,0,0,3,0,0,0,0,1,91
20170101-W-Hopman_Cup-RR-Lara_Arruabarrena-Daria_Gavrilova,1,SnV,3,3,0,0,1,2,0,0,0,0,9
20170101-W-Hopman_Cup-RR-Lara_Arruabarrena-Daria_Gavrilova,1,SnV1st,3,3,0,0,1,2,0,0,0,0,9
20170101-W-Hopman_Cup-RR-Lara_Arruabarrena-Daria_Gavrilova,1,nonSnV,59,39,1,0,8,7,6,1,1,1,223
20170101-W-Hopman_Cup-RR-Lara_Arruabarrena-Daria_Gavrilova,1,nonSnV1st,38,27,1,0,6,5,5,0,1,0,143
20170101-W-Hopman_Cup-RR-Lara_Arruabarrena-Daria_Gavrilova,1,nonSnV2nd,21,12,0,0,2,2,1,1,0,1,80
19950905-W-US_Open-QF-Monica_Seles-Jana_Novotna,2,SnV,1,0,0,0,0,0,0,0,0,0,2
19950905-W-US_Open-QF-Monica_Seles-Jana_Novotna,2,SnV1st,1,0,0,0,0,0,0,0,0,0,2
19950905-W-US_Open-QF-Monica_Seles-Jana_Novotna,2,nonSnV,77,40,3,0,12,1,3,4,5,4,394
19950905-W-US_Open-QF-Monica_Seles-Jana_Novotna,2,nonSnV1st,63,34,3,0,10,1,3,1,5,4,314
19950905-W-US_Open-QF-Monica_Seles-Jana_Novotna,2,nonSnV2nd,14,6,0,0,2,0,0,3,0,0,80
19960110-W-Sydney-R16-Monica_Seles-Dominique_Monami,1,SnV,1,1,0,0,1,0,0,0,0,0,1
19960110-W-Sydney-R16-Monica_Seles-Dominique_Monami,1,SnV1st,1,1,0,0,1,0,0,0,0,0,1
19960110-W-Sydney-R16-Monica_Seles-Dominique_Monami,1,nonSnV,49,30,3,0,11,2,0,0,1,0,174
19960110-W-Sydney-R16-Monica_Seles-Dominique_Monami,1,nonSnV1st,27,16,3,0,8,2,0,0,1,0,84
19960110-W-Sydney-R16-Monica_Seles-Dominique_Monami,1,nonSnV2nd,22,14,0,0,3,0,0,0,0,0,90
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,SnV,21,13,0,0,2,7,3,0,4,2,79
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,SnV1st,19,12,0,0,2,6,3,0,4,1,72
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,SnV2nd,2,1,0,0,0,1,0,0,0,1,7
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,nonSnV,30,22,3,0,4,4,3,2,2,1,158
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,nonSnV1st,14,12,3,0,4,1,2,0,0,0,44
19840609-W-Roland_Garros-F-Martina_Navratilova-Chris_Evert,1,nonSnV2nd,16,10,0,0,0,3,1,2,2,1,114
20160116-W-Hobart-SF-Eugenie_Bouchard-Dominika_Cibulkova,1,SnV,1,1,0,0,0,0,1,0,0,0,3
20160116-W-Hobart-SF-Eugenie_Bouchard-Dominika_Cibulkova,1,SnV1st,1,1,0,0,0,0,1,0,0,0,3
20160116-W-Hobart-SF-Eugenie_Bouchard-Dominika_Cibulkova,1,nonSnV,88,50,6,2,11,2,2,0,2,1,338
20160116-W-Hobart-SF-Eugenie_Bouchard-Dominika_Cibulkova,1,nonSnV1st,48,30,5,2,10,1,2,0,1,0,176
20160116-W-Hobart-SF-Eugenie_Bouchard-Dominika_Cibulkova,1,nonSnV2nd,40,20,1,0,1,1,0,0,1,1,162
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV,3,1,0,0,0,0,1,0,2,0,11
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV1st,2,1,0,0,0,0,1,0,1,0,7
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV2nd,1,0,0,0,0,0,0,0,1,0,4
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV,98,53,5,0,16,6,3,0,2,1,481
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV1st,73,45,4,0,14,6,3,0,2,0,365
20170125-W-ITF_Andrezieux-Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV2nd,25,8,1,0,2,0,0,0,0,1,116
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV,3,1,0,0,0,0,1,0,2,0,11
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV1st,2,1,0,0,0,0,1,0,1,0,7
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,SnV2nd,1,0,0,0,0,0,0,0,1,0,4
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV,98,53,5,0,16,6,3,0,2,1,481
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV1st,73,45,4,0,14,6,3,0,2,0,365
20170125-W-ITF_Andrezieux_Boutheon-R16-Anett_Kontaveit-Kathinka_Von_Deichmann,2,nonSnV2nd,25,8,1,0,2,0,0,0,0,1,116
20170120-W-Australian_Open-R32-Kristyna_Pliskova-Angelique_Kerber,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20170120-W-Australian_Open-R32-Kristyna_Pliskova-Angelique_Kerber,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20170120-W-Australian_Open-R32-Kristyna_Pliskova-Angelique_Kerber,1,nonSnV,41,20,6,1,4,2,0,1,5,0,178
20170120-W-Australian_Open-R32-Kristyna_Pliskova-Angelique_Kerber,1,nonSnV1st,26,15,6,1,3,1,0,1,3,0,95
20170120-W-Australian_Open-R32-Kristyna_Pliskova-Angelique_Kerber,1,nonSnV2nd,15,5,0,0,1,1,0,0,2,0,83
20170126-W-Australian_Open-SF-Venus_Williams-Coco_Vandeweghe,2,SnV,3,1,0,0,1,0,0,0,1,0,7
20170126-W-Australian_Open-SF-Venus_Williams-Coco_Vandeweghe,2,SnV1st,3,1,0,0,1,0,0,0,1,0,7
20170126-W-Australian_Open-SF-Venus_Williams-Coco_Vandeweghe,2,nonSnV,81,55,10,3,14,4,1,0,0,0,271
20170126-W-Australian_Open-SF-Venus_Williams-Coco_Vandeweghe,2,nonSnV1st,49,38,10,3,7,4,1,0,0,0,160
20170126-W-Australian_Open-SF-Venus_Williams-Coco_Vandeweghe,2,nonSnV2nd,32,17,0,0,7,0,0,0,0,0,111
20160527-W-Roland_Garros-R32-Petra_Kvitova-Shelby_Rogers,1,SnV,1,0,0,0,0,0,0,0,0,0,2
20160527-W-Roland_Garros-R32-Petra_Kvitova-Shelby_Rogers,1,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20160527-W-Roland_Garros-R32-Petra_Kvitova-Shelby_Rogers,1,nonSnV,68,38,0,0,14,4,2,0,1,0,236
20160527-W-Roland_Garros-R32-Petra_Kvitova-Shelby_Rogers,1,nonSnV1st,50,29,0,0,12,4,2,0,1,0,167
20160527-W-Roland_Garros-R32-Petra_Kvitova-Shelby_Rogers,1,nonSnV2nd,18,9,0,0,2,0,0,0,0,0,69
