match_id,player,row,pts,pts_won,returnable,returnable_won,in_play,in_play_won,winners,total_shots
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,A,35,8,22,8,21,8,0,87
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,4,26,6,14,6,14,6,1,60
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,5,27,4,18,4,17,4,1,65
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,6,23,7,15,7,15,7,0,62
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,4D,10,2,5,2,5,2,1,18
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,4A,16,4,9,4,9,4,0,42
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,5D,16,2,10,2,10,2,1,40
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,5A,11,2,8,2,7,2,0,25
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,6D,15,5,10,5,10,5,0,42
20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic,2,6A,8,2,5,2,5,2,0,20
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,Total,54,20,36,19,35,19,0,217
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,v1st,35,8,21,8,21,8,0,131
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,v2nd,18,11,15,11,14,11,0,85
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,7,13,8,13,8,13,8,0,65
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,89,22,11,22,11,22,11,0,133
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,9,11,4,11,4,11,4,0,59
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,fh,15,7,11,7,11,7,0,58
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,bh,32,12,25,12,24,12,0,152
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,gs,41,19,32,19,31,19,0,188
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,sl,6,0,4,0,4,0,0,22
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,D,27,8,15,8,15,8,0,89
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,A,26,11,21,11,20,11,0,127
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,4,22,8,16,8,16,8,0,90
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,5,9,4,7,4,7,4,0,61
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,6,22,7,13,7,12,7,0,65
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,4D,14,4,9,4,9,4,0,52
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,4A,8,4,7,4,7,4,0,38
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,5D,2,1,2,1,2,1,0,13
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,5A,7,3,5,3,5,3,0,48
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,6D,11,3,4,3,4,3,0,24
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,1,6A,11,4,9,4,8,4,0,41
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,Total,53,12,37,12,35,12,0,211
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,v1st,37,4,22,4,22,4,0,123
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,v2nd,16,8,15,8,13,8,0,88
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,7,10,3,10,3,10,3,0,71
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,89,25,9,25,9,25,9,0,122
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,9,9,4,9,4,9,4,0,43
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,fh,18,5,14,5,12,5,0,73
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,bh,29,7,23,7,23,7,0,132
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,gs,37,12,29,12,27,12,0,169
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,sl,10,0,8,0,8,0,0,36
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,D,29,7,22,7,22,7,0,124
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,A,24,5,15,5,13,5,0,87
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,4,19,4,14,4,14,4,0,81
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,5,15,3,11,3,9,3,0,74
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,6,19,5,12,5,12,5,0,56
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,4D,8,1,6,1,6,1,0,45
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,4A,11,3,8,3,8,3,0,36
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,5D,7,2,5,2,5,2,0,29
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,5A,8,1,6,1,4,1,0,45
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,6D,14,4,11,4,11,4,0,50
20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko,2,6A,5,1,1,1,1,1,0,6
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,Total,55,28,41,23,40,23,0,196
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,v1st,32,13,23,13,23,13,0,107
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,v2nd,18,10,18,10,17,10,0,84
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,7,14,7,14,7,14,7,0,69
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,89,26,16,26,16,26,16,0,112
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,9,16,12,16,12,16,12,0,70
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,fh,8,5,7,5,7,5,0,43
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,bh,39,18,34,18,33,18,0,145
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,gs,29,16,24,16,24,16,0,111
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,sl,18,7,17,7,16,7,0,77
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,D,28,14,23,14,22,14,0,106
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,A,22,9,18,9,18,9,0,85
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,4,17,8,16,8,16,8,0,79
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,5,11,6,9,6,9,6,0,51
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,6,22,9,16,9,15,9,0,61
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,4D,3,2,3,2,3,2,0,17
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,4A,14,6,13,6,13,6,0,62
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,5D,5,4,5,4,5,4,0,31
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,5A,6,2,4,2,4,2,0,20
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,6D,20,8,15,8,14,8,0,58
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,1,6A,2,1,1,1,1,1,0,3
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,Total,49,14,29,14,26,14,0,185
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,v1st,27,4,8,4,8,4,0,59
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,v2nd,22,10,21,10,18,10,0,126
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,7,4,4,4,4,4,4,0,14
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,89,20,9,20,9,20,9,0,141
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,9,10,6,10,6,10,6,0,76
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,fh,18,4,10,4,8,4,0,66
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,bh,24,10,19,10,18,10,0,112
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,gs,37,13,27,13,24,13,0,166
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,sl,5,1,2,1,2,1,0,12
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,D,26,10,15,10,13,10,0,94
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,A,23,4,14,4,13,4,0,91
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,4,20,5,10,5,8,5,0,61
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,5,10,2,8,2,7,2,0,54
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,6,19,7,11,7,11,7,0,70
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,4D,11,3,5,3,3,3,0,26
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,4A,9,2,5,2,5,2,0,35
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,5D,3,1,2,1,2,1,0,16
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,5A,7,1,6,1,5,1,0,38
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,6D,12,6,8,6,8,6,0,52
20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem,2,6A,7,1,3,1,3,1,0,18
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,Total,101,27,78,25,72,25,0,482
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,v1st,64,13,44,13,44,13,0,313
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,v2nd,35,12,34,12,28,12,0,167
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,7,18,6,18,6,18,6,0,88
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,89,54,19,54,19,54,19,0,365
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,9,26,10,26,10,26,10,0,198
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,fh,47,14,41,14,36,14,0,255
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,bh,37,10,34,10,33,10,0,201
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,gs,34,12,32,12,26,12,0,168
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,sl,50,12,43,12,43,12,0,288
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,D,52,9,39,9,36,9,0,227
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,A,47,16,39,16,36,16,0,253
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,4,39,8,32,8,26,8,0,179
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,5,6,0,4,0,4,0,0,42
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,6,54,17,42,17,42,17,0,259
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,4D,16,2,11,2,8,2,0,56
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,4A,23,6,21,6,18,6,0,123
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,5D,4,0,3,0,3,0,0,36
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,5A,2,0,1,0,1,0,0,6
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,6D,32,7,25,7,25,7,0,135
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,1,6A,22,10,17,10,17,10,0,124
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,Total,96,34,74,32,72,32,1,432
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,v1st,60,17,41,17,41,17,0,239
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,v2nd,34,15,33,15,31,15,1,191
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,7,22,8,22,8,22,8,1,122
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,89,50,24,50,24,50,24,0,286
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,9,22,11,22,11,22,11,0,139
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,fh,37,19,32,19,31,19,1,188
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,bh,49,13,42,13,41,13,0,234
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,gs,81,31,71,31,69,31,1,406
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,sl,5,1,3,1,3,1,0,16
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,D,47,18,37,18,36,18,1,213
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,A,47,14,37,14,36,14,0,217
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,4,42,9,30,9,28,9,0,157
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,5,12,7,10,7,10,7,0,65
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,6,40,16,34,16,34,16,1,208
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,4D,13,4,7,4,6,4,0,31
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,4A,29,5,23,5,22,5,0,126
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,5D,9,4,7,4,7,4,0,45
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,5A,3,3,3,3,3,3,0,20
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,6D,25,10,23,10,23,10,1,137
20160108-M-Chennai-QF-Ramkumar_Ramanathan-Aljaz_Bedene,2,6A,15,6,11,6,11,6,0,71
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,Total,115,38,89,33,81,33,1,496
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,v1st,65,19,44,19,44,19,1,258
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,v2nd,45,14,45,14,37,14,0,233
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,7,17,5,17,5,17,5,0,70
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,89,64,28,64,28,64,28,1,392
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,9,11,7,11,7,11,7,0,60
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,fh,35,13,25,13,23,13,1,176
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,bh,67,20,64,20,58,20,0,307
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,gs,51,20,43,20,39,20,1,245
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,sl,51,13,46,13,42,13,0,238
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,D,56,21,44,21,41,21,0,217
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,A,54,12,45,12,40,12,1,274
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,4,64,17,48,17,42,17,0,293
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,6,46,16,41,16,39,16,1,198
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,4D,21,7,12,7,10,7,0,72
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,4A,43,10,36,10,32,10,0,221
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,6D,35,14,32,14,31,14,0,145
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,6A,11,2,9,2,8,2,1,53
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,Total,121,35,66,29,58,29,0,328
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,v1st,66,9,21,9,21,9,0,121
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,v2nd,49,20,45,20,37,20,0,201
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,7,15,6,15,6,15,6,0,59
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,89,43,23,43,23,43,23,0,206
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,9,6,3,6,3,6,3,0,25
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,fh,50,12,34,12,28,12,0,144
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,bh,40,17,32,17,30,17,0,153
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,gs,85,27,63,27,55,27,0,282
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,sl,5,2,3,2,3,2,0,15
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,D,59,13,38,13,32,13,0,192
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,A,56,16,28,16,26,16,0,130
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,4,55,16,39,16,34,16,0,169
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,5,4,0,4,0,2,0,0,18
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,6,56,13,23,13,22,13,0,135
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,4D,30,5,21,5,17,5,0,93
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,4A,25,11,18,11,17,11,0,76
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,5D,4,0,4,0,2,0,0,18
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,6D,25,8,13,8,13,8,0,81
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,6A,31,5,10,5,9,5,0,54
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,Total,60,18,42,12,40,12,1,170
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,v1st,35,7,24,7,24,7,0,94
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,v2nd,19,5,18,5,16,5,1,70
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,7,12,1,12,1,12,1,0,45
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,89,23,8,23,8,23,8,1,91
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,9,13,5,13,5,13,5,1,58
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,fh,11,2,10,2,10,2,0,41
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,bh,35,10,32,10,30,10,1,115
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,gs,21,7,18,7,18,7,1,76
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,sl,25,5,24,5,22,5,0,80
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,D,28,6,24,6,24,6,0,102
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,A,26,6,18,6,16,6,1,62
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,4,21,4,14,4,13,4,1,61
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,5,20,5,18,5,17,5,0,65
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,6,13,3,10,3,10,3,0,38
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,4D,7,1,6,1,6,1,0,30
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,4A,14,3,8,3,7,3,1,31
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,5D,12,3,11,3,11,3,0,45
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,5A,8,2,7,2,6,2,0,20
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,6D,9,2,7,2,7,2,0,27
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,1,6A,4,1,3,1,3,1,0,11
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,Total,60,21,39,19,36,19,2,215
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,v1st,34,9,16,9,16,9,0,103
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,v2nd,24,10,23,10,20,10,2,110
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,7,6,5,6,5,6,5,1,25
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,89,29,14,29,14,29,14,1,163
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,9,19,10,19,10,19,10,1,115
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,fh,25,10,22,10,19,10,0,111
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,bh,24,8,16,8,16,8,2,86
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,gs,41,15,33,15,30,15,2,176
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,sl,8,3,5,3,5,3,0,21
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,D,29,13,23,13,23,13,2,128
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,A,29,6,16,6,13,6,0,85
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,4,23,6,13,6,12,6,0,73
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,5,14,7,13,7,12,7,0,67
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,6,21,6,13,6,12,6,2,73
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,4D,11,4,8,4,8,4,0,49
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,4A,12,2,5,2,4,2,0,24
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,5D,7,4,7,4,7,4,0,37
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,5A,7,3,6,3,5,3,0,30
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,6D,11,5,8,5,8,5,2,42
20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic,2,6A,10,1,5,1,4,1,0,31
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,Total,83,20,47,15,43,15,0,242
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,v1st,54,11,28,11,28,11,0,151
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,v2nd,24,4,19,4,15,4,0,86
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,7,8,3,8,3,8,3,0,23
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,89,35,12,35,12,35,12,0,179
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,9,17,6,17,6,17,6,0,85
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,fh,32,11,27,11,24,11,0,133
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,bh,26,4,19,4,18,4,0,82
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,gs,31,11,26,11,23,11,0,130
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,sl,27,4,20,4,19,4,0,85
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,D,42,8,26,8,24,8,0,124
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,A,36,7,21,7,19,7,0,113
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,4,20,3,12,3,10,3,0,55
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,5,19,5,14,5,12,5,0,60
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,6,39,7,21,7,21,7,0,122
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,4D,8,3,5,3,5,3,0,23
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,4A,12,0,7,0,5,0,0,32
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,5D,14,3,11,3,9,3,0,47
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,5A,5,2,3,2,3,2,0,13
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,6D,20,2,10,2,10,2,0,54
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,1,6A,19,5,11,5,11,5,0,68
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,Total,87,34,64,30,64,30,2,291
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,v1st,53,17,38,17,38,17,0,172
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,v2nd,30,13,26,13,26,13,2,115
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,7,14,8,14,8,14,8,1,40
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,89,49,21,49,21,49,21,0,226
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,9,15,9,15,9,15,9,0,80
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,fh,37,13,28,13,28,13,2,130
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,bh,39,17,36,17,36,17,0,150
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,gs,62,25,50,25,50,25,2,227
20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro,2,sl,14,5,14,5,14,5,0,53
