match_id,row,pts,pts_won,rally_winners,rally_forced,unforced
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,GPF1,15,7,3,0,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,GPF2,14,8,2,0,4
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,DeuceR1,15,5,1,0,2
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,DeuceR2,17,5,0,0,3
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,RTotal1,39,14,4,0,5
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,RTotal2,40,17,3,0,8
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,BPO1,5,0,0,0,1
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,BPO2,8,4,2,0,3
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,GPF1,15,7,0,0,3
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,GPF2,8,3,1,1,4
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,DeuceR1,14,1,1,0,2
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,DeuceR2,8,4,0,2,2
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,RTotal1,34,8,1,0,6
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,RTotal2,24,11,3,3,9
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,BPO1,14,4,0,0,1
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,BPO2,6,5,1,1,1
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,GPF1,13,5,1,1,0
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,GPF2,10,4,4,0,3
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,DeuceR1,9,5,0,1,4
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,DeuceR2,7,4,1,0,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,RTotal1,36,14,1,2,5
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,RTotal2,23,13,6,1,6
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,BPO1,6,5,1,1,0
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,BPO2,12,7,2,0,3
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,GPF1,12,5,0,2,2
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,GPF2,15,9,2,1,2
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,DeuceR1,7,2,0,1,2
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,DeuceR2,16,6,0,0,5
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,RTotal1,25,12,1,4,4
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,RTotal2,43,22,4,1,10
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,BPO1,7,4,1,0,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,BPO2,10,7,2,1,0
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,GPF1,15,9,2,1,4
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,GPF2,4,0,0,0,0
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,DeuceR1,13,4,1,0,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,DeuceR2,2,1,1,0,0
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,RTotal1,35,17,4,1,6
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,RTotal2,16,8,3,1,0
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,BPO1,10,5,3,0,1
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,BPO2,4,1,1,0,1
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,GPF1,7,5,1,1,1
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,GPF2,14,7,0,1,2
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,DeuceR1,8,4,1,0,1
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,DeuceR2,8,2,0,1,2
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,RTotal1,25,14,5,1,3
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,RTotal2,26,10,1,2,5
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,BPO1,11,6,1,3,2
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,BPO2,11,6,1,1,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,GPF1,15,5,1,0,5
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,GPF2,17,6,0,1,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,DeuceR1,14,7,2,0,3
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,DeuceR2,11,7,2,0,2
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,RTotal1,40,18,4,3,10
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,RTotal2,39,19,3,2,4
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,BPO1,11,7,1,0,0
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,BPO2,15,8,4,1,2
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,GPF1,12,5,3,0,6
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,GPF2,8,2,1,1,2
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,DeuceR1,9,5,0,0,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,DeuceR2,10,7,2,0,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,RTotal1,32,17,4,0,7
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,RTotal2,33,17,7,2,5
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,BPO1,8,2,0,0,2
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,BPO2,8,6,1,2,0
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,GPF1,8,2,1,0,2
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,GPF2,3,1,1,0,0
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,DeuceR1,13,6,1,1,3
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,DeuceR2,5,3,2,0,1
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,RTotal1,29,10,2,1,7
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,RTotal2,16,10,4,2,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,BPO1,5,3,0,2,0
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,BPO2,11,2,1,0,4
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,GPF1,11,5,0,0,0
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,GPF2,9,2,1,0,2
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,DeuceR1,8,1,0,0,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,DeuceR2,10,4,1,1,2
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,RTotal1,24,9,0,2,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,RTotal2,30,8,3,1,8
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,BPO1,8,4,0,0,3
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,BPO2,12,5,1,1,1
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,GPF1,16,9,0,2,6
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,GPF2,6,0,0,0,1
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,DeuceR1,12,3,0,1,5
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,DeuceR2,5,3,0,0,0
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,RTotal1,36,16,0,3,14
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,RTotal2,23,8,1,1,2
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,BPO1,16,6,0,2,4
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,BPO2,5,4,0,1,0
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,GPF1,22,15,6,4,3
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,GPF2,16,6,0,1,1
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,DeuceR1,21,8,4,2,7
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,DeuceR2,5,2,0,0,2
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,RTotal1,59,29,10,8,14
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,RTotal2,26,12,0,2,3
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,BPO1,5,3,1,1,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,BPO2,9,6,2,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,GPF1,10,5,1,2,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,GPF2,6,4,2,1,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,DeuceR1,10,2,0,0,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,DeuceR2,2,2,0,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,RTotal1,25,10,2,3,2
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,RTotal2,17,12,4,1,1
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,BPO1,12,5,2,0,1
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,BPO2,11,5,2,2,2
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,GPF1,14,6,1,4,5
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,GPF2,21,12,8,1,4
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,DeuceR1,10,3,3,0,1
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,DeuceR2,16,7,1,1,4
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,RTotal1,36,14,6,4,7
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,RTotal2,48,24,11,4,10
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,BPO1,2,1,0,0,1
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,BPO2,5,4,0,2,0
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,GPF1,10,2,1,0,2
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,GPF2,6,1,0,1,3
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,DeuceR1,6,1,0,0,0
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,DeuceR2,5,3,0,1,1
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,RTotal1,18,4,1,0,3
20161030-W-ITF_Poitiers-F-Lauren_Davis-Oceane_Dodin,RTotal2,16,8,0,4,4
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,BPO1,3,1,0,0,1
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,BPO2,7,2,2,0,4
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,GPF1,18,8,3,0,3
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,GPF2,12,4,0,2,4
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,DeuceR1,9,2,0,1,1
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,DeuceR2,11,5,1,1,3
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,RTotal1,30,11,3,1,5
20160517-W-Strasbourg-R16-Jil_Belen_Teichmann-Caroline_Garcia,RTotal2,30,11,3,3,11
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,BPO1,5,1,0,0,0
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,BPO2,8,4,1,0,1
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,GPF1,14,6,3,2,1
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,GPF2,8,3,1,0,0
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,DeuceR1,7,1,1,0,2
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,DeuceR2,7,2,0,0,2
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,RTotal1,26,8,4,2,3
20161127-W-Honolulu-F-Shuai_Zhang-Catherine_Cartan_Bellis,RTotal2,23,9,2,0,3
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,BPO1,11,6,2,0,2
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,BPO2,11,4,0,0,3
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,GPF1,16,10,1,1,3
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,GPF2,16,6,3,1,5
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,DeuceR1,10,4,1,1,3
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,DeuceR2,14,7,1,2,2
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,RTotal1,37,20,4,2,8
20160624-W-ITF_Sacramento-F-Sofia_Kenin-Grace_Min,RTotal2,41,17,4,3,10
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,BPO1,15,7,0,0,4
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,BPO2,16,7,2,2,1
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,GPF1,13,6,2,0,3
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,GPF2,11,4,1,1,3
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,DeuceR1,14,9,2,0,3
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,DeuceR2,15,5,1,0,4
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,RTotal1,42,22,4,0,10
20160421-W-Istanbul-R16-Kateryna_Bondarenko-Kristina_Kucova,RTotal2,42,16,4,3,8
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,BPO1,1,1,0,1,0
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,BPO2,11,6,2,0,2
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,GPF1,9,3,0,1,3
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,GPF2,7,5,3,1,0
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,DeuceR1,2,1,0,1,0
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,DeuceR2,13,9,6,2,2
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,RTotal1,12,5,0,3,3
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,RTotal2,31,20,11,3,4
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,BPO1,5,4,0,0,0
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,BPO2,3,2,2,0,0
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,GPF1,12,6,1,0,0
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,GPF2,13,5,3,1,2
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,DeuceR1,5,1,0,0,1
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,DeuceR2,5,3,2,1,2
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,RTotal1,22,11,1,0,1
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,RTotal2,21,10,7,2,4
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,BPO1,5,4,2,1,0
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,BPO2,3,2,0,1,0
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,GPF1,10,5,2,0,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,GPF2,14,7,2,1,2
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,DeuceR1,4,2,0,1,0
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,DeuceR2,9,3,2,0,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,RTotal1,19,11,4,2,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,RTotal2,26,12,4,2,3
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,BPO1,4,2,0,1,0
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,BPO2,7,5,3,1,1
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,GPF1,10,3,1,0,3
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,GPF2,9,5,2,3,0
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,DeuceR1,9,3,0,1,4
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,DeuceR2,7,5,0,1,1
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,RTotal1,23,8,1,2,7
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,RTotal2,23,15,5,5,2
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,BPO1,15,7,0,3,6
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,BPO2,3,2,0,0,0
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,GPF1,10,5,2,1,1
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,GPF2,13,3,0,0,0
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,DeuceR1,11,5,2,1,0
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,DeuceR2,7,3,0,2,0
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,RTotal1,36,17,4,5,7
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,RTotal2,23,8,0,2,0
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,BPO1,11,5,2,0,1
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,BPO2,9,4,1,1,2
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,GPF1,11,3,0,1,3
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,GPF2,13,3,0,1,5
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,DeuceR1,5,1,0,1,1
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,DeuceR2,14,6,1,1,2
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,RTotal1,27,9,2,2,5
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,RTotal2,36,13,2,3,9
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,BPO1,5,2,0,0,1
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,BPO2,13,6,0,2,2
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,GPF1,13,7,2,2,3
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,GPF2,9,6,1,3,1
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,DeuceR1,11,5,2,0,3
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,DeuceR2,10,7,2,1,1
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,RTotal1,29,14,4,2,7
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,RTotal2,32,19,3,6,4
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,BPO1,15,4,1,0,2
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,BPO2,10,3,1,1,2
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,GPF1,13,6,0,3,0
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,GPF2,11,2,0,1,1
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,DeuceR1,9,4,1,0,0
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,DeuceR2,9,3,0,0,1
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,RTotal1,37,14,2,3,2
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,RTotal2,30,8,1,2,4
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,BPO1,10,6,0,2,0
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,BPO2,9,3,1,0,2
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,GPF1,5,2,1,1,1
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,GPF2,10,4,0,2,2
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,DeuceR1,4,2,0,1,0
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,DeuceR2,12,4,2,1,2
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,RTotal1,19,10,1,4,1
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,RTotal2,31,11,3,3,6
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,BPO1,22,7,2,2,4
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,BPO2,10,6,3,1,2
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,GPF1,22,11,3,2,5
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,GPF2,18,5,1,0,2
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,DeuceR1,23,12,8,0,6
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,DeuceR2,14,6,0,0,1
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,RTotal1,67,30,13,4,15
20160704-W-Wimbledon-R16-Dominika_Cibulkova-Agnieszka_Radwanska,RTotal2,42,17,4,1,5
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,BPO1,7,2,1,0,1
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,BPO2,12,7,2,0,3
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,GPF1,9,4,2,1,1
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,GPF2,6,5,0,0,1
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,DeuceR1,5,3,1,1,1
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,DeuceR2,8,6,1,1,0
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,RTotal1,21,9,4,2,3
20160118-W-Australian_Open-R128-Carina_Witthoeft-Saisai_Zheng,RTotal2,26,18,3,1,4
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,BPO1,9,5,0,0,0
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,BPO2,7,3,2,0,0
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,GPF1,7,3,0,0,2
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,GPF2,10,3,1,1,3
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,DeuceR1,4,0,0,0,2
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,DeuceR2,5,2,2,0,2
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,RTotal1,20,8,0,0,4
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,RTotal2,22,8,5,1,5
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,BPO1,17,7,1,4,3
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,BPO2,22,5,0,1,3
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,GPF1,19,9,3,3,2
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,GPF2,31,19,2,4,2
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,DeuceR1,17,7,2,5,4
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,DeuceR2,36,21,1,4,3
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,RTotal1,53,23,6,12,9
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,RTotal2,89,45,3,9,8
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,BPO1,7,4,0,1,1
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,BPO2,7,2,0,1,3
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,GPF1,11,2,0,0,3
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,GPF2,33,22,8,5,3
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,DeuceR1,7,2,1,0,3
20160628-W-ITF_Middelburg-R32-Melanie_Stokke-Lesley_Kerkhove,DeuceR2,16,5,2,1,3
