match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,F-DTM,46,7,0,0,7,19,27
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,F-DTL,12,4,1,1,2,8,4
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,F-IO,21,8,4,1,3,15,6
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,F-II,1,1,0,0,1,0,1
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,B-XC,30,8,0,1,7,12,18
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,B-DTM,68,7,0,0,7,41,27
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,B-DTL,13,10,6,0,4,8,5
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,B-IO,8,4,3,0,1,5,3
20150525-W-Roland_Garros-R128-Veronica_Cepede_Royg-Virginie_Razzano,2,S-XC,4,1,0,1,0,3,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,F-XC,37,10,2,2,6,18,19
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,F-DTM,17,1,0,0,1,6,11
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,F-DTL,14,3,1,1,1,8,6
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,F-IO,30,9,2,1,6,14,16
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,F-II,1,1,0,0,1,0,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,B-XC,22,4,0,0,4,9,13
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,B-DTM,16,4,0,0,4,6,10
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,B-DTL,11,4,1,0,3,6,5
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,B-IO,3,3,0,1,2,1,2
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,S-XC,1,0,0,0,0,1,0
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,S-DTM,1,0,0,0,0,0,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,1,S-IO,1,0,0,0,0,0,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,F-XC,30,7,2,1,4,14,16
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,F-DTM,23,2,0,0,2,10,13
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,F-DTL,7,4,2,0,2,3,4
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,F-IO,14,11,4,2,5,8,6
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,F-II,1,1,0,0,1,0,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,B-XC,27,6,2,0,4,15,12
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,B-DTM,39,5,0,0,5,19,20
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,B-DTL,4,3,0,1,2,1,3
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,B-IO,3,2,0,0,2,1,2
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,S-XC,1,0,0,0,0,0,1
20150525-W-Roland_Garros-R128-Jarmila_Gajdosova-Amandine_Hesse,2,S-DTM,3,1,0,0,1,0,3
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,F-XC,15,8,2,2,4,5,10
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,F-DTM,20,1,0,0,1,8,12
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,F-DTL,2,1,0,1,0,1,1
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,F-IO,13,3,2,0,1,10,3
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,B-XC,17,3,0,1,2,6,11
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,B-DTM,20,3,0,0,3,8,12
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,B-DTL,6,6,4,0,2,4,2
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,B-IO,2,1,0,1,0,1,1
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,S-XC,2,0,0,0,0,1,1
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,1,S-DTM,1,0,0,0,0,0,1
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,F-XC,22,9,6,1,2,16,6
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,F-DTM,10,1,0,1,0,5,5
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,F-DTL,2,1,1,0,0,2,0
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,F-IO,16,7,5,0,2,9,7
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,F-II,2,2,1,1,0,2,0
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,B-XC,7,0,0,0,0,3,4
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,B-DTM,19,4,1,0,3,8,11
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,B-DTL,3,2,1,1,0,2,1
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,B-IO,2,1,0,1,0,2,0
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,S-XC,4,0,0,0,0,2,2
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,S-DTM,4,1,0,0,1,1,3
20150528-W-Roland_Garros-R64-Danka_Kovinic-Kristina_Mladenovic,2,S-DTL,1,0,0,0,0,1,0
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,F-XC,13,5,1,0,4,5,8
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,F-DTM,8,0,0,0,0,4,4
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,F-DTL,4,2,0,1,1,2,2
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,F-IO,16,8,5,2,1,10,6
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,B-XC,14,4,3,0,1,6,8
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,B-DTM,19,6,0,1,5,6,13
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,B-DTL,6,2,0,0,2,1,5
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,1,B-IO,9,4,1,1,2,3,6
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,F-XC,18,4,2,2,0,12,6
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,F-DTM,17,3,1,1,1,12,5
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,F-DTL,4,1,1,0,0,3,1
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,F-IO,4,3,3,0,0,4,0
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,B-XC,15,3,1,1,1,12,3
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,B-DTM,14,1,0,1,0,7,7
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,B-DTL,1,1,0,0,1,0,1
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,B-IO,1,0,0,0,0,1,0
20150527-W-Roland_Garros-R64-Vitalia_Diatchenko-Maria_Sharapova,2,S-DTM,1,0,0,0,0,0,1
20150530-W-Roland_Garros-R32-Victoria_Azarenka-Serena_Williams,1,F-XC,1,1,1,0,0,1,0
20150530-W-Roland_Garros-R32-Victoria_Azarenka-Serena_Williams,1,F-IO,1,1,1,0,0,1,0
20150530-W-Roland_Garros-R32-Victoria_Azarenka-Serena_Williams,2,F-XC,1,1,1,0,0,1,0
20150530-W-Roland_Garros-R32-Victoria_Azarenka-Serena_Williams,2,B-DTL,1,1,1,0,0,1,0
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,F-XC,24,10,5,2,3,11,13
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,F-DTM,9,0,0,0,0,7,2
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,F-DTL,5,3,3,0,0,4,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,F-IO,8,4,1,1,2,5,3
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,F-II,2,1,0,0,1,1,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,B-XC,11,0,0,0,0,9,2
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,B-DTM,10,0,0,0,0,7,3
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,B-DTL,4,3,1,1,1,3,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,B-IO,1,1,0,0,1,0,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,S-XC,2,0,0,0,0,1,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,S-DTM,4,0,0,0,0,3,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,S-DTL,2,0,0,0,0,1,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,1,S-II,1,0,0,0,0,0,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,F-XC,17,4,1,1,2,8,9
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,F-DTM,11,1,0,0,1,4,7
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,F-DTL,5,2,0,2,0,4,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,F-IO,8,3,2,0,1,3,5
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,B-XC,13,2,0,0,2,4,9
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,B-DTM,16,3,0,0,3,4,12
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,B-DTL,4,3,1,1,1,3,1
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,S-DTM,2,0,0,0,0,0,2
20150529-W-Roland_Garros-R32-Ana_Ivanovic-Donna_Vekic,2,S-DTL,2,0,0,0,0,0,2
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,F-XC,34,12,5,1,6,25,9
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,F-DTM,20,3,0,1,2,8,12
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,F-DTL,7,5,2,0,3,4,3
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,F-IO,33,16,10,4,2,24,9
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,F-II,4,3,1,0,2,1,3
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,B-XC,31,1,0,0,1,19,12
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,B-DTM,15,1,0,0,1,10,5
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,B-DTL,8,1,1,0,0,5,3
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,B-IO,1,0,0,0,0,0,1
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,S-XC,3,0,0,0,0,2,1
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,S-DTM,3,0,0,0,0,2,1
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,1,S-DTL,5,2,0,0,2,2,3
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,F-XC,15,4,1,0,3,8,7
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,F-DTM,22,4,0,1,3,6,16
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,F-DTL,4,2,0,1,1,1,3
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,F-IO,10,3,0,0,3,4,6
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,F-II,1,0,0,0,0,1,0
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,B-XC,44,2,0,1,1,24,20
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,B-DTM,30,3,0,0,3,11,19
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,B-DTL,1,1,1,0,0,1,0
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,B-II,1,1,0,1,0,1,0
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,S-XC,4,1,0,0,1,0,4
20150602-W-Roland_Garros-QF-Ana_Ivanovic-Elina_Svitolina,2,S-DTM,4,1,0,0,1,0,4
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,F-XC,25,8,4,1,3,10,15
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,F-DTM,14,1,0,0,1,3,11
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,F-DTL,3,1,1,0,0,1,2
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,F-IO,8,3,0,1,2,3,5
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,B-XC,19,3,1,0,2,10,9
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,B-DTM,7,0,0,0,0,2,5
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,B-DTL,3,3,2,0,1,2,1
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,B-IO,2,1,0,0,1,0,2
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,S-XC,2,0,0,0,0,1,1
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,S-DTM,4,0,0,0,0,1,3
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,1,S-IO,1,0,0,0,0,1,0
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,F-XC,10,3,2,1,0,7,3
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,F-DTM,20,2,0,1,1,13,7
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,F-DTL,6,2,0,0,2,1,5
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,F-IO,5,2,2,0,0,4,1
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,B-XC,17,3,1,1,1,9,8
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,B-DTM,28,4,0,2,2,19,9
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,B-DTL,6,4,3,1,0,6,0
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,B-IO,2,1,1,0,0,1,1
20150608-W-s_Hertogenbosch-R32-Michaella_Krajicek-Oceane_Dodin,2,S-DTM,1,0,0,0,0,0,1
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,F-XC,66,19,6,3,10,41,25
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,F-DTM,32,6,0,0,6,8,24
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,F-DTL,9,4,0,2,2,5,4
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,F-IO,26,12,8,2,2,17,9
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,F-II,4,1,1,0,0,3,1
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,B-XC,89,18,4,1,13,36,53
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,B-DTM,26,3,1,0,2,11,15
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,B-DTL,7,5,0,1,4,3,4
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,B-IO,8,6,2,1,3,3,5
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,1,S-DTM,3,0,0,0,0,3,0
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,F-XC,53,17,3,2,12,21,32
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,F-DTM,32,2,0,0,2,16,16
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,F-DTL,15,2,0,0,2,7,8
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,F-IO,10,5,1,1,3,6,4
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,F-II,1,1,0,0,1,0,1
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,B-XC,61,15,3,6,6,35,26
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,B-DTM,39,2,0,0,2,20,19
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,B-DTL,7,3,1,0,2,4,3
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,B-IO,1,1,0,0,1,0,1
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,B-II,2,0,0,0,0,2,0
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,S-XC,22,3,0,1,2,15,7
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,S-DTM,18,1,0,0,1,6,12
20150517-W-Rome-F-Maria_Sharapova-Carla_Suarez_Navarro,2,S-DTL,1,1,1,0,0,1,0
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,F-XC,46,12,4,1,7,18,28
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,F-DTM,19,3,0,0,3,9,10
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,F-DTL,5,3,3,0,0,4,1
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,F-IO,16,10,4,2,4,9,7
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,F-II,1,1,0,1,0,1,0
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,B-XC,21,4,3,0,1,8,13
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,B-DTM,38,1,0,0,1,19,19
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,B-DTL,15,2,0,0,2,4,11
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,B-IO,11,3,1,0,2,7,4
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,S-XC,3,1,0,0,1,0,3
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,S-DTM,8,1,0,0,1,2,6
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,S-DTL,2,0,0,0,0,1,1
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,1,S-II,1,0,0,0,0,1,0
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,F-XC,60,10,3,2,5,35,25
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,F-DTM,24,0,0,0,0,12,12
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,F-DTL,7,5,2,1,2,5,2
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,F-IO,22,16,11,2,3,17,5
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,F-II,4,0,0,0,0,3,1
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,B-XC,32,10,4,1,5,17,15
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,B-DTM,34,1,0,0,1,15,19
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,B-DTL,19,2,0,0,2,12,7
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,B-IO,5,2,0,1,1,4,1
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,S-XC,1,1,1,0,0,1,0
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,S-DTM,2,1,1,0,0,2,0
20150604-W-Roland_Garros-SF-Ana_Ivanovic-Lucie_Safarova,2,S-DTL,1,0,0,0,0,0,1
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,F-XC,46,9,0,4,5,26,20
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,F-DTM,12,1,0,0,1,3,9
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,F-DTL,10,6,1,3,2,7,3
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,F-IO,13,5,1,1,3,6,7
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,B-XC,29,13,6,2,5,19,10
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,B-DTM,17,1,0,0,1,10,7
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,B-DTL,14,7,2,0,5,8,6
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,B-IO,14,4,2,1,1,10,4
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,S-DTM,1,0,0,0,0,0,1
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,1,S-DTL,2,0,0,0,0,1,1
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,F-XC,31,10,3,2,5,13,18
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,F-DTM,19,0,0,0,0,10,9
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,F-DTL,14,7,3,0,4,5,9
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,F-IO,15,5,3,2,0,8,7
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,F-II,1,0,0,0,0,1,0
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,B-XC,24,2,1,0,1,8,16
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,B-DTM,42,5,0,0,5,16,26
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,B-DTL,11,5,1,0,4,3,8
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,S-DTM,2,0,0,0,0,1,1
20150606-W-Roland_Garros-F-Serena_Williams-Lucie_Safarova,2,S-DTL,1,0,0,0,0,0,1
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,F-XC,37,10,3,1,6,21,16
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,F-DTM,11,2,0,0,2,3,8
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,F-DTL,10,7,3,0,4,5,5
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,F-IO,17,8,3,1,4,10,7
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,B-XC,31,14,5,2,7,17,14
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,B-DTM,19,0,0,0,0,11,8
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,B-DTL,13,3,1,1,1,5,8
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,B-IO,9,1,0,0,1,4,5
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,S-XC,2,0,0,0,0,0,2
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,1,S-DTM,4,0,0,0,0,2,2
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,F-XC,30,10,4,0,6,16,14
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,F-DTM,22,3,0,0,3,5,17
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,F-DTL,18,7,2,1,4,9,9
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,F-IO,15,5,0,1,4,5,10
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,B-XC,16,2,1,0,1,9,7
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,B-DTM,13,1,0,1,0,7,6
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,B-DTL,8,4,2,0,2,4,4
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,B-IO,8,3,2,0,1,4,4
20150604-W-Roland_Garros-SF-Serena_Williams-Timea_Bacsinszky,2,S-DTM,2,0,0,0,0,1,1
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,F-XC,34,12,7,1,4,22,12
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,F-DTM,16,4,1,0,3,11,5
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,F-DTL,4,1,0,1,0,3,1
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,F-IO,8,3,2,0,1,2,6
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,F-II,1,0,0,0,0,0,1
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,B-XC,32,9,3,2,4,20,12
20150614-W-s_Hertogenbosch-F-Camila_Giorgi-Belinda_Bencic,1,B-DTM,17,1,0,1,0,6,11
