match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20140729-M-Washington-R64-Sam_Querrey-Michael_Russell,2,5a,21,11,0,0,3,3,17,0
20140729-M-Washington-R64-Sam_Querrey-Michael_Russell,2,6d,15,10,2,0,1,4,11,0
20140729-M-Washington-R64-Sam_Querrey-Michael_Russell,2,6a,8,8,1,0,2,4,7,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,d,24,19,2,0,5,12,14,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,a,21,15,2,1,3,10,15,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,4,20,17,2,1,4,11,14,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,5,9,6,0,0,0,4,3,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,6,16,11,2,0,4,7,12,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,4d,10,8,1,0,2,4,8,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,4a,10,9,1,1,2,7,6,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,5d,6,5,0,0,0,3,1,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,5a,3,1,0,0,0,1,2,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,6d,8,6,1,0,3,5,5,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,1,6a,8,5,1,0,1,2,7,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,d,23,12,0,0,4,5,16,2
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,a,23,10,1,0,2,4,17,1
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,4,17,12,0,0,4,6,14,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,5,17,6,0,0,2,2,10,3
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,6,12,4,1,0,0,1,9,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,4d,11,7,0,0,3,4,9,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,4a,6,5,0,0,1,2,5,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,5d,8,4,0,0,1,1,4,2
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,5a,9,2,0,0,1,1,6,1
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,6d,4,1,0,0,0,0,3,0
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,2,6a,8,3,1,0,0,1,6,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,d,34,22,2,2,4,14,21,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,a,30,20,1,2,8,13,20,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,4,21,16,2,1,4,12,18,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,5,25,13,0,0,2,5,8,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,6,18,13,1,3,6,10,15,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,4d,12,10,1,1,2,9,11,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,4a,9,6,1,0,2,3,7,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,5d,14,7,0,0,0,1,4,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,5a,11,6,0,0,2,4,4,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,6d,8,5,1,1,2,4,6,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,1,6a,10,8,0,2,4,6,9,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,d,36,25,0,0,6,10,23,2
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,a,33,24,1,0,5,9,23,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,4,25,17,0,0,5,7,18,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,5,26,19,0,0,4,7,19,1
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,6,18,13,1,0,2,5,9,1
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,4d,4,3,0,0,2,2,4,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,4a,21,14,0,0,3,5,14,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,5d,18,12,0,0,2,4,13,1
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,5a,8,7,0,0,2,3,6,0
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,6d,14,10,0,0,2,4,6,1
20140611-M-Halle-R16-Robin_Haase-Alejandro_Falla,2,6a,4,3,1,0,0,1,3,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,d,27,22,7,0,5,18,17,2
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,a,24,16,4,0,5,13,14,3
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,4,14,12,4,0,3,12,11,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,5,9,5,0,0,1,3,3,1
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,6,26,19,6,0,6,15,15,4
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,4d,9,8,2,0,2,8,6,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,4a,5,4,2,0,1,4,5,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,5d,4,3,0,0,0,1,1,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,5a,5,2,0,0,1,2,2,1
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,6d,13,10,5,0,3,9,9,2
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,6a,13,9,1,0,3,6,6,2
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,d,25,15,1,0,10,13,17,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,a,22,13,1,0,7,9,15,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,4,11,8,1,0,4,5,9,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,5,25,13,0,0,8,10,13,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,6,11,7,1,0,5,7,10,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,4d,1,1,0,0,0,0,1,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,4a,10,7,1,0,4,5,8,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,5d,15,8,0,0,6,7,8,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,5a,10,5,0,0,2,3,5,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,6d,9,6,1,0,4,6,8,0
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,2,6a,2,1,0,0,1,1,2,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,d,42,24,1,1,6,12,22,2
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,a,39,22,2,1,4,12,15,3
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,4,13,8,2,1,2,5,8,1
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,5,48,22,0,0,2,11,9,4
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,6,20,16,1,1,6,8,20,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,4d,7,5,1,1,2,4,5,1
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,4a,6,3,1,0,0,1,3,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,5d,23,10,0,0,1,5,5,1
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,5a,25,12,0,0,1,6,4,3
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,6d,12,9,0,0,3,3,12,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,1,6a,8,7,1,1,3,5,8,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,d,39,23,2,1,4,8,22,1
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,a,35,18,5,0,2,10,21,2
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,4,19,14,4,1,1,7,19,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,5,44,20,0,0,4,7,15,3
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,6,11,7,3,0,1,4,9,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,4d,11,8,2,1,1,4,11,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,4a,8,6,2,0,0,3,8,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,5d,21,11,0,0,2,3,6,1
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,5a,23,9,0,0,2,4,9,2
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,6d,7,4,0,0,1,1,5,0
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,2,6a,4,3,3,0,0,3,4,0
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,d,43,27,1,2,7,13,15,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,a,40,28,1,3,6,11,16,3
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,4,18,9,0,2,3,7,12,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,5,25,19,0,1,3,4,3,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,6,40,27,2,2,7,13,16,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,4d,7,4,0,0,2,3,5,0
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,4a,11,5,0,2,1,4,7,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,5d,8,6,0,0,1,1,2,0
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,5a,17,13,0,1,2,3,1,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,6d,28,17,1,2,4,9,8,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,1,6a,12,10,1,0,3,4,8,0
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,d,42,25,1,3,2,7,26,4
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,a,35,17,0,3,4,7,21,3
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,4,30,15,1,3,0,5,23,3
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,5,14,9,0,0,1,1,4,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,6,33,18,0,3,5,8,20,3
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,4d,15,9,1,1,0,3,11,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,4a,15,6,0,2,0,2,12,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,5d,8,5,0,0,0,0,2,1
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,5a,6,4,0,0,1,1,2,0
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,6d,19,11,0,2,2,4,13,2
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,2,6a,14,7,0,1,3,4,7,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,d,33,18,0,4,2,10,19,3
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,a,29,12,2,3,0,6,15,4
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,4,20,9,1,1,1,5,10,5
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,5,12,6,0,3,0,3,8,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,6,30,15,1,3,1,8,16,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,4d,13,8,0,1,1,4,9,3
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,4a,7,1,1,0,0,1,1,2
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,5d,7,4,0,2,0,2,5,0
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,5a,5,2,0,1,0,1,3,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,6d,13,6,0,1,1,4,5,0
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,1,6a,17,9,1,2,0,4,11,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,d,33,20,0,2,3,6,18,2
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,a,31,20,2,5,3,12,22,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,4,28,17,0,4,2,7,17,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,5,13,9,0,2,2,5,6,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,6,23,14,2,1,2,6,17,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,4d,10,4,0,0,0,0,5,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,4a,18,13,0,4,2,7,12,0
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,5d,6,5,0,1,1,2,2,0
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,5a,7,4,0,1,1,3,4,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,6d,17,11,0,1,2,4,11,1
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,2,6a,6,3,2,0,0,2,6,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,d,31,21,1,0,6,11,21,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,a,28,18,1,0,6,8,18,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,4,22,17,2,0,5,8,19,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,5,21,11,0,0,3,5,7,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,6,16,11,0,0,4,6,13,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,4d,10,8,1,0,2,4,9,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,4a,12,9,1,0,3,4,10,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,5d,11,5,0,0,1,2,4,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,5a,10,6,0,0,2,3,3,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,6d,10,8,0,0,3,5,8,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,1,6a,6,3,0,0,1,1,5,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,d,37,23,3,3,4,12,25,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,a,34,25,7,1,4,15,22,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,4,28,17,3,1,5,12,21,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,5,10,8,0,0,1,2,2,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,6,33,23,7,3,2,13,24,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,4d,11,6,1,1,2,5,11,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,4a,17,11,2,0,3,7,10,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,5d,3,2,0,0,1,1,0,1
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,5a,7,6,0,0,0,1,2,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,6d,23,15,2,2,1,6,14,0
20141019-M-Moscow-F-Roberto_Bautista_Agut-Marin_Cilic,2,6a,10,8,5,1,1,7,10,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,d,44,25,8,6,6,21,26,3
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,a,41,27,7,2,6,20,26,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,4,39,27,9,2,6,22,27,2
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,5,28,11,0,3,4,7,10,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,6,18,14,6,3,2,12,15,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,4d,18,12,5,2,4,11,13,2
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,4a,21,15,4,0,2,11,14,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,5d,19,6,0,2,1,3,7,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,5a,9,5,0,1,3,4,3,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,6d,7,7,3,2,1,7,6,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,1,6a,11,7,3,1,1,5,9,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,d,45,31,2,0,10,18,33,2
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,a,38,23,5,0,3,14,26,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,4,18,13,1,0,2,9,13,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,5,35,20,0,0,7,9,21,2
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,6,30,21,6,0,4,14,25,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,4d,7,4,0,0,2,3,4,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,4a,11,9,1,0,0,6,9,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,5d,19,14,0,0,5,7,13,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,5a,16,6,0,0,2,2,8,1
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,6d,19,13,2,0,3,8,16,0
20141016-M-Moscow-R16-Milos_Raonic-Ricardas_Berankis,2,6a,11,8,4,0,1,6,9,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,d,38,26,3,1,8,15,24,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,a,37,22,2,0,4,7,23,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,4,29,20,1,0,10,12,26,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,5,24,13,0,0,0,2,2,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,6,22,15,4,1,2,8,19,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,4d,17,12,0,0,8,9,16,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,4a,12,8,1,0,2,3,10,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,5d,12,7,0,0,0,1,0,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,5a,12,6,0,0,0,1,2,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,6d,9,7,3,1,0,5,8,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,1,6a,13,8,1,0,2,3,11,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,d,32,16,3,0,3,7,22,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,a,29,18,6,0,3,12,17,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,4,25,12,2,0,1,7,17,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,5,8,6,0,0,2,2,4,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,6,28,16,7,0,3,10,18,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,4d,10,4,1,0,0,2,10,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,4a,15,8,1,0,1,5,7,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,5d,5,4,0,0,1,1,3,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,5a,3,2,0,0,1,1,1,0
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,6d,17,8,2,0,2,4,9,1
20141108-M-Mouilleron_CH-QF-Marsel_Ilhan-Borna_Coric,2,6a,11,8,5,0,1,6,9,0
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,d,28,23,4,0,7,18,15,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,a,26,19,3,1,8,16,14,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,4,16,14,2,0,3,13,12,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,5,23,18,3,1,9,16,8,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,6,15,10,2,0,3,5,9,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,4d,12,10,2,0,2,9,10,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,4a,4,4,0,0,1,4,2,0
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,5d,12,10,1,0,5,8,4,0
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,5a,11,8,2,1,4,8,4,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,6d,4,3,1,0,0,1,1,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,1,6a,11,7,1,0,3,4,8,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,d,38,22,6,1,8,15,25,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,a,37,22,4,1,10,18,22,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,4,28,17,6,0,3,11,20,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,5,26,12,0,0,10,10,12,2
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,6,21,15,4,2,5,12,15,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,4d,13,9,5,0,1,6,11,0
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,4a,15,8,1,0,2,5,9,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,5d,16,7,0,0,5,5,6,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,5a,10,5,0,0,5,5,6,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,6d,9,6,1,1,2,4,8,1
20140710-M-Newport-QF-Samuel_Groth-Nicolas_Mahut,2,6a,12,9,3,1,3,8,7,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,d,44,31,7,1,13,23,26,2
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,a,38,28,6,0,12,24,25,1
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,4,45,33,7,0,15,29,30,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,5,7,5,0,0,1,2,3,1
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,6,30,21,6,1,9,16,18,2
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,4d,19,15,6,0,6,14,13,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,4a,26,18,1,0,9,15,17,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,5d,4,3,0,0,1,1,3,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,5a,3,2,0,0,0,1,0,1
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,6d,21,13,1,1,6,8,10,2
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,1,6a,9,8,5,0,3,8,8,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,d,49,33,5,0,12,22,32,3
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,a,41,26,0,0,5,9,31,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,4,38,26,2,0,11,16,28,1
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,5,25,14,0,0,2,5,15,2
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,6,26,19,3,0,4,10,20,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,4d,28,21,2,0,8,13,19,1
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,4a,10,5,0,0,3,3,9,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,5d,11,5,0,0,1,3,6,2
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,5a,14,9,0,0,1,2,9,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,6d,9,7,3,0,3,6,7,0
20141006-M-Ortisei_CH-R16-Austin_Krajicek-Nikoloz_Basilashvili,2,6a,17,12,0,0,1,4,13,0
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,d,25,13,1,0,1,5,14,0
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,a,22,8,0,0,4,7,10,0
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,4,23,9,1,0,2,5,13,0
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,1,5,3,0,0,0,0,0,1,0
