match_id,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20190219-W-Budapest-R32-Tereza_Smitkova-Ysaline_Bonaventure,1 1,44,35,9,0,12,29,21,3,20
20190219-W-Budapest-R32-Tereza_Smitkova-Ysaline_Bonaventure,1 2,42,22,1,0,2,12,15,16,11
20190219-W-Budapest-R32-Tereza_Smitkova-Ysaline_Bonaventure,2 Total,102,57,1,0,17,27,18,15,69
20190219-W-Budapest-R32-Tereza_Smitkova-Ysaline_Bonaventure,2 1,59,40,1,0,16,20,10,5,44
20190219-W-Budapest-R32-Tereza_Smitkova-Ysaline_Bonaventure,2 2,43,17,0,0,1,7,8,10,25
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,1 Total,66,41,4,0,7,22,33,9,24
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,1 1,33,25,4,0,5,13,16,2,15
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,1 2,33,16,0,0,2,9,17,7,9
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,2 Total,80,49,3,0,11,23,33,6,41
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,2 1,53,35,3,0,11,17,23,1,29
20190221-W-Budapest-R16-Iga_Swiatek-Alison_Van_Uytvanck,2 2,27,14,0,0,0,6,10,5,12
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,1 Total,65,35,2,2,8,18,37,7,21
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,1 1,33,22,2,2,8,13,19,0,14
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,1 2,32,13,0,0,0,5,18,7,7
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,2 Total,56,38,2,0,5,15,11,16,29
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,2 1,40,31,2,0,5,11,10,8,22
20190220-W-Budapest-R32-Georgina_Garcia_Perez-Marketa_Vondrousova,2 2,16,7,0,0,0,4,1,8,7
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,1 Total,82,50,5,2,11,26,34,20,28
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,1 1,48,33,5,2,8,16,21,5,22
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,1 2,34,17,0,0,3,10,13,15,6
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,2 Total,91,56,3,0,12,36,40,18,33
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,2 1,54,33,3,0,12,23,26,3,25
20190108-W-Hobart-R32-Maria_Sakkari-Magda_Linette,2 2,37,23,0,0,0,13,14,15,8
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,1 Total,95,55,4,0,16,36,32,33,30
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,1 1,54,36,4,0,15,25,23,12,19
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,1 2,41,19,0,0,1,11,9,21,11
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,2 Total,93,58,1,1,15,31,26,27,40
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,2 1,61,41,0,0,15,19,20,16,25
20190301-W-Acapulco-SF-Bianca_Andreescu-Sofia_Kenin,2 2,32,17,1,1,0,12,6,11,15
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,1 Total,78,34,6,0,3,15,41,21,16
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,1 1,39,22,6,0,3,12,25,4,10
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,1 2,39,12,0,0,0,3,16,17,6
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,2 Total,67,33,2,0,6,11,33,17,17
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,2 1,42,22,2,0,6,10,24,8,10
20190301-W-Acapulco-SF-Donna_Vekic-Yafan_Wang,2 2,25,11,0,0,0,1,9,9,7
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,1 Total,43,18,1,0,3,6,24,6,13
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,1 1,28,14,1,0,3,6,15,2,11
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,1 2,15,4,0,0,0,0,9,4,2
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,2 Total,43,29,1,2,8,16,15,7,21
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,2 1,26,22,1,2,6,10,12,2,12
20190223-W-Budapest-SF-Anastasia_Potapova-Marketa_Vondrousova,2 2,17,7,0,0,2,6,3,5,9
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,1 Total,94,54,0,1,13,23,39,17,38
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,1 1,67,45,0,1,11,19,29,8,30
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,1 2,27,9,0,0,2,4,10,9,8
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,2 Total,60,34,2,0,7,13,23,9,28
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,2 1,39,25,2,0,7,11,16,4,19
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,2 2,21,9,0,0,0,2,7,5,9
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,1 Total,100,49,2,0,3,11,13,68,19
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,1 1,68,39,2,0,3,10,13,40,15
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,1 2,32,10,0,0,0,1,0,28,4
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,2 Total,90,46,0,0,11,21,24,52,14
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,2 1,68,42,0,0,11,19,20,35,13
20181017-W-Moscow-R16-Alize_Cornet-Darya_Kasatkina,2 2,22,4,0,0,0,2,4,17,1
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,1 Total,105,58,2,0,21,30,48,12,45
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,1 1,79,48,2,0,20,26,36,4,39
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,1 2,26,10,0,0,1,4,12,8,6
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,2 Total,99,61,7,1,11,29,51,19,29
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,2 1,58,38,7,1,11,22,32,2,24
20190223-W-Budapest-SF-Alison_Van_Uytvanck-Ekaterina_Alexandrova,2 2,41,23,0,0,0,7,19,17,5
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,1 Total,50,22,2,4,4,12,14,13,23
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,1 1,29,17,2,3,4,10,8,4,17
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,1 2,21,5,0,1,0,2,6,9,6
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,2 Total,38,25,2,1,8,18,12,13,13
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,2 1,21,16,2,1,7,11,7,4,10
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,2 2,17,9,0,0,1,7,5,9,3
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,1 Total,70,41,1,0,11,18,31,19,20
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,1 1,48,33,1,0,10,15,24,8,16
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,1 2,22,8,0,0,1,3,7,11,4
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,2 Total,59,26,1,0,7,12,19,19,21
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,2 1,39,20,1,0,7,9,17,7,15
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,2 2,20,6,0,0,0,3,2,12,6
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,1 Total,69,38,3,0,4,13,26,21,22
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,1 1,33,20,3,0,4,9,16,6,11
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,1 2,36,18,0,0,0,4,10,15,11
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,2 Total,87,55,1,0,5,26,30,35,21
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,2 1,49,31,1,0,4,12,21,18,9
20190228-W-Acapulco-QF-Saisai_Zheng-Bianca_Andreescu,2 2,38,24,0,0,1,14,9,17,12
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,1 Total,91,51,0,0,17,20,26,35,30
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,1 1,58,39,0,0,17,19,20,14,24
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,1 2,33,12,0,0,0,1,6,21,6
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,2 Total,96,50,5,0,6,22,33,35,28
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,2 1,58,37,4,0,6,15,24,10,24
20190306-W-Indian_Wells-R128-Bianca_Andreescu-Irina_Camelia_Begu,2 2,38,13,1,0,0,7,9,25,4
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,1 Total,61,43,6,0,4,24,24,19,18
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,1 1,29,25,6,0,4,17,13,1,15
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,1 2,32,18,0,0,0,7,11,18,3
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,2 Total,67,42,1,0,18,28,27,13,27
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,2 1,38,29,1,0,17,21,18,6,14
20190226-W-Acapulco-R32-Katie_Boulter-Conny_Perrin,2 2,29,13,0,0,1,7,9,7,13
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,1 Total,119,73,3,0,17,32,56,30,33
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,1 1,83,53,3,0,17,27,39,20,24
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,1 2,36,20,0,0,0,5,17,10,9
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,2 Total,88,56,5,0,8,17,50,6,32
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,2 1,52,34,5,0,6,13,34,3,15
20190306-W-Indian_Wells-R128-Magda_Linette-Petra_Martic,2 2,36,22,0,0,2,4,16,3,17
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,1 Total,49,34,2,0,8,22,16,24,9
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,1 1,31,22,2,0,7,14,12,12,7
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,1 2,18,12,0,0,1,8,4,12,2
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,2 Total,65,31,1,0,10,22,18,24,23
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,2 1,42,20,1,0,9,15,15,10,17
20190306-W-Indian_Wells-R128-Amanda_Anisimova-Aleksandra_Krunic,2 2,23,11,0,0,1,7,3,14,6
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,1 Total,114,60,3,0,9,24,34,38,42
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,1 1,75,46,3,0,9,18,25,16,34
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,1 2,39,14,0,0,0,6,9,22,8
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,2 Total,99,55,3,0,12,21,22,55,22
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,2 1,58,38,3,0,12,19,20,17,21
20190306-W-Indian_Wells-R128-Sofia_Kenin-Yafan_Wang,2 2,41,17,0,0,0,2,2,38,1
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,1 Total,78,44,1,0,10,19,20,37,21
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,1 1,55,33,1,0,9,14,17,20,18
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,1 2,23,11,0,0,1,5,3,17,3
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,2 Total,78,41,2,0,6,20,8,46,23
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,2 1,46,28,2,0,6,15,5,23,17
20190307-W-Indian_Wells-R128-Andrea_Petkovic-Venus_Williams,2 2,32,13,0,0,0,5,3,23,6
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,1 Total,85,61,9,0,13,37,28,10,47
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,1 1,56,44,9,0,12,28,24,1,31
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,1 2,29,17,0,0,1,9,4,9,16
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,2 Total,84,55,1,0,13,20,43,18,23
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,2 1,57,41,1,0,12,13,26,10,21
19990313-W-Indian_Wells-F-Serena_Williams-Steffi_Graf,2 2,27,14,0,0,1,7,17,8,2
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,1 Total,97,52,2,0,10,20,27,29,41
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,1 1,54,34,2,0,10,13,13,14,27
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,1 2,43,18,0,0,0,7,14,15,14
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,2 Total,101,53,5,0,13,28,43,20,38
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,2 1,66,39,5,0,13,21,32,6,28
20190228-W-Acapulco-QF-Sofia_Kenin-Victoria_Azarenka,2 2,35,14,0,0,0,7,11,14,10
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,1 Total,76,55,7,0,12,29,20,26,29
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,1 1,40,35,7,0,12,22,15,2,22
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,1 2,36,20,0,0,0,7,5,24,7
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,2 Total,93,58,5,0,18,29,39,11,43
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,2 1,59,43,5,0,18,26,29,5,25
20190310-W-Indian_Wells-R32-Kiki_Bertens-Johanna_Konta,2 2,34,15,0,0,0,3,10,6,18
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,1 Total,60,27,1,0,6,11,27,16,17
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,1 1,33,15,1,0,6,7,20,4,9
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,1 2,27,12,0,0,0,4,7,12,8
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,2 Total,45,27,4,0,6,13,15,14,16
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,2 1,29,16,3,0,6,11,13,3,13
20190308-W-Indian_Wells-R64-Magda_Linette-Kiki_Bertens,2 2,16,11,1,0,0,2,2,11,3
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,1 Total,60,29,1,0,4,12,28,14,18
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,1 1,30,19,1,0,3,8,15,3,12
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,1 2,30,10,0,0,1,4,13,11,6
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,2 Total,51,34,4,0,11,18,30,2,19
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,2 1,32,23,4,0,11,15,17,2,13
20190228-W-Acapulco-R16-Varvara_Flink-Johanna_Konta,2 2,19,11,0,0,0,3,13,0,6
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,1 Total,91,44,0,1,9,13,39,19,33
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,1 1,60,34,0,1,8,10,30,10,20
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,1 2,31,10,0,0,1,3,9,9,13
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,2 Total,69,40,0,0,8,13,30,16,23
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,2 1,43,28,0,0,8,9,20,10,13
20190311-W-Indian_Wells-R32-Natalia_Vikhlyantseva-Angelique_Kerber,2 2,26,12,0,0,0,4,10,6,10
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,1 Total,58,33,1,0,9,13,19,12,27
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,1 1,32,19,0,0,9,11,9,6,17
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,1 2,26,14,1,0,0,2,10,6,10
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,2 Total,65,41,1,0,10,17,23,23,19
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,2 1,39,32,1,0,10,16,18,9,12
20190312-W-Indian_Wells-R16-Qiang_Wang-Bianca_Andreescu,2 2,26,9,0,0,0,1,5,14,7
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,1 Total,104,53,6,0,19,31,31,27,46
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,1 1,63,37,6,0,19,26,26,3,34
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,1 2,41,16,0,0,0,5,5,24,12
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,2 Total,100,59,1,0,9,17,24,38,38
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,2 1,62,40,1,0,9,15,19,17,26
20190312-W-Indian_Wells-R16-Kiki_Bertens-Garbine_Muguruza,2 2,38,19,0,0,0,2,5,21,12
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,1 Total,150,84,6,1,10,30,73,12,65
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,1 1,88,59,6,1,9,24,42,3,43
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,1 2,62,25,0,0,1,6,31,9,22
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,2 Total,131,73,3,0,8,31,59,29,43
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,2 1,76,48,3,0,8,23,37,7,32
20190312-W-Indian_Wells-R16-Ashleigh_Barty-Elina_Svitolina,2 2,55,25,0,0,0,8,22,22,11
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,1 Total,68,34,2,0,9,20,25,10,32
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,1 1,31,20,2,0,8,13,10,3,18
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,1 2,37,14,0,0,1,7,15,7,14
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,2 Total,38,28,2,0,9,15,16,7,15
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,2 1,24,20,2,0,9,11,12,3,9
20190312-W-Guadalajara-R32-Fanny_Stollar-Renata_Zarazua,2 2,14,8,0,0,0,4,4,4,6
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,1 Total,42,30,1,0,7,15,12,20,10
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,1 1,28,23,1,0,7,11,9,11,8
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,1 2,14,7,0,0,0,4,3,9,2
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,2 Total,35,12,2,0,2,5,13,9,13
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,2 1,22,9,2,0,2,4,11,3,8
20190313-W-Indian_Wells-QF-Bianca_Andreescu-Garbine_Muguruza,2 2,13,3,0,0,0,1,2,6,5
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,1 Total,76,39,1,1,8,22,40,14,22
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,1 1,36,22,1,1,8,14,22,2,12
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,1 2,40,17,0,0,0,8,18,12,10
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,2 Total,50,35,4,2,9,21,25,6,19
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,2 1,33,24,4,2,9,18,16,2,15
20190311-W-Indian_Wells-R32-Danielle_Rose_Collins-Naomi_Osaka,2 2,17,11,0,0,0,3,9,4,4
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,1 Total,114,64,7,0,17,34,65,11,38
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,1 1,72,48,7,0,16,27,42,4,26
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,1 2,42,16,0,0,1,7,23,7,12
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,2 Total,88,59,7,0,15,33,43,11,34
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,2 1,59,46,7,0,15,29,32,4,23
20190314-W-Indian_Wells-QF-Karolina_Pliskova-Belinda_Bencic,2 2,29,13,0,0,0,4,11,7,11
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,1 Total,57,34,0,0,4,8,21,13,23
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,1 1,44,28,0,0,4,6,15,10,19
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,1 2,13,6,0,0,0,2,6,3,4
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,2 Total,77,36,0,0,5,9,23,26,28
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,2 1,51,23,0,0,4,6,18,14,19
19940605-W-Roland_Garros-F-Mary_Pierce-Arantxa_Sanchez_Vicario,2 2,26,13,0,0,1,3,5,12,9
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,1 Total,45,27,1,0,7,12,26,7,12
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,1 1,27,20,1,0,7,9,17,3,7
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,1 2,18,7,0,0,0,3,9,4,5
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,2 Total,49,28,2,0,7,14,36,6,7
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,2 1,34,23,2,0,7,13,24,4,6
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,2 2,15,5,0,0,0,1,12,2,1
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,1 Total,55,29,0,0,3,5,12,27,16
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,1 1,33,18,0,0,3,3,7,16,10
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,1 2,22,11,0,0,0,2,5,11,6
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,2 Total,54,36,2,0,9,13,16,29,9
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,2 1,34,26,2,0,9,11,11,17,6
20190308-W-Indian_Wells-R64-Dominika_Cibulkova-Bianca_Andreescu,2 2,20,10,0,0,0,2,5,12,3
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,1 Total,99,52,1,0,9,22,27,44,28
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,1 1,55,30,1,0,9,14,18,18,19
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,1 2,44,22,0,0,0,8,9,26,9
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,2 Total,89,46,1,0,9,15,32,30,27
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,2 1,50,28,1,0,9,10,23,8,19
20190315-W-Indian_Wells-SF-Bianca_Andreescu-Elina_Svitolina,2 2,39,18,0,0,0,5,9,22,8
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,1 Total,76,46,2,1,21,33,37,12,27
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,1 1,42,30,2,1,12,21,20,6,16
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,1 2,34,16,0,0,9,12,17,6,11
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,2 Total,80,51,4,1,16,25,26,7,47
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,2 1,52,37,4,1,14,21,13,2,37
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,2 2,28,14,0,0,2,4,13,5,10
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,1 Total,120,69,4,0,9,26,55,16,49
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,1 1,76,46,4,0,8,17,29,9,38
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,1 2,44,23,0,0,1,9,26,7,11
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,2 Total,118,66,1,0,8,20,57,17,44
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,2 1,79,48,1,0,8,17,36,13,30
20190310-W-Indian_Wells-R32-Qiang_Wang-Elise_Mertens,2 2,39,18,0,0,0,3,21,4,14
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,1 Total,98,57,0,0,10,18,47,29,22
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,1 1,65,43,0,0,10,13,37,12,16
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,1 2,33,14,0,0,0,5,10,17,6
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,2 Total,96,59,2,0,4,22,32,28,36
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,2 1,52,31,1,0,4,15,20,11,21
20190317-W-Indian_Wells-F-Angelique_Kerber-Bianca_Andreescu,2 2,44,28,1,0,0,7,12,17,15
20190310-W-Indian_Wells-R32-Bianca_Andreescu-Stefanie_Voegele,1 Total,43,33,5,0,9,23,13,15,15
20190310-W-Indian_Wells-R32-Bianca_Andreescu-Stefanie_Voegele,1 1,29,23,5,0,9,18,10,6,13
