match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20140118-M-Australian_Open-R32-Gael_Monfils-Rafael_Nadal,2,NetPoints,13,8,6,1,1,1,1,93
20140118-M-Australian_Open-R32-Gael_Monfils-Rafael_Nadal,2,Approach,10,6,4,1,1,0,1,81
20140118-M-Australian_Open-R32-Gael_Monfils-Rafael_Nadal,2,NetPointsRallies,12,8,6,1,0,1,1,91
20140118-M-Australian_Open-R32-Gael_Monfils-Rafael_Nadal,2,ApproachRallies,9,6,4,1,0,0,1,79
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,1,NetPoints,23,18,11,7,2,0,3,187
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,1,Approach,10,9,5,4,0,0,1,70
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,1,NetPointsRallies,23,18,11,7,2,0,3,187
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,1,ApproachRallies,10,9,5,4,0,0,1,70
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,2,NetPoints,13,6,3,3,3,4,0,91
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,2,Approach,8,4,2,2,1,3,0,59
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,2,NetPointsRallies,13,6,3,3,3,4,0,91
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,2,ApproachRallies,8,4,2,2,1,3,0,59
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,1,NetPoints,11,9,7,1,1,0,0,43
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,1,Approach,8,7,6,0,0,0,0,30
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,1,NetPointsRallies,6,5,4,1,1,0,0,31
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,1,ApproachRallies,3,3,3,0,0,0,0,18
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,2,NetPoints,5,3,2,0,0,0,2,27
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,2,Approach,3,2,1,0,0,0,1,16
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,2,NetPointsRallies,4,2,1,0,0,0,2,22
20140126-M-Australian_Open-F-Stanislas_Wawrinka-Rafael_Nadal,2,ApproachRallies,2,1,0,0,0,0,1,11
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,1,NetPoints,5,3,2,1,0,2,0,22
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,1,Approach,2,1,0,1,0,1,0,12
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,1,NetPointsRallies,5,3,2,1,0,2,0,22
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,1,ApproachRallies,2,1,0,1,0,1,0,12
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,2,NetPoints,3,3,2,1,0,0,0,23
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,2,Approach,3,3,2,1,0,0,0,23
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,2,NetPointsRallies,2,2,1,1,0,0,0,18
20140113-M-Australian_Open-R128-Bernard_Tomic-Rafael_Nadal,2,ApproachRallies,2,2,1,1,0,0,0,18
20130810-M-Aptos_CH-SF-Bradley_Klahn-Evgeny_Donskoy,1,NetPoints,8,6,6,0,2,0,0,66
20130810-M-Aptos_CH-SF-Bradley_Klahn-Evgeny_Donskoy,1,NetPointsRallies,8,6,6,0,2,0,0,66
20130810-M-Aptos_CH-SF-Bradley_Klahn-Evgeny_Donskoy,2,NetPoints,6,5,3,2,1,0,0,33
20130810-M-Aptos_CH-SF-Bradley_Klahn-Evgeny_Donskoy,2,NetPointsRallies,6,5,3,2,1,0,0,33
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,1,NetPoints,5,5,5,0,0,0,0,29
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,1,Approach,2,2,2,0,0,0,0,12
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,1,NetPointsRallies,5,5,5,0,0,0,0,29
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,1,ApproachRallies,2,2,2,0,0,0,0,12
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,2,NetPoints,12,8,6,1,1,2,1,77
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,2,Approach,6,4,3,0,1,1,0,34
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,2,NetPointsRallies,12,8,6,1,1,2,1,77
20140110-M-Auckland-SF-David_Ferrer-Yen_Hsun_Lu,2,ApproachRallies,6,4,3,0,1,1,0,34
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,1,NetPoints,5,5,5,0,0,0,0,31
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,1,Approach,3,3,3,0,0,0,0,19
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,1,NetPointsRallies,5,5,5,0,0,0,0,31
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,1,ApproachRallies,3,3,3,0,0,0,0,19
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,2,NetPoints,10,7,3,1,2,1,0,44
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,2,Approach,5,5,2,0,0,0,0,16
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,2,NetPointsRallies,6,3,1,1,2,1,0,34
20140107-M-Auckland-R32-Michal_Przysiezny-Benoit_Paire,2,ApproachRallies,1,1,0,0,0,0,0,6
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,1,NetPoints,7,4,1,1,2,1,0,33
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,1,Approach,6,4,1,1,1,1,0,29
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,1,NetPointsRallies,7,4,1,1,2,1,0,33
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,1,ApproachRallies,6,4,1,1,1,1,0,29
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,2,NetPoints,15,10,8,1,4,1,0,92
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,2,Approach,5,3,1,1,1,1,0,22
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,2,NetPointsRallies,14,9,8,1,4,1,0,91
20140108-M-Auckland-R16-Tommy_Haas-Jack_Sock,2,ApproachRallies,4,2,1,1,1,1,0,21
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,1,NetPoints,12,9,1,6,0,2,0,66
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,1,Approach,12,9,1,6,0,2,0,66
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,1,NetPointsRallies,12,9,1,6,0,2,0,66
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,1,ApproachRallies,12,9,1,6,0,2,0,66
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,2,NetPoints,10,2,2,0,2,1,2,59
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,2,Approach,8,1,1,0,1,1,2,50
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,2,NetPointsRallies,10,2,2,0,2,1,2,59
20140109-M-Auckland-QF-Roberto_Bautista_Agut-Jack_Sock,2,ApproachRallies,8,1,1,0,1,1,2,50
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,1,NetPoints,12,9,4,0,0,1,1,64
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,1,Approach,9,7,2,0,0,0,1,49
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,1,NetPointsRallies,12,9,4,0,0,1,1,64
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,1,ApproachRallies,9,7,2,0,0,0,1,49
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,2,NetPoints,9,6,5,1,1,0,0,89
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,2,Approach,6,4,3,1,0,0,0,66
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,2,NetPointsRallies,9,6,5,1,1,0,0,89
20140107-M-Auckland-R32-Jose_Rubin_Statham-Lukas_Lacko,2,ApproachRallies,6,4,3,1,0,0,0,66
20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis,1,NetPoints,6,3,3,0,1,2,0,27
20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis,1,NetPointsRallies,6,3,3,0,1,2,0,27
20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis,2,NetPoints,3,2,2,0,1,0,0,25
20130830-M-US_Open-R64-Kevin_Anderson-Marcos_Baghdatis,2,NetPointsRallies,3,2,2,0,1,0,0,25
20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker,1,NetPoints,10,4,3,1,1,5,0,67
20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker,1,NetPointsRallies,10,4,3,1,1,5,0,67
20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker,2,NetPoints,11,8,7,0,3,0,0,63
20130828-M-US_Open-R128-Lleyton_Hewitt-Brian_Baker,2,NetPointsRallies,11,8,7,0,3,0,0,63
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,NetPoints,19,11,3,4,2,3,1,116
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,Approach,17,9,3,3,2,3,1,102
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,NetPointsRallies,11,6,1,3,1,2,1,87
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,ApproachRallies,9,4,1,2,1,2,1,73
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,NetPoints,11,8,4,4,1,1,1,78
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,Approach,6,5,2,3,1,0,0,52
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,NetPointsRallies,11,8,4,4,1,1,1,78
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,ApproachRallies,6,5,2,3,1,0,0,52
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,NetPoints,12,8,3,3,3,1,0,97
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,Approach,2,2,1,1,0,0,0,8
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,NetPointsRallies,12,8,3,3,3,1,0,97
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,ApproachRallies,2,2,1,1,0,0,0,8
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,NetPoints,5,4,3,0,0,1,0,37
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,Approach,2,2,1,0,0,0,0,12
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,NetPointsRallies,5,4,3,0,0,1,0,37
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,ApproachRallies,2,2,1,0,0,0,0,12
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,NetPoints,10,6,4,2,2,1,1,88
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,Approach,5,4,3,1,0,0,1,43
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,NetPointsRallies,10,6,4,2,2,1,1,88
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,ApproachRallies,5,4,3,1,0,0,1,43
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,NetPoints,16,14,9,4,1,0,1,155
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,Approach,13,12,7,4,1,0,0,129
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,NetPointsRallies,16,14,9,4,1,0,1,155
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,ApproachRallies,13,12,7,4,1,0,0,129
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,1,NetPoints,34,26,17,8,4,2,1,214
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,1,Approach,20,13,7,5,4,1,1,144
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,1,NetPointsRallies,34,26,17,8,4,2,1,214
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,1,ApproachRallies,20,13,7,5,4,1,1,144
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,2,NetPoints,5,5,4,1,0,0,0,38
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,2,Approach,1,1,1,0,0,0,0,8
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,2,NetPointsRallies,5,5,4,1,0,0,0,38
20130426-M-Barcelona-QF-Tomas_Berdych-Tommy_Robredo,2,ApproachRallies,1,1,1,0,0,0,0,8
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,1,NetPoints,5,3,2,1,0,2,0,44
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,1,Approach,3,2,1,1,0,1,0,30
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,1,NetPointsRallies,5,3,2,1,0,2,0,44
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,1,ApproachRallies,3,2,1,1,0,1,0,30
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,2,NetPoints,2,2,2,0,0,0,0,7
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,2,Approach,2,2,2,0,0,0,0,7
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,2,NetPointsRallies,2,2,2,0,0,0,0,7
20140427-M-Barcelona-F-Santiago_Giraldo-Kei_Nishikori,2,ApproachRallies,2,2,2,0,0,0,0,7
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,1,NetPoints,13,7,7,0,4,2,0,63
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,1,NetPointsRallies,13,7,7,0,4,2,0,63
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,2,NetPoints,15,14,11,3,1,0,0,69
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,2,NetPointsRallies,15,14,11,3,1,0,0,69
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,1,NetPoints,15,7,5,1,3,4,0,91
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,1,Approach,11,4,2,1,3,3,0,67
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,1,NetPointsRallies,15,7,5,1,3,4,0,91
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,1,ApproachRallies,11,4,2,1,3,3,0,67
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,2,NetPoints,18,14,9,2,2,2,0,110
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,2,Approach,15,12,8,2,2,1,0,96
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,2,NetPointsRallies,18,14,9,2,2,2,0,110
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,2,ApproachRallies,15,12,8,2,2,1,0,96
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,NetPoints,11,8,4,3,0,3,0,84
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,Approach,5,4,1,2,0,1,0,36
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,NetPointsRallies,11,8,4,3,0,3,0,84
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,ApproachRallies,5,4,1,2,0,1,0,36
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,NetPoints,20,12,9,2,4,2,1,169
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,Approach,6,3,2,0,0,2,1,55
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,NetPointsRallies,20,12,9,2,4,2,1,169
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,ApproachRallies,6,3,2,0,0,2,1,55
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,NetPoints,13,8,7,1,0,4,1,96
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,Approach,5,1,1,0,0,4,0,46
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,NetPointsRallies,13,8,7,1,0,4,1,96
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,ApproachRallies,5,1,1,0,0,4,0,46
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,NetPoints,9,4,1,1,3,2,0,58
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,Approach,3,1,0,0,0,2,0,15
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,NetPointsRallies,9,4,1,1,3,2,0,58
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,ApproachRallies,3,1,0,0,0,2,0,15
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,NetPoints,1,1,1,0,0,0,0,8
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,NetPointsRallies,1,1,1,0,0,0,0,8
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,NetPoints,13,9,8,1,0,1,0,81
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,NetPointsRallies,13,9,8,1,0,1,0,81
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,NetPoints,16,11,7,4,0,4,0,73
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,Approach,14,9,7,2,0,4,0,65
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,NetPointsRallies,7,6,3,3,0,1,0,34
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,ApproachRallies,5,4,3,1,0,1,0,26
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,NetPoints,10,7,2,3,2,1,0,51
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,Approach,10,7,2,3,2,1,0,51
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,NetPointsRallies,9,6,1,3,2,1,0,46
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,ApproachRallies,9,6,1,3,2,1,0,46
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,NetPoints,49,40,13,3,2,4,1,178
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,Approach,45,37,12,2,2,3,1,158
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,NetPointsRallies,14,10,6,1,2,2,0,90
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,ApproachRallies,10,7,5,0,2,1,0,70
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,NetPoints,18,15,9,2,1,2,0,100
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,Approach,12,9,5,1,1,2,0,64
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,NetPointsRallies,16,13,8,2,1,2,0,96
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,ApproachRallies,10,7,4,1,1,2,0,60
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,NetPoints,13,7,4,1,0,5,1,93
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,Approach,7,4,1,1,0,2,1,48
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,NetPointsRallies,11,5,4,1,0,5,1,91
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,ApproachRallies,5,2,1,1,0,2,1,46
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,NetPoints,13,11,2,5,1,0,1,55
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,Approach,11,9,1,4,1,0,1,42
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,NetPointsRallies,10,8,2,5,1,0,1,52
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,ApproachRallies,8,6,1,4,1,0,1,39
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,NetPoints,8,6,4,1,0,1,1,72
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,Approach,7,6,4,1,0,0,1,65
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,NetPointsRallies,8,6,4,1,0,1,1,72
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,ApproachRallies,7,6,4,1,0,0,1,65
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,NetPoints,3,3,2,1,0,0,0,12
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,Approach,3,3,2,1,0,0,0,12
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,NetPointsRallies,3,3,2,1,0,0,0,12
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,ApproachRallies,3,3,2,1,0,0,0,12
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,NetPoints,7,5,3,0,0,2,0,41
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,Approach,5,4,2,0,0,1,0,30
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,NetPointsRallies,7,5,3,0,0,2,0,41
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,ApproachRallies,5,4,2,0,0,1,0,30
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,NetPoints,7,2,0,2,2,3,0,40
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,Approach,6,2,0,2,2,2,0,35
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,NetPointsRallies,7,2,0,2,2,3,0,40
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,ApproachRallies,6,2,0,2,2,2,0,35
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,NetPoints,15,12,3,5,0,2,1,78
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,Approach,13,10,1,5,0,2,1,60
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,NetPointsRallies,11,8,2,4,0,2,1,66
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,ApproachRallies,9,6,0,4,0,2,1,48
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,NetPoints,7,5,2,2,0,2,0,36
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,Approach,7,5,2,2,0,2,0,36
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,NetPointsRallies,5,4,1,2,0,1,0,29
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,ApproachRallies,5,4,1,2,0,1,0,29
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,NetPoints,5,3,0,3,2,0,0,42
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,Approach,4,2,0,2,2,0,0,27
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,NetPointsRallies,5,3,0,3,2,0,0,42
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,ApproachRallies,4,2,0,2,2,0,0,27
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,NetPoints,2,2,2,0,0,0,0,12
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,Approach,2,2,2,0,0,0,0,12
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,NetPointsRallies,2,2,2,0,0,0,0,12
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,ApproachRallies,2,2,2,0,0,0,0,12
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,NetPoints,2,2,2,0,0,0,0,8
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,NetPointsRallies,2,2,2,0,0,0,0,8
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,NetPoints,3,0,0,0,3,0,0,28
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,NetPointsRallies,3,0,0,0,3,0,0,28
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,NetPoints,12,7,7,0,2,2,1,91
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,NetPointsRallies,12,7,7,0,2,2,1,91
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,2,NetPoints,14,11,9,1,2,1,0,75
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,2,NetPointsRallies,14,11,9,1,2,1,0,75
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,1,NetPoints,32,19,8,8,3,1,2,210
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,1,Approach,28,17,7,7,2,1,2,181
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,1,NetPointsRallies,30,18,7,8,3,1,1,201
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,1,ApproachRallies,26,16,6,7,2,1,1,172
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,2,NetPoints,19,10,8,0,4,1,2,139
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,2,Approach,13,7,5,0,2,1,1,101
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,2,NetPointsRallies,14,7,7,0,2,1,2,130
20140104-M-Chennai-SF-Edouard_Roger_Vasselin-Marcel_Granollers,2,ApproachRallies,8,4,4,0,0,1,1,92
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,1,NetPoints,6,3,1,1,1,0,1,35
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,1,Approach,3,1,0,1,0,0,1,18
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,1,NetPointsRallies,6,3,1,1,1,0,1,35
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,1,ApproachRallies,3,1,0,1,0,0,1,18
20140103-M-Chennai-QF-Aljaz_Bedene-Stanislas_Wawrinka,2,NetPoints,13,8,3,3,1,2,1,80
