match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
19940907-M-US_Open-QF-Andre_Agassi-Thomas_Muster,Andre Agassi,Thomas Muster,R,L,19940907,US Open,QF,8:00 PM,Stadium,Hard,D. Loconto,5,1,BG
19940906-M-US_Open-R16-Pete_Sampras-Jaime_Yzaga,Pete Sampras,Jaime Yzaga,R,R,19940906,US Open,R16,2:15 PM,Stadium,Hard,,5,1,BG
19940905-M-US_Open-R16-Michael_Chang-Andre_Agassi,Michael Chang,Andre Agassi,R,R,19940905,US Open,R16,2:25 PM,Stadium,Hard,,5,1,BG
19940901-M-US_Open-R64-Guy_Forget-Andre_Agassi,Guy Forget,Andre Agassi,L,R,19940901,US Open,R64,9:40 PM,Stadium,Hard,R. Kaufman,5,1,BG
19940821-M-New_Haven-F-Boris_Becker-Marc_Rosset,Boris Becker,Marc Rosset,R,R,19940821,New Haven,F,,Stadium,Hard,,3,1,BG
19940821-M-Indianapolis-F-Wayne_Ferreira-Olivier_Delaitre,Wayne Ferreira,Olivier Delaitre,R,R,19940821,Indianapolis,F,3pm,Centre,Hard,Steve Ullrich,3,1,Edo
19940820-M-New_Haven-SF-Michael_Stich-Boris_Becker,Michael Stich,Boris Becker,R,R,19940820,New Haven,SF,,,Hard,P. Pereira,3,1,BG
19940818-M-Indianapolis-R16-Richard_Krajicek-Stefan_Edberg,Richard Krajicek,Stefan Edberg,R,R,19940818,Indianapolis,R16,19:00,Centre,Hard,George Ruschev,3,1,Edo
19940813-M-Cincinnati_Masters-SF-Stefan_Edberg-Michael_Stich,Stefan Edberg,Michael Stich,R,R,19940813,Cincinnati Masters,SF,18:00,Central,Hard,Dana Loconto,3,1,Edo
19940813-M-Cincinnati_Masters-SF-Michael_Chang-David_Wheaton,Michael Chang,David Wheaton,R,R,19940813,Cincinnati Masters,SF,5pm,Centre,Hard,Paulo Pereira,3,1,Edo
19940731-M-Canada_Masters-F-Jason_Stoltenberg-Andre_Agassi,Jason Stoltenberg,Andre Agassi,R,R,19940731,Canada Masters,F,15:00,Toronto,Hard,Richard Kaufman,3,1,Edo
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,Andre Agassi,R,R,19940730,Canada Masters,SF,3pm,Central,Hard,Dana Loconto,3,1,Edo
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Jakob Hlasek,Andre Agassi,R,R,19940728,Canada Masters,R32,7:10 PM,Centre,Hard,D. Crymble,3,1,BG
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,David Wheaton,Andre Agassi,R,R,19940728,Canada Masters,R16,1:10 PM,Centre,Hard,R. Kaufman,3,1,BG
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Pete Sampras,Goran Ivanisevic,R,L,19940703,Wimbledon,F,14:00,Centre,Grass,Mike Morrissey,5,0,Edo
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Todd Martin,Pete Sampras,R,R,19940702,Wimbledon,SF,13:00,Centre,Grass,Bruno Rebeuh,5,0,Edo
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Goran Ivanisevic,Boris Becker,L,R,19940702,Wimbledon,SF,16:00,Court 1,Grass,,5,0,Edo
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Michael Chang,Pete Sampras,R,R,19940629,Wimbledon,QF,1:05 PM,Centre,Grass,S. Gangji,5,0,BG
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Goran Ivanisevic,Guy Forget,L,L,19940629,Wimbledon,QF,3:10 PM,Centre,Grass,G. Armstrong,5,0,BG
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Pete Sampras,Daniel Vacek,R,R,19940627,Wimbledon,R16,,2,Grass,,5,0,BG
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Stefan Edberg,Kenneth Carlsen,R,L,19940623,Wimbledon,R64,7.30pm,Centre,Grass,,5,0,Edo
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Pete Sampras,Richey Reneberg,R,R,19940622,Wimbledon,R64,,14,Grass,,5,0,BG
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Jared Palmer,Pete Sampras,R,R,19940620,Wimbledon,R128,2:10 PM,Centre,Grass,S. Gangji,5,0,BG
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Sergi Bruguera,Alberto Berasategui,R,R,19940605,Roland Garros,F,15:00,Central,Clay,Bruno Rebeuh,5,0,Edo
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Alberto Berasategui,Magnus Larsson,R,R,19940604,Roland Garros,SF,15:00,Chatrier,Clay,,5,0,Edo
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Henrik Holm,Stefan Edberg,R,R,19940524,Roland Garros,R128,2pm,Court 1,Clay,,5,0,Edo
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,Sergi Bruguera,R,R,19940517,Dusseldorf,RR,15:00,Centre,Clay,Romano Grillotti,3,1,Edo
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Pete Sampras,Boris Becker,R,R,19940515,Rome Masters,F,,Centrale,Clay,Paulo Pereira,5,1,Salvo
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Yevgeny Kafelnikov,Andrei Medvedev,R,R,19940508,Hamburg Masters,F,15:00,Central,Clay,Paulo Pereira,5,1,Edo
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,Andrei Medvedev,R,R,19940424,Monte Carlo Masters,F,14:30,Centre,Clay,Pedro Bravo,5,1,Edo
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,Stefan Edberg,R,R,19940423,Monte Carlo Masters,SF,15:00,Centre,Clay,John Frame,3,1,Edo
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Thomas Muster,Stefan Edberg,L,R,19940422,Monte Carlo Masters,QF,16:30,Centre,Clay,Dana Loconto,3,1,Edo
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Michael Chang,Pete Sampras,R,R,19940410,Tokyo Outdoor,F,1pm,Centre,Hard,Rudi Berger,3,1,Edo
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Petr Korda,Pete Sampras,L,R,19940316,Miami Masters,QF,1:10 PM,Stadium,Hard,,3,1,BG
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Andre Agassi,Pete Sampras,R,R,19940313,Miami Masters,F,15:00,Stadium,Hard,Richard Kaufman,3,1,Edo
19940311-M-Miami_Masters-QF-Andre_Agassi-Stefan_Edberg,Andre Agassi,Stefan Edberg,R,R,19940311,Miami Masters,QF,15:00,Centre,Hard,Dana Loconto,3,1,Edo
19940309-M-Miami_Masters-R32-Andre_Agassi-Mark_Petchey,Andre Agassi,Mark Petchey,R,R,19940309,Miami Masters,R32,3pm,Centre,Hard,Gerry Armstrong,3,1,Edo
19940306-M-Indian_Wells_Masters-F-Pete_Sampras-Petr_Korda,Pete Sampras,Petr Korda,R,L,19940306,Indian Wells Masters,F,15:00,Centre,Hard,Steve Ullrich,5,1,Edo
19940305-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19940305,Indian Wells Masters,SF,14:00,Central,Hard,Paulo Pereira,3,1,Edo
19940305-M-Indian_Wells_Masters-SF-Aaron_Krickstein-Petr_Korda,Aaron Krickstein,Petr Korda,R,L,19940305,Indian Wells Masters,SF,1pm,Centre,Hard,Steve Ullrich,3,1,Edo
19940220-M-Stuttgart_Indoor-F-Stefan_Edberg-Goran_Ivanisevic,Stefan Edberg,Goran Ivanisevic,R,L,19940220,Stuttgart Indoor,F,3pm,Centre,Hard,Rudi Berger,5,1,Edo
19940213-M-Milan-F-Petr_Korda-Boris_Becker,Petr Korda,Boris Becker,L,R,19940213,Milan,F,3pm,Centre,Hard,Gerry Armstrong,3,1,Edo
19940213-M-Memphis-F-Todd_Martin-Brad_Gilbert,Todd Martin,Brad Gilbert,R,R,19940213,Memphis,F,3pm,Centre,Hard,Steve Ullrich,3,1,Edo
19940130-M-Australian_Open-F-Pete_Sampras-Todd_Martin,Pete Sampras,Todd Martin,R,R,19940130,Australian Open,F,15:00,Centre,Hard,Wayne McKewen,5,0,Edo
19940128-M-Australian_Open-SF-Pete_Sampras-Jim_Courier,Pete Sampras,Jim Courier,R,R,19940128,Australian Open,SF,,,Hard,,5,0,Palaver
19940127-M-Australian_Open-SF-Todd_Martin-Stefan_Edberg,Todd Martin,Stefan Edberg,R,R,19940127,Australian Open,SF,,,Hard,,5,0,Palaver
19940124-M-Australian_Open-R16-Pete_Sampras-Ivan_Lendl,Pete Sampras,Ivan Lendl,R,R,19940124,Australian Open,R16,1pm,Centre,Hard,Bruno Rebeuh,5,0,Edo
19940119-M-Australian_Open-R64-Pete_Sampras-Yevgeny_Kafelnikov,Pete Sampras,Yevgeny Kafelnikov,R,R,19940119,Australian Open ,R64,,Laver,Hard,,5,0,BG
19940108-M-Doha-F-Stefan_Edberg-Paul_Haarhuis,Stefan Edberg,Paul Haarhuis,R,R,19940108,Doha,F,5pm,Centre,Hard,Rudi Berger,3,1,Edo
19931212-M-Grand_Slam_Cup-F-Michael_Stich-Petr_Korda,Michael Stich,Petr Korda,R,L,19931212,Grand Slam Cup,F,15:00,Centre,Hard,Bruno Rebeuh,5,0,Edo
19931121-M-Tour_Finals-F-Pete_Sampras-Michael_Stich,Pete Sampras,Michael Stich,R,R,19931121,Tour Finals,F,16:00,Centre,Hard,,5,1,Edo
19931120-M-Tour_Finals-SF-Pete_Sampras-Andrei_Medvedev,Pete Sampras,Andrei Medvedev,R,R,19931120,Tour Finals,SF,3pm,Centre,Hard,Rudi Berger,3,1,Edo
19931120-M-Tour_Finals-SF-Michael_Stich-Goran_Ivanisevic,Michael Stich,Goran Ivanisevic,R,L,19931120,Tour Finals,SF,3pm,Centre,Hard,Dana Loconto,3,1,Edo
19931119-M-Tour_Finals-RR-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,Stefan Edberg,R,R,19931119,Tour Finals,RR,,Centre,Hard,Peter Richter,3,1,Edo
19931118-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19931118,Tour Finals,RR,16:00,,Hard,Rudy Berger,3,0,Edo
19931116-M-Tour_Finals-RR-Goran_Ivanisevic-Stefan_Edberg,Goran Ivanisevic,Stefan Edberg,L,R,19931116,Tour Finals,RR,,Centre,Hard,Rudy Berger,3,1,Edo
19931107-M-Paris_Masters-SF-Stefan_Edberg-Goran_Ivanisevic,Stefan Edberg,Goran Ivanisevic,R,L,19931107,Paris Masters,SF,14:00,Central,Hard,Bruno Rebeuh,3,1,Edo
19931107-M-Paris_Masters-F-Andrei_Medvedev-Goran_Ivanisevic,Andrei Medvedev,Goran Ivanisevic,R,L,19931107,Paris Masters,F,16:15,Centre,Hard,Paulo Pereira,5,1,Edo
19931106-M-Paris_Masters-SF-Arnaud_Boetsch-Andrei_Medvedev,Arnaud Boetsch,Andrei Medvedev,R,R,19931106,Paris Masters,SF,,Centre,Hard,Peter Richter,3,1,Edo
19931031-M-Stockholm_Masters-F-Michael_Stich-Goran_Ivanisevic,Michael Stich,Goran Ivanisevic,R,L,19931031,Stockholm Masters,F,14:00,Centre,Hard,Rudy Berger,5,1,Edo
19931030-M-Stockholm_Masters-SF-Michael_Stich-Marc_Rosset,Michael Stich,Marc Rosset,R,R,19931030,Stockholm Masters,SF,3pm,Centre,Hard,Peter Richter,3,1,Edo
19931030-M-Stockholm_Masters-SF-Malivai_Washington-Goran_Ivanisevic,Malivai Washington,Goran Ivanisevic,R,L,19931030,Stockholm Masters,SF,3pm,Centre,Hard,Paulo Pereira,3,1,Edo
19931017-M-Tokyo_Indoor-F-Todd_Martin-Ivan_Lendl,Todd Martin,Ivan Lendl,R,R,19931017,Tokyo Indoor,F,3pm,Centre,Hard,Rick Kaufmann,3,1,Edo
19931010-M-Sydney-F-Petr_Korda-Jaime_Yzaga,Petr Korda,Jaime Yzaga,L,R,19931010,Sydney,F,3pm,Centre,Hard,Dana Loconto,5,1,Edo
19931003-M-Basel-F-Stefan_Edberg-Michael_Stich,Stefan Edberg,Michael Stich,R,R,19931003,Basel,F,3pm,Centre,Hard,Peter Richter,5,1,Edo
19930928-M-Basel-R32-Stefan_Edberg-Christian_Bergstrom,Stefan Edberg,Christian Bergstrom,R,R,19930928,Basel,R32,3pm,Centre,Hard,Bognar Zoltan,3,1,Edo
19930924-M-Davis_Cup_World_Group_SF-RR-Mark_Kevin_Goellner-Stefan_Edberg,Mark Kevin Goellner,Stefan Edberg,R,R,19930924,Davis Cup World Group SF,RR,16:00,Centre,Clay,,5,0,Edo
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,Cedric Pioline,Pete Sampras,R,R,19930912,US Open,F,16:00,Ashe,Hard,,5,1,Edo
19930911-M-US_Open-SF-Pete_Sampras-Alexander_Volkov,Pete Sampras,Alexander Volkov,R,L,19930911,US Open,SF,17:00,Ashe,Hard,Wayne McKewen,5,1,Edo
19930909-M-US_Open-QF-Michael_Chang-Pete_Sampras,Michael Chang,Pete Sampras,R,R,19930909,US Open,QF,,,Hard,,5,1,abmk
19930905-M-US_Open-R32-Sergio_Cortes-Boris_Becker,Sergio Cortes,Boris Becker,R,R,19930905,US Open,R32,2pm,Ashe,Hard,Steve Ullrich,5,1,Edo
19930904-M-US_Open-SF-Cedric_Pioline-Wally_Masur,Cedric Pioline,Wally Masur,R,R,19930904,US Open,SF,0:00,Ashe,Hard,Dana Loconto,5,1,Edo
19930903-M-US_Open-R64-Mats_Wilander-Mikael_Pernfors,Mats Wilander,Mikael Pernfors,R,R,19930903,US Open,R64,10:25 PM,Stadium,Hard,,5,1,BG
19930822-M-Indianapolis-F-Jim_Courier-Boris_Becker,Jim Courier,Boris Becker,R,R,19930822,Indianapolis,F,3pm,Centre,Hard,Steve Ullrich,3,1,Edo
19930820-M-New_Haven-QF-Andre_Agassi-Ivan_Lendl,Andre Agassi,Ivan Lendl,R,R,19930820,New Haven,QF,3pm,Centre,Hard,Rudi Berger,3,1,Edo
19930815-M-Cincinnati_Masters-F-Stefan_Edberg-Michael_Chang,Stefan Edberg,Michael Chang,R,R,19930815,Cincinnati Masters,F,,Center,Hard,Richard Kaufman,3,1,Palaver
19930814-M-Cincinnati_Masters-SF-Stefan_Edberg-Pete_Sampras,Stefan Edberg,Pete Sampras,R,R,19930814,Cincinnati Masters,SF,,Center,Hard,Rudy Berger,3,1,Palaver
19930814-M-Cincinnati_Masters-SF-Michael_Chang-Andre_Agassi,Michael Chang,Andre Agassi,R,R,19930814,Cincinnati Masters,SF,,Center,Hard,Jorge Dias,3,1,Palaver
19930801-M-Canada_Masters-F-Todd_Martin-Mikael_Pernfors,Todd Martin,Mikael Pernfors,R,R,19930801,Canada Masters,F,15:00,,Hard,Dana Loconto,3,1,Edo
19930731-M-Canada_Masters-SF-Todd_Martin-Richey_Reneberg,Todd Martin,Richey Reneberg,R,R,19930731,Canada Masters,SF,,Central,Hard,Paulo Pereira,3,1,Edo
19930731-M-Canada_Masters-SF-Petr_Korda-Mikael_Pernfors,Petr Korda,Mikael Pernfors,L,R,19930731,Canada Masters,SF,,Central,Hard,Jorge Dias,3,1,Edo
19930725-M-Stuttgart_Outdoor-F-Magnus_Gustafsson-Michael_Stich,Magnus Gustafsson,Michael Stich,R,R,19930725,Stuttgart Outdoor,F,3pm,Centre,Clay,Rudi Berger,3,1,Edo
19930704-M-Wimbledon-F-Jim_Courier-Pete_Sampras,Jim Courier,Pete Sampras,R,R,19930704,Wimbledon,F,14:00,Centre,Grass,Sultan Gangji,5,0,Edo
19930703-M-Wimbledon-SF-Pete_Sampras-Boris_Becker,Pete Sampras,Boris Becker,R,R,19930703,Wimbledon,SF,13:00,Centre,Grass,Ian McKewen,5,0,Edo
19930702-M-Wimbledon-SF-Jim_Courier-Stefan_Edberg,Jim Courier,Stefan Edberg,R,R,19930702,Wimbledon,SF,15:30,Centre,Grass,Gerry Armstrong,5,0,Edo
19930701-M-Wimbledon-QF-Stefan_Edberg-Cedric_Pioline,Stefan Edberg,Cedric Pioline,R,R,19930701,Wimbledon,QF,15:30,Court 1,Grass,Mike Morrissey,5,0,Edo
19930701-M-Wimbledon-QF-Michael_Stich-Boris_Becker,Michael Stich,Boris Becker,R,R,19930701,Wimbledon,QF,4pm,Centre,Grass,Bruno Rebeuh,5,0,Edo
19930701-M-Wimbledon-QF-Andre_Agassi-Pete_Sampras,Andre Agassi,Pete Sampras,R,R,19930701,Wimbledon,QF,1pm,Centre,Hard,,5,0,Edo
19930628-M-Wimbledon-R16-Pete_Sampras-Andrew_Foster,Pete Sampras,Andrew Foster,R,R,19930628,Wimbledon,R16,,14,Grass,,5,0,BG
19930628-M-Wimbledon-R16-Andre_Agassi-Richard_Krajicek,Andre Agassi,Richard Krajicek,R,R,19930628,Wimbledon,R16,5:20 PM,Centre,Grass,,5,0,BG
19930626-M-Wimbledon-R32-Byron_Black-Pete_Sampras,Byron Black,Pete Sampras,R,R,19930626,Wimbledon,R32,,2,Grass,D. Crymble,5,0,BG
19930626-M-Wimbledon-R32-Andre_Agassi-Patrick_Rafter,Andre Agassi,Patrick Rafter,R,R,19930626,Wimbledon,R32,2pm,Centre,Hard,,5,0,Edo
19930624-M-Wimbledon-R64-Pete_Sampras-Jamie_Morgan,Pete Sampras,Jamie Morgan,R,R,19930624,Wimbledon,R64,3:20 PM,Centre,Grass,J. Shales,5,0,BG
19930622-M-Wimbledon-R128-Neil_Borwick-Pete_Sampras,Neil Borwick,Pete Sampras,L,R,19930622,Wimbledon ,R128,2:00 PM,1,Grass,,5,0,BG
19930621-M-Wimbledon-R128-Stefan_Edberg-Greg_Rusedski,Stefan Edberg,Greg Rusedski,R,L,19930621,Wimbledon,R128,3:20 PM,2,Grass,G. Grimes,5,0,BG
19930606-M-Roland_Garros-F-Jim_Courier-Sergi_Bruguera,Jim Courier,Sergi Bruguera,R,R,19930606,Roland Garros,F,15:00,Central,Clay,Bruno Rebeuh,5,0,Edo
19930605-M-Roland_Garros-SF-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,Andrei Medvedev,R,R,19930605,Roland Garros,SF,15:00,Chatrier,Clay,Lionel Laskar,5,0,Edo
19930605-M-Roland_Garros-SF-Jim_Courier-Richard_Krajicek,Jim Courier,Richard Krajicek,R,R,19930605,Roland Garros,SF,0:00,Chatrier,Clay,Wayne McKewen,5,0,Edo
19930603-M-Roland_Garros-QF-Andrei_Medvedev-Stefan_Edberg,Andrei Medvedev,Stefan Edberg,R,R,19930603,Roland Garros,QF,7pm,Chatrier,Clay,,5,0,Edo
19930531-M-Roland_Garros-R16-Jim_Courier-Thomas_Muster,Jim Courier,Thomas Muster,R,L,19930531,Roland Garros,R16,,Central,Clay,,5,0,BG
19930516-M-Rome_Masters-F-Jim_Courier-Goran_Ivanisevic,Jim Courier,Goran Ivanisevic,R,L,19930516,Rome Masters,F,15:00,Centrale,Clay,Jorge Dias,5,1,Edo
19930509-M-Hamburg_Masters-F-Michael_Stich-Andrei_Chesnokov,Michael Stich,Andrei Chesnokov,R,R,19930509,Hamburg Masters,F,15:00,Centre,Clay,Paulo Pereira,5,1,Edo
19930503-M-Munich-F-Ivan_Lendl-Michael_Stich,Ivan Lendl,Michael Stich,R,R,19930503,Munich,F,3pm,Centre,Clay,Paulo Pereira,3,1,Edo
19930502-M-Madrid-F-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,Sergi Bruguera,R,R,19930502,Madrid,F,15:00,Centre,Clay,Dana Loconto,5,1,Edo
19930426-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Cedric_Pioline,Sergi Bruguera,Cedric Pioline,R,R,19930426,Monte Carlo Masters,F,1pm,Central,Clay,Paulo Pereira,3,1,Edo
19930424-M-Monte_Carlo_Masters-SF-Cedric_Pioline-Stefan_Edberg,Cedric Pioline,Stefan Edberg,R,R,19930424,Monte Carlo Masters,SF,13:00,Central,Clay,Lionel Laskar,3,1,Edo
19930411-M-Tokyo_Outdoor-F-Brad_Gilbert-Pete_Sampras,Brad Gilbert,Pete Sampras,R,R,19930411,Tokyo Outdoor,F,3pm,Centre,Hard,Rudi Berger,5,1,Edo
19930321-M-Miami_Masters-F-Pete_Sampras-Malivai_Washington,Pete Sampras,Malivai Washington,R,R,19930321,Miami Masters,F,15:00,Stadium,Hard,Richard Kaufman,3,1,Edo
19930307-M-Indian_Wells_Masters-F-Jim_Courier-Wayne_Ferreira,Jim Courier,Wayne Ferreira,R,R,19930307,Indian Wells Masters,F,14:00,Stadium 1,Hard,Gerry Armstrong,5,1,Edo
19930303-M-Indian_Wells_Masters-R32-Andre_Agassi-Marc_Rosset,Andre Agassi,Marc Rosset,R,R,19930303,Indian Wells Masters,R32,11:10 AM,Stadium,Hard,G. Armstrong,3,1,BG
19930214-M-Milan-F-Sergi_Bruguera-Boris_Becker,Sergi Bruguera,Boris Becker,R,R,19930214,Milan,F,3pm,Centre,Hard,Paulo Pereira,3,1,Edo
19930207-M-San_Francisco-F-Andre_Agassi-Brad_Gilbert,Andre Agassi,Brad Gilbert,R,R,19930207,San Francisco,F,5:15 PM,Bill Graham Civic Auditorium,Hard,S. Ullrich,3,1,BG
19930131-M-Australian_Open-SF-Jim_Courier-Michael_Stich,Jim Courier,Michael Stich,R,R,19930131,Australian Open,SF,15:00,Rod Laver Arena,Hard,Richard Kaufman,5,0,Edo
19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,Jim Courier,Stefan Edberg,R,R,19930131,Australian Open,F,14:00,Centre,Hard,Wayne McKewen,5,0,Edo
19930128-M-Australian_Open-SF-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19930128,Australian Open,SF,,,Hard,,5,0,Palaver
19930108-M-Doha-SF-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19930108,Doha,SF,7pm,Centre,Hard,John Frame,3,1,Edo
19921122-M-Tour_Finals-F-Jim_Courier-Boris_Becker,Jim Courier,Boris Becker,R,R,19921122,Tour Finals,F,16:00,Centre,Hard,Rudy Berger,5,1,Edo
19921121-M-Tour_Finals-SF-Pete_Sampras-Jim_Courier,Pete Sampras,Jim Courier,R,R,19921121,Tour Finals,SF,3pm,Centre,Hard,Dana Loconto,3,1,Edo
19921121-M-Tour_Finals-SF-Boris_Becker-Goran_Ivanisevic,Boris Becker,Goran Ivanisevic,R,L,19921121,Tour Finals,SF,,Centre,Hard,Paulo Pereira,3,1,Edo
19921118-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19921118,Tour Finals,RR,,Centre,Hard,Dana Loconto,3,1,Edo
19921116-M-Tour_Finals-RR-Stefan_Edberg-Petr_Korda,Stefan Edberg,Petr Korda,R,L,19921116,Tour Finals,RR,,Centre,Hard,Richard Kaufman,3,1,Edo
19921116-M-Tour_Finals-RR-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19921116,Tour Finals,RR,,Centre,Hard,Rudy Berger,3,1,Edo
19921108-M-Paris_Masters-F-Guy_Forget-Boris_Becker,Guy Forget,Boris Becker,L,R,19921108,Paris Masters,F,16:15,Centre,Hard,,5,1,Edo
19921103-M-Paris_Masters-R32-Stefan_Edberg-Andrei_Medvedev,Stefan Edberg,Andrei Medvedev,R,R,19921103,Paris Masters,R32,,Centre,Hard,,3,1,Edo
19921101-M-Stockholm_Masters-F-Guy_Forget-Goran_Ivanisevic,Guy Forget,Goran Ivanisevic,L,L,19921101,Stockholm Masters,F,14:00,Centre,Hard,Rudy Berger,5,1,Edo
19921031-M-Stockholm_Masters-SF-Stefan_Edberg-Goran_Ivanisevic,Stefan Edberg,Goran Ivanisevic,R,L,19921031,Stockholm Masters,SF,,Centre,Hard,,3,1,Edo
19921031-M-Stockholm_Masters-SF-Guy_Forget-Pete_Sampras,Guy Forget,Pete Sampras,L,R,19921031,Stockholm Masters,SF,,Centre,Hard,,3,1,Palaver
19920925-M-Davis_Cup_World_Group_SF-RR-Andre_Agassi-Stefan_Edberg,Andre Agassi,Stefan Edberg,R,R,19920925,Davis Cup World Group SF,RR,4pm,Centre,Clay,Javeir Moreno,5,0,Edo
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19920913,US Open,F,16:00,Ashe,Hard,,5,1,Edo
19920912-M-US_Open-SF-Michael_Chang-Stefan_Edberg,Michael Chang,Stefan Edberg,R,R,19920912,US Open,SF,11:00,Ashe,Hard,Bruno Rebeuh,5,1,Edo
19920908-M-US_Open-R16-Richard_Krajicek-Stefan_Edberg,Richard Krajicek,Stefan Edberg,R,R,19920908,US Open,R16,11:15 AM,Stadium,Hard,S. Gangji ,5,1,BG
19920908-M-US_Open-R16-Ivan_Lendl-Boris_Becker,Ivan Lendl,Boris Becker,R,R,19920908,US Open,R16,7:45 PM,Stadium,Hard,R. Kaufman,5,1,BG
19920905-M-US_Open-SF-Jim_Courier-Pete_Sampras,Jim Courier,Pete Sampras,R,R,19920905,US Open,SF,19:00,Ashe,Hard,David Littlefield,5,1,Edo
19920905-M-US_Open-R32-Pete_Sampras-Todd_Martin,Pete Sampras,Todd Martin,R,R,19920905,US Open,R32,7:45 PM,Armstrong,Hard,D. Loconto ,5,1,BG
19920903-M-US_Open-QF-Ivan_Lendl-Stefan_Edberg,Ivan Lendl,Stefan Edberg,R,R,19920903,US Open,QF,20:00,Centre,Hard,Wayne McKewen,5,1,Edo
19920901-M-US_Open-R128-Boris_Becker-Kevin_Curren,Boris Becker,Kevin Curren,R,R,19920901,US Open,R128,11:15 AM,Stadium,Hard,,5,1,BG
19920823-M-New_Haven-SF-Ivan_Lendl-Stefan_Edberg,Ivan Lendl,Stefan Edberg,R,R,19920823,New Haven,SF,,,Hard,Dana Loconto,3,1,Palaver
19920823-M-Indianapolis-F-Jim_Courier-Pete_Sampras,Jim Courier,Pete Sampras,R,R,19920823,Indianapolis,F,3pm,Centre,Hard,Paulo Pereira,3,1,Edo
19920822-M-Indianapolis-SF-Pete_Sampras-Boris_Becker,Pete Sampras,Boris Becker,R,R,19920822,Indianapolis,SF,3pm,Centre,Hard,,3,1,Edo
19920816-M-Cincinnati_Masters-F-Pete_Sampras-Ivan_Lendl,Pete Sampras,Ivan Lendl,R,R,19920816,Cincinnati Masters,F,,Center,Hard,Paulo Pereira,3,1,Palaver
19920815-M-Cincinnati_Masters-SF-Pete_Sampras-Stefan_Edberg,Pete Sampras,Stefan Edberg,R,R,19920815,Cincinnati Masters,SF,,Center,Hard,Paulo Pereira,3,1,Palaver
19920815-M-Cincinnati_Masters-SF-Michael_Chang-Ivan_Lendl,Michael Chang,Ivan Lendl,R,R,19920815,Cincinnati Masters,SF,,Center,Hard,Dana Loconto,3,1,Palaver
19920808-M-Olympics-F-Marc_Rosset-Jordi_Arrese,Marc Rosset,Jordi Arrese,R,R,19920808,Olympics,F,,Central,Clay,Bruno Rebeuh,5,0,Salvo
19920726-M-Canada_Masters-F-Andre_Agassi-Ivan_Lendl,Andre Agassi,Ivan Lendl,R,R,19920726,Canada Masters,F,15:00,Toronto,Hard,Jorge Dias,3,1,Edo
