match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20230729-M-Hamburg-SF-Arthur_Fils-Alexander_Zverev,Alexander Zverev,Total,66,44,7,19,0,31,21,4,41
20230729-M-Hamburg-SF-Arthur_Fils-Alexander_Zverev,Alexander Zverev,1,50,36,7,19,0,29,18,1,31
20230729-M-Hamburg-SF-Arthur_Fils-Alexander_Zverev,Alexander Zverev,2,16,8,0,0,0,2,3,3,10
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Arthur Fils,Total,48,35,4,10,0,18,30,2,16
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Arthur Fils,1,33,28,3,10,0,15,22,0,11
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Arthur Fils,2,15,7,1,0,0,3,8,2,5
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Casper Ruud,Total,56,28,2,6,0,13,28,3,25
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Casper Ruud,1,38,19,2,5,0,9,20,1,17
20230728-M-Hamburg-QF-Arthur_Fils-Casper_Ruud,Casper Ruud,2,18,9,0,1,0,4,8,2,8
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Andrey Rublev,Total,51,27,4,3,0,13,25,1,25
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Andrey Rublev,1,34,17,4,3,0,12,17,0,17
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Andrey Rublev,2,17,10,0,0,0,1,8,1,8
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Daniel Altmaier,Total,49,35,7,7,0,21,27,0,22
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Daniel Altmaier,1,27,23,7,7,0,16,14,0,13
20230727-M-Hamburg-R16-Andrey_Rublev-Daniel_Altmaier,Daniel Altmaier,2,22,12,0,0,0,5,13,0,9
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Alex Michelsen,Total,54,29,2,3,3,16,28,15,11
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Alex Michelsen,1,34,21,2,3,3,11,19,7,8
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Alex Michelsen,2,20,8,0,0,0,5,9,8,3
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Adrian Mannarino,Total,49,36,3,1,10,20,23,17,9
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Adrian Mannarino,1,31,25,3,1,9,16,14,8,9
20230723-M-Newport-F-Alex_Michelsen-Adrian_Mannarino,Adrian Mannarino,2,18,11,0,0,1,4,9,9,0
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Titouan Droguet,Total,44,26,6,0,4,15,19,9,16
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Titouan Droguet,1,33,19,6,0,4,13,16,6,11
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Titouan Droguet,2,11,7,0,0,0,2,3,3,5
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Maximilian Marterer,Total,56,41,1,1,7,23,22,12,22
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Maximilian Marterer,1,32,24,1,1,6,13,13,3,16
20230723-M-Amersfoort_CH-F-Titouan_Droguet-Maximilian_Marterer,Maximilian Marterer,2,24,17,0,0,1,10,9,9,6
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Casper Ruud,Total,72,50,5,0,9,18,36,13,23
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Casper Ruud,1,47,35,5,0,8,15,18,10,19
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Casper Ruud,2,25,15,0,0,1,3,18,3,4
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Lorenzo Musetti,Total,64,39,1,0,6,19,33,5,26
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Lorenzo Musetti,1,44,30,0,0,6,15,25,3,16
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,Lorenzo Musetti,2,20,9,1,0,0,4,8,2,10
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Sebastian Ofner,2,25,11,0,0,0,4,19,4,2
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Casper Ruud,Total,64,46,2,3,14,25,29,13,22
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Casper Ruud,1,33,27,2,3,14,19,19,3,11
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Casper Ruud,2,31,19,0,0,0,6,10,10,11
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Sebastian Ofner,Total,65,38,2,0,8,20,41,5,19
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,Sebastian Ofner,1,40,27,2,0,8,16,22,1,17
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Casper Ruud,Total,58,40,2,1,10,23,24,11,23
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Casper Ruud,1,31,25,2,1,10,20,12,6,13
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Casper Ruud,2,27,15,0,0,0,3,12,5,10
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Alexander Shevchenko,Total,55,27,1,3,2,15,34,8,13
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Alexander Shevchenko,1,36,18,1,3,2,12,21,5,10
20230720-M-Bastad-R16-Casper_Ruud-Alexander_Shevchenko,Alexander Shevchenko,2,19,9,0,0,0,3,13,3,3
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Hamad Medjedovic,Total,87,55,10,4,14,43,39,7,41
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Hamad Medjedovic,1,51,38,9,4,12,31,19,4,28
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Hamad Medjedovic,2,36,17,1,0,2,12,20,3,13
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Dominic Thiem,Total,81,55,7,1,19,38,39,15,27
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Dominic Thiem,1,57,49,7,1,19,35,30,5,22
20230719-M-Gstaad-R16-Hamad_Medjedovic-Dominic_Thiem,Dominic Thiem,2,24,6,0,0,0,3,9,10,5
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Alex Michelsen,Total,110,77,8,2,12,44,40,40,30
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Alex Michelsen,1,65,47,7,2,12,28,35,11,19
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Alex Michelsen,2,45,30,1,0,0,16,5,29,11
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Maxime Cressy,Total,116,76,23,7,16,52,57,20,39
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Maxime Cressy,1,63,51,17,7,11,38,31,6,26
20230718-M-Newport-R32-Alex_Michelsen-Maxime_Cressy,Maxime Cressy,2,53,25,6,0,5,14,26,14,13
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Dominic Thiem,Total,74,50,9,2,12,38,42,13,19
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Dominic Thiem,1,50,38,8,2,11,30,27,6,17
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Dominic Thiem,2,24,12,1,0,1,8,15,7,2
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Alexandre Muller,Total,55,35,2,0,15,26,32,10,13
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Alexandre Muller,1,32,25,2,0,15,23,17,6,9
20230717-M-Gstaad-R32-Dominic_Thiem-Alexandre_Muller,Alexandre Muller,2,23,10,0,0,0,3,15,4,4
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Novak Djokovic,Total,184,110,2,0,29,50,69,38,77
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Novak Djokovic,1,118,73,2,0,28,34,53,9,56
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Novak Djokovic,2,66,37,0,0,1,16,16,29,21
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Carlos Alcaraz,Total,150,94,9,0,30,50,52,54,44
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Carlos Alcaraz,1,94,66,8,0,24,37,35,27,32
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,Carlos Alcaraz,2,56,28,1,0,6,13,17,27,12
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,Total,111,77,11,0,18,37,49,16,46
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,1,65,49,10,0,16,29,31,4,30
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,2,46,28,1,0,2,8,18,12,16
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Jannik Sinner,Total,90,61,8,0,11,32,33,31,26
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Jannik Sinner,1,54,41,8,0,10,24,28,6,20
20230714-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Jannik Sinner,2,36,20,0,0,1,8,5,25,6
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Carlos Alcaraz,Total,79,54,4,0,18,36,36,20,23
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Carlos Alcaraz,1,57,42,4,0,16,31,21,15,21
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Carlos Alcaraz,2,22,12,0,0,2,5,15,5,2
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Daniil Medvedev,Total,80,43,5,1,9,19,36,15,29
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Daniil Medvedev,1,47,33,4,1,9,17,23,2,22
20230714-M-Wimbledon-SF-Carlos_Alcaraz-Daniil_Medvedev,Daniil Medvedev,2,33,10,1,0,0,2,13,13,7
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Christopher Eubanks,Total,159,101,17,1,26,75,62,28,69
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Christopher Eubanks,1,112,82,17,1,25,66,48,7,57
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Christopher Eubanks,2,47,19,0,0,1,9,14,21,12
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Daniil Medvedev,Total,124,92,28,2,23,70,50,30,44
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Daniil Medvedev,1,86,68,28,2,20,57,40,6,40
20230712-M-Wimbledon-QF-Christopher_Eubanks-Daniil_Medvedev,Daniil Medvedev,2,38,24,0,0,3,13,10,24,4
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Carlos Alcaraz,Total,92,70,4,2,19,44,35,28,29
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Carlos Alcaraz,1,58,46,4,1,18,30,24,12,22
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Carlos Alcaraz,2,34,24,0,1,1,14,11,16,7
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Holger Rune,Total,97,64,3,8,14,40,46,22,29
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Holger Rune,1,56,42,3,5,13,27,29,5,22
20230712-M-Wimbledon-QF-Carlos_Alcaraz-Holger_Rune,Holger Rune,2,41,22,0,3,1,13,17,17,7
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,Total,105,62,8,0,12,30,48,23,34
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,1,65,39,6,0,12,20,32,8,25
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,2,40,23,2,0,0,10,16,15,9
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,Total,88,65,14,0,15,38,29,30,29
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,1,48,43,14,0,13,31,24,5,19
20230711-M-Wimbledon-QF-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,2,40,22,0,0,2,7,5,25,10
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Matteo Berrettini,Total,119,73,9,0,19,44,36,34,49
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Matteo Berrettini,1,84,56,9,0,17,35,31,12,41
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Matteo Berrettini,2,35,17,0,0,2,9,5,22,8
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Carlos Alcaraz,Total,106,76,4,0,22,40,41,23,42
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Carlos Alcaraz,1,67,53,4,0,19,30,29,12,26
20230710-M-Wimbledon-R16-Matteo_Berrettini-Carlos_Alcaraz,Carlos Alcaraz,2,39,23,0,0,3,10,12,11,16
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Jiri Lehecka,Total,75,41,5,0,10,27,29,32,14
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Jiri Lehecka,1,44,30,5,0,8,22,22,9,13
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Jiri Lehecka,2,31,11,0,0,2,5,7,23,1
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Daniil Medvedev,Total,47,36,9,1,9,24,18,10,19
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Daniil Medvedev,1,29,28,9,1,7,20,16,0,13
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,Daniil Medvedev,2,18,8,0,0,2,4,2,10,6
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Hubert Hurkacz,Total,146,105,33,0,25,71,53,32,61
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Hubert Hurkacz,1,106,86,33,0,23,65,49,5,52
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Hubert Hurkacz,2,40,19,0,0,2,6,4,27,9
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Novak Djokovic,Total,125,101,18,0,34,71,48,21,56
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Novak Djokovic,1,89,79,18,0,33,60,41,7,41
20230709-M-Wimbledon-R16-Hubert_Hurkacz-Novak_Djokovic,Novak Djokovic,2,36,22,0,0,1,11,7,14,15
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Daniel Elahi Galan,Total,127,76,13,0,27,56,52,45,30
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Daniel Elahi Galan,1,79,58,13,0,26,45,42,11,26
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Daniel Elahi Galan,2,48,18,0,0,1,11,10,34,4
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Jannik Sinner,Total,88,69,12,0,15,46,27,33,28
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Jannik Sinner,1,48,41,12,0,13,32,24,7,17
20230709-M-Wimbledon-R16-Daniel_Elahi_Galan-Jannik_Sinner,Jannik Sinner,2,40,28,0,0,2,14,3,26,11
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Daniil Medvedev,Total,127,86,6,0,26,44,56,16,55
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Daniil Medvedev,1,97,74,6,0,26,38,46,5,46
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Daniil Medvedev,2,30,12,0,0,0,6,10,11,9
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Marton Fucsovics,Total,119,76,4,0,22,46,77,15,27
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Marton Fucsovics,1,68,51,4,0,21,38,43,2,23
20230708-M-Wimbledon-R32-Daniil_Medvedev-Marton_Fucsovics,Marton Fucsovics,2,51,25,0,0,1,8,34,13,4
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Carlos Alcaraz,Total,139,95,12,4,25,57,49,40,50
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Carlos Alcaraz,1,85,67,12,3,22,44,30,20,35
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Carlos Alcaraz,2,54,28,0,1,3,13,19,20,15
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Nicolas Jarry,Total,135,83,15,8,18,58,58,26,51
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Nicolas Jarry,1,102,72,15,8,18,53,46,10,46
20230708-M-Wimbledon-R32-Carlos_Alcaraz-Nicolas_Jarry,Nicolas Jarry,2,33,11,0,0,0,5,12,16,5
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Alexandre Muller,Total,120,72,6,1,22,47,40,36,44
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Alexandre Muller,1,82,45,6,1,22,33,30,11,41
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Alexandre Muller,2,38,27,0,0,0,14,10,25,3
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Carlos Alcaraz,Total,109,76,7,4,19,48,49,35,25
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Carlos Alcaraz,1,70,53,6,4,17,34,35,18,17
20230707-M-Wimbledon-R64-Alexandre_Muller-Carlos_Alcaraz,Carlos Alcaraz,2,39,23,1,0,2,14,14,17,8
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Quentin Halys,Total,115,71,14,0,20,44,49,27,39
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Quentin Halys,1,61,46,14,0,18,34,31,2,28
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Quentin Halys,2,54,25,0,0,2,10,18,25,11
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Jannik Sinner,Total,98,71,9,0,16,49,31,41,26
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Jannik Sinner,1,49,41,8,0,16,31,25,3,21
20230707-M-Wimbledon-R32-Quentin_Halys-Jannik_Sinner,Jannik Sinner,2,49,30,1,0,0,18,6,38,5
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Hubert Hurkacz,Total,95,70,16,0,26,57,38,14,43
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Hubert Hurkacz,1,64,51,16,0,22,43,28,6,30
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Hubert Hurkacz,2,31,19,0,0,4,14,10,8,13
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Lorenzo Musetti,Total,103,67,5,0,24,42,33,19,51
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Lorenzo Musetti,1,70,50,5,0,24,35,28,6,36
20230707-M-Wimbledon-R32-Hubert_Hurkacz-Lorenzo_Musetti,Lorenzo Musetti,2,33,17,0,0,0,7,5,13,15
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Stefanos Tsitsipas,Total,169,122,16,0,26,69,59,33,77
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Stefanos Tsitsipas,1,117,93,16,0,22,59,51,12,54
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Stefanos Tsitsipas,2,52,29,0,0,4,10,8,21,23
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Andy Murray,Total,174,129,13,0,33,66,72,30,72
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Andy Murray,1,105,82,12,0,33,48,54,2,49
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,Andy Murray,2,69,47,1,0,0,18,18,28,23
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Milos Raonic,Total,142,93,22,10,28,70,72,25,45
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Milos Raonic,1,89,70,20,7,24,56,53,4,32
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Milos Raonic,2,53,23,2,3,4,14,19,21,13
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Tommy Paul,Total,125,90,13,3,20,60,49,35,41
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Tommy Paul,1,74,62,13,2,20,47,31,10,33
20230706-M-Wimbledon-R64-Milos_Raonic-Tommy_Paul,Tommy Paul,2,51,28,0,1,0,13,18,25,8
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Jan Choinski,Total,122,75,6,0,20,36,53,11,58
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Jan Choinski,1,87,55,6,0,19,29,38,5,44
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Jan Choinski,2,35,20,0,0,1,7,15,6,14
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Hubert Hurkacz,Total,88,69,18,0,18,52,38,15,35
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Hubert Hurkacz,1,59,50,17,0,17,42,32,3,24
20230706-M-Wimbledon-R64-Jan_Choinski-Hubert_Hurkacz,Hubert Hurkacz,2,29,19,1,0,1,10,6,12,11
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Adrian Mannarino,Total,102,58,4,1,16,31,49,30,23
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Adrian Mannarino,1,65,37,4,1,16,24,41,7,17
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Adrian Mannarino,2,37,21,0,0,0,7,8,23,6
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Daniil Medvedev,Total,98,66,7,0,15,33,45,15,38
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Daniil Medvedev,1,65,50,7,0,15,29,37,1,27
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,Daniil Medvedev,2,33,16,0,0,0,4,8,14,11
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Jannik Sinner,Total,83,59,15,0,11,32,25,27,31
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Jannik Sinner,1,47,38,14,0,11,28,20,5,22
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Jannik Sinner,2,36,21,1,0,0,4,5,22,9
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Diego Schwartzman,Total,81,43,1,0,8,12,26,23,32
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Diego Schwartzman,1,58,34,1,0,8,10,19,18,21
20230705-M-Wimbledon-R64-Jannik_Sinner-Diego_Schwartzman,Diego Schwartzman,2,23,9,0,0,0,2,7,5,11
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Sebastian Korda,Total,114,80,19,3,9,58,41,17,56
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Sebastian Korda,1,75,57,19,3,7,42,33,1,41
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Sebastian Korda,2,39,23,0,0,2,16,8,16,15
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Jiri Vesely,Total,146,100,24,8,14,66,45,37,64
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Jiri Vesely,1,97,74,24,8,12,53,36,21,40
20230705-M-Wimbledon-R128-Sebastian_Korda-Jiri_Vesely,Jiri Vesely,2,49,26,0,0,2,13,9,16,24
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Milos Raonic,Total,125,97,28,3,28,74,62,19,44
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Milos Raonic,1,88,77,23,3,26,63,45,9,34
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Milos Raonic,2,37,20,5,0,2,11,17,10,10
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Dennis Novak,Total,123,83,4,0,22,41,56,25,42
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Dennis Novak,1,70,52,4,0,21,33,34,7,29
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,Dennis Novak,2,53,31,0,0,1,8,22,18,13
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Grigor Dimitrov,Total,63,46,8,3,15,37,32,5,26
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Grigor Dimitrov,1,34,29,8,3,12,27,18,0,16
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Grigor Dimitrov,2,29,17,0,0,3,10,14,5,10
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Sho Shimabukuro,Total,75,34,4,0,7,18,40,11,24
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Sho Shimabukuro,1,38,17,4,0,5,11,23,2,13
20230705-M-Wimbledon-R128-Grigor_Dimitrov-Sho_Shimabukuro,Sho Shimabukuro,2,37,17,0,0,2,7,17,9,11
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Arthur Fery,Total,101,56,3,0,17,34,47,31,23
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Arthur Fery,1,62,37,3,0,14,25,35,9,18
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Arthur Fery,2,39,19,0,0,3,9,12,22,5
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Daniil Medvedev,Total,87,59,7,1,20,40,38,14,35
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Daniil Medvedev,1,56,44,7,1,18,31,27,2,27
20230705-M-Wimbledon-R128-Arthur_Fery-Daniil_Medvedev,Daniil Medvedev,2,31,15,0,0,2,9,11,12,8
20230705-M-Wimbledon-R128-Alexander_Shevchenko-Adrian_Mannarino,Alexander Shevchenko,Total,77,41,2,2,11,27,41,13,23
20230705-M-Wimbledon-R128-Alexander_Shevchenko-Adrian_Mannarino,Alexander Shevchenko,1,53,31,2,2,10,21,29,6,18
