match_id,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20190110-W-Australian_Open-Q2-Valentini_Grammatikopoulou-Bianca_Andreescu,10-1,1,0,0,0,1,1,0,0,0
20190110-W-Australian_Open-Q2-Valentini_Grammatikopoulou-Bianca_Andreescu,10-2,4,2,1,1,0,2,2,0,0
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,Total,131,58,16,13,27,73,27,13,19
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,1-3,75,35,4,10,15,40,11,8,11
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,1-3-1,35,19,4,10,9,16,1,0,5
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,1-3-2,40,16,0,0,6,24,10,8,6
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,4-6,31,13,6,1,7,18,7,4,6
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,4-6-1,18,6,2,1,5,12,4,3,3
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,4-6-2,13,7,4,0,2,6,3,1,3
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,7-9,13,4,2,1,3,9,6,0,1
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,7-9-1,9,3,1,1,2,6,4,0,1
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,7-9-2,4,1,1,0,1,3,2,0,0
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,10,12,6,4,1,2,6,3,1,1
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,10-1,8,3,2,1,2,5,2,1,0
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,10-2,4,3,2,0,0,1,1,0,1
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,Total,85,55,21,14,10,30,9,11,18
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,1-3,62,41,12,11,7,21,6,8,16
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,1-3-1,33,27,11,9,4,6,0,2,7
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,1-3-2,29,14,1,2,3,15,6,6,9
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,4-6,12,6,1,3,3,6,1,2,2
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,4-6-1,6,2,0,1,2,4,0,2,1
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,4-6-2,6,4,1,2,1,2,1,0,1
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,7-9,7,5,5,0,0,2,1,1,0
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,7-9-1,4,4,4,0,0,0,0,0,0
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,7-9-2,3,1,1,0,0,2,1,1,0
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,10,4,3,3,0,0,1,1,0,0
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,10-1,2,1,1,0,0,1,1,0,0
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,10-2,2,2,2,0,0,0,0,0,0
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,Total,168,86,40,19,39,82,13,25,24
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,1-3,102,51,21,11,20,51,5,21,16
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,1-3-1,49,33,15,9,7,16,2,2,9
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,1-3-2,53,18,6,2,13,35,3,19,7
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,4-6,48,26,15,5,15,22,4,3,6
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,4-6-1,21,9,4,3,8,12,2,2,2
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,4-6-2,27,17,11,2,7,10,2,1,4
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,7-9,12,5,2,2,3,7,3,1,1
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,7-9-1,1,1,0,1,0,0,0,0,0
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,7-9-2,11,4,2,1,3,7,3,1,1
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,10,6,4,2,1,1,2,1,0,1
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,10-1,3,2,1,1,0,1,1,0,0
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,10-2,3,2,1,0,1,1,0,0,1
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,Total,156,88,28,24,27,68,18,21,34
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,1-3,103,54,9,20,20,49,9,18,23
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,1-3-1,51,37,8,16,9,14,1,2,13
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,1-3-2,52,17,1,4,11,35,8,16,10
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,4-6,40,24,11,4,5,16,9,2,9
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,4-6-1,17,5,3,1,5,12,5,2,1
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,4-6-2,23,19,8,3,0,4,4,0,8
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,7-9,12,9,7,0,2,3,0,1,2
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,7-9-1,7,7,5,0,0,0,0,0,2
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,7-9-2,5,2,2,0,2,3,0,1,0
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,10,1,1,1,0,0,0,0,0,0
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,10-2,1,1,1,0,0,0,0,0,0
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,Total,181,90,30,22,34,91,32,18,30
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,1-3,114,52,12,14,22,62,17,16,19
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,1-3-1,56,38,12,12,11,18,0,0,14
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,1-3-2,58,14,0,2,11,44,17,16,5
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,4-6,41,25,14,4,6,16,8,2,6
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,4-6-1,24,11,7,2,5,13,6,2,1
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,4-6-2,17,14,7,2,1,3,2,0,5
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,7-9,12,5,2,1,5,7,2,0,2
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,7-9-1,7,4,2,1,2,3,1,0,1
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,7-9-2,5,1,0,0,3,4,1,0,1
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,10,14,8,2,3,1,6,5,0,3
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,10-1,4,2,1,0,0,2,2,0,1
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,10-2,10,6,1,3,1,4,3,0,2
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,Total,104,61,10,21,17,43,7,17,26
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,1-3,55,30,3,14,11,25,3,9,9
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,1-3-1,30,23,3,12,4,7,0,1,7
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,1-3-2,25,7,0,2,7,18,3,8,2
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,4-6,25,17,2,2,4,8,2,2,13
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,4-6-1,10,4,1,0,3,6,2,1,3
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,4-6-2,15,13,1,2,1,2,0,1,10
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,7-9,17,10,3,5,2,7,1,4,2
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,7-9-1,10,8,3,3,0,2,1,1,2
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,7-9-2,7,2,0,2,2,5,0,3,0
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,10,7,4,2,0,0,3,1,2,2
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,10-1,3,1,1,0,0,2,1,1,0
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,10-2,4,3,1,0,0,1,0,1,2
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,Total,103,61,17,19,10,42,15,14,23
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,1-3,53,29,4,13,3,24,8,10,10
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,1-3-1,23,20,4,11,0,3,0,0,5
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,1-3-2,30,9,0,2,3,21,8,10,5
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,4-6,22,13,5,4,3,9,5,1,4
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,4-6-1,13,8,4,2,2,5,3,0,2
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,4-6-2,9,5,1,2,1,4,2,1,2
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,7-9,16,10,5,2,3,6,1,2,3
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,7-9-1,10,7,4,2,2,3,0,1,1
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,7-9-2,6,3,1,0,1,3,1,1,2
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,10,12,9,3,0,1,3,1,1,6
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,10-1,3,2,1,0,0,1,1,0,1
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,10-2,9,7,2,0,1,2,0,1,5
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,Total,157,82,31,22,30,75,18,22,27
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,1-3,93,49,18,14,14,44,9,16,15
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,1-3-1,54,39,17,13,7,15,1,2,9
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,1-3-2,39,10,1,1,7,29,8,14,6
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,4-6,35,15,3,5,10,20,5,5,7
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,4-6-1,22,6,2,2,7,16,5,4,2
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,4-6-2,13,9,1,3,3,4,0,1,5
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,7-9,15,7,4,1,3,8,4,1,2
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,7-9-1,11,6,4,1,2,5,3,0,1
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,7-9-2,4,1,0,0,1,3,1,1,1
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,10,14,11,6,2,3,3,0,0,3
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,10-1,3,2,1,1,1,1,0,0,0
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,10-2,11,9,5,1,2,2,0,0,3
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,Total,132,58,16,21,15,74,26,30,17
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,1-3,72,32,6,13,5,40,11,21,10
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,1-3-1,39,26,5,13,4,13,3,3,8
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,1-3-2,33,6,1,0,1,27,8,18,2
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,4-6,28,8,3,1,5,20,11,4,4
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,4-6-1,16,4,2,0,3,12,7,2,2
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,4-6-2,12,4,1,1,2,8,4,2,2
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,7-9,19,12,4,5,3,7,1,3,2
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,7-9-1,9,7,1,4,1,2,0,1,1
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,7-9-2,10,5,3,1,2,5,1,2,1
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,10,13,6,3,2,2,7,3,2,1
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,10-1,7,3,1,1,1,4,1,2,1
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,10-2,6,3,2,1,1,3,2,0,0
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,Total,201,96,39,31,38,105,37,26,20
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,1-3,117,51,11,24,25,66,18,19,11
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,1-3-1,62,36,9,21,11,26,4,7,6
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,1-3-2,55,15,2,3,14,40,14,12,5
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,4-6,52,30,17,6,6,22,11,5,6
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,4-6-1,27,14,8,1,3,13,6,4,4
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,4-6-2,25,16,9,5,3,9,5,1,2
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,7-9,19,10,7,0,5,9,4,0,3
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,7-9-1,13,9,7,0,3,4,1,0,2
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,7-9-2,6,1,0,0,2,5,3,0,1
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,10,13,5,4,1,2,8,4,2,0
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,10-1,11,4,4,0,2,7,3,2,0
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,10-2,2,1,0,1,0,1,1,0,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,Total,171,88,41,30,20,83,30,29,14
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,1-3,101,56,21,21,11,45,9,21,11
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,1-3-1,54,44,21,18,3,10,2,1,5
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,1-3-2,47,12,0,3,8,35,7,20,6
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,4-6,50,23,14,7,7,27,16,4,2
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,4-6-1,20,5,4,1,5,15,7,3,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,4-6-2,30,18,10,6,2,12,9,1,2
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,7-9,16,7,4,2,1,9,5,3,1
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,7-9-1,2,1,1,0,0,1,1,0,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,7-9-2,14,6,3,2,1,8,4,3,1
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,10,4,2,2,0,1,2,0,1,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,10-1,1,1,1,0,0,0,0,0,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,10-2,3,1,1,0,1,2,0,1,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,Total,103,44,15,13,17,59,15,21,15
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,1-3,64,27,7,9,9,37,8,15,10
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,1-3-1,27,18,5,7,3,9,1,0,6
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,1-3-2,37,9,2,2,6,28,7,15,4
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,4-6,22,11,4,2,6,11,2,3,5
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,4-6-1,11,4,2,2,3,7,2,2,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,4-6-2,11,7,2,0,3,4,0,1,5
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,7-9,8,3,2,1,0,5,2,3,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,7-9-1,6,3,2,1,0,3,2,1,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,7-9-2,2,0,0,0,0,2,0,2,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,10,9,3,2,1,2,6,3,0,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,10-1,3,0,0,0,0,3,2,0,0
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,10-2,6,3,2,1,2,3,1,0,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,Total,145,65,27,29,31,80,15,31,7
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,1-3,89,39,15,19,16,50,6,25,3
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,1-3-1,39,23,11,11,9,16,3,1,1
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,1-3-2,50,16,4,8,7,34,3,24,2
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,4-6,42,18,7,8,11,24,7,6,3
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,4-6-1,19,4,2,2,7,15,5,3,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,4-6-2,23,14,5,6,4,9,2,3,3
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,7-9,11,7,4,2,3,4,1,0,1
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,7-9-1,5,3,2,1,2,2,0,0,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,7-9-2,6,4,2,1,1,2,1,0,1
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,10,3,1,1,0,1,2,1,0,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,10-1,2,0,0,0,1,2,1,0,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,10-2,1,1,1,0,0,0,0,0,0
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,Total,134,73,24,28,19,61,15,25,20
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,1-3,79,42,14,20,11,37,6,18,7
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,1-3-1,37,29,11,15,5,8,0,1,3
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,1-3-2,42,13,3,5,6,29,6,17,4
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,4-6,35,20,6,6,4,15,7,4,8
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,4-6-1,14,6,1,3,1,8,4,3,2
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,4-6-2,21,14,5,3,3,7,3,1,6
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,7-9,14,8,3,2,3,6,0,3,3
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,7-9-1,5,4,1,0,0,1,0,1,3
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,7-9-2,9,4,2,2,3,5,0,2,0
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,10,6,3,1,0,1,3,2,0,2
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,10-1,2,1,1,0,1,1,0,0,0
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,10-2,4,2,0,0,0,2,2,0,2
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,Total,113,66,23,18,8,47,23,15,20
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,1-3,77,47,11,14,6,30,13,10,17
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,1-3-1,38,32,10,13,1,6,4,0,9
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,1-3-2,39,15,1,1,5,24,9,10,8
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,4-6,25,12,8,3,2,13,8,3,1
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,4-6-1,10,2,2,0,1,8,4,3,0
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,4-6-2,15,10,6,3,1,5,4,0,1
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,7-9,9,6,3,1,0,3,1,2,2
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,7-9-1,4,2,1,0,0,2,1,1,1
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,7-9-2,5,4,2,1,0,1,0,1,1
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,10,2,1,1,0,0,1,1,0,0
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,10-2,2,1,1,0,0,1,1,0,0
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,Total,124,72,24,24,28,52,10,12,19
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,1-3,75,47,13,16,16,28,4,6,13
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,1-3-1,37,30,9,15,5,7,0,0,6
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,1-3-2,38,17,4,1,11,21,4,6,7
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,4-6,28,14,5,6,7,14,3,4,3
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,4-6-1,12,3,1,1,4,9,2,3,1
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,4-6-2,16,11,4,5,3,5,1,1,2
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,7-9,15,7,3,2,4,8,3,1,2
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,7-9-1,5,3,2,1,1,2,1,0,0
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,7-9-2,10,4,1,1,3,6,2,1,2
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,10,6,4,3,0,1,2,0,1,1
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,10-1,1,0,0,0,0,1,0,1,0
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,10-2,5,4,3,0,1,1,0,0,1
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,Total,112,68,17,26,14,44,11,15,22
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,1-3,54,34,5,14,5,20,0,11,12
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,1-3-1,31,24,5,14,2,7,0,1,5
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,1-3-2,23,10,0,0,3,13,0,10,7
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,4-6,25,16,3,6,2,9,5,2,7
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,4-6-1,9,7,2,2,1,2,1,0,3
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,4-6-2,16,9,1,4,1,7,4,2,4
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,7-9,16,7,3,2,4,9,3,2,2
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,7-9-1,6,4,1,2,1,2,0,1,1
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,7-9-2,10,3,2,0,3,7,3,1,1
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,10,17,11,6,4,3,6,3,0,1
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,10-1,6,3,1,2,1,3,2,0,0
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,10-2,11,8,5,2,2,3,1,0,1
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,Total,104,60,13,16,20,44,15,8,29
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,1-3,56,37,5,12,9,19,6,3,18
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,1-3-1,32,24,4,9,5,8,1,1,11
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,1-3-2,24,13,1,3,4,11,5,2,7
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,4-6,31,16,5,4,7,15,4,4,7
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,4-6-1,15,4,3,1,6,11,2,3,0
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,4-6-2,16,12,2,3,1,4,2,1,7
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,7-9,13,5,1,0,4,8,4,0,4
