20130516-M-Rome_Masters-QF-Roger_Federer-Jerzy_Janowicz,0.122302158,0.028776978,0.208633094,0.338129496,0.294964029,0.366906475,0.337078652,0.415730337,0.247191011,,FALSE
20150630-M-Wimbledon-R128-Roger_Federer-Damir_Dzumhur,0.067669173,0.060150376,0.248120301,0.255639098,0.383458647,0.360902256,0.301204819,0.518072289,0.180722892,,FALSE
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,0.028169014,0.035211268,0.169014085,0.267605634,0.415492958,0.316901408,0.311926606,0.495412844,0.19266055,,FALSE
20120516-M-Rome_Masters-R32-Roger_Federer-Carlos_Berlocq,0.03030303,0.04040404,0.101010101,0.292929293,0.424242424,0.292929293,0.317073171,0.463414634,0.231707317,,FALSE
20151105-M-Paris-R16-Rafael_Nadal-Kevin_Anderson,0.139037433,0.042780749,0.176470588,0.406417112,0.315508021,0.278074866,0.416666667,0.425,0.158333333,,FALSE
total,0.081457423,0.032353284,0.173968436,0.311456436,0.356908942,0.327839436,0.322932151,0.455695246,0.216043939,,FALSE
20151027-M-Basel-R32-John_Isner-Ernests_Gulbis,0.186915888,0.056074766,0.271028037,0.327102804,0.327102804,0.345794393,0.288461538,0.557692308,0.153846154,,FALSE
20061113-M-Shanghai-SF-Roger_Federer-Rafael_Nadal,0.05,0.042857143,0.142857143,0.278571429,0.414285714,0.307142857,0.299065421,0.485981308,0.214953271,,FALSE
20150111-M-Chennai-F-Stanislas_Wawrinka-Aljaz_Bedene,0.09009009,0.027027027,0.153153153,0.306306306,0.405405405,0.288288288,0.296296296,0.518518519,0.185185185,,FALSE
20140714-M-Hamburg-R64-Jan_Lennard_Struff-Filip_Krajinovic,0.064102564,0.051282051,0.121794872,0.346153846,0.403846154,0.243589744,0.369747899,0.462184874,0.159663866,,FALSE
20150209-M-Rotterdam-R32-Roberto_Bautista_Agut-Alexander_Zverev,0.09375,0,0.208333333,0.3125,0.364583333,0.322916667,0.313432836,0.52238806,0.164179104,,FALSE
20151118-M-Tour_Finals-RR-David_Ferrer-Stanislas_Wawrinka,0.022556391,0.022556391,0.195488722,0.330827068,0.398496241,0.270676692,0.405940594,0.495049505,0.099009901,,FALSE
20151102-M-Paris-R64-Teymuraz_Gabashvili-Thomaz_Bellucci,0.027586207,0.048275862,0.206896552,0.213793103,0.475862069,0.310344828,0.259615385,0.596153846,0.144230769,,FALSE
20140124-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal,0.057591623,0.010471204,0.146596859,0.293193717,0.397905759,0.308900524,0.3,0.493333333,0.206666667,,FALSE
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,0.095238095,0.034013605,0.258503401,0.285714286,0.37414966,0.340136054,0.311111111,0.555555556,0.133333333,,FALSE
20140520-M-Dusseldorf-R32-Nikolay_Davydenko-Dudi_Sela,0.019607843,0.039215686,0.078431373,0.225490196,0.529411765,0.245098039,0.238636364,0.568181818,0.193181818,,FALSE
20140930-M-Tokyo-R32-Stanislas_Wawrinka-Tatsuma_Ito,0.06557377,0.024590164,0.131147541,0.229508197,0.483606557,0.286885246,0.210526316,0.589473684,0.2,,FALSE
20151122-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,0.086956522,0.017391304,0.2,0.27826087,0.373913043,0.347826087,0.275,0.5125,0.2125,,FALSE
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,0.085106383,0.021276596,0.226950355,0.354609929,0.312056738,0.333333333,0.404255319,0.436170213,0.159574468,,FALSE
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,0.090909091,0.026737968,0.213903743,0.267379679,0.395721925,0.331550802,0.264,0.552,0.176,,FALSE
20150514-M-Rome_Masters-R16-John_Isner-Rafael_Nadal,0.08411215,0.046728972,0.242990654,0.401869159,0.271028037,0.327102804,0.507462687,0.358208955,0.134328358,,FALSE
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,0.053475936,0.037433155,0.20855615,0.251336898,0.368983957,0.379679144,0.282442748,0.473282443,0.244274809,,FALSE
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,0.131578947,0.065789474,0.263157895,0.430921053,0.177631579,0.391447368,0.554878049,0.207317073,0.237804878,,FALSE
20140805-M-Canada_Masters-R32-Peter_Polansky-Roger_Federer,0.054347826,0.043478261,0.163043478,0.27173913,0.456521739,0.27173913,0.294117647,0.558823529,0.147058824,,FALSE
20150418-M-Monte_Carlo_Masters-SF-Tomas_Berdych-Gael_Monfils,0.03125,0.010416667,0.166666667,0.302083333,0.395833333,0.302083333,0.342105263,0.486842105,0.171052632,,FALSE
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,0.060240964,0.024096386,0.192771084,0.253012048,0.469879518,0.277108434,0.266666667,0.616666667,0.116666667,,FALSE
20150907-M-US_Open-R16-Andy_Murray-Kevin_Anderson,0.134796238,0.028213166,0.213166144,0.360501567,0.278996865,0.360501567,0.361809045,0.40201005,0.236180905,,FALSE
20151011-M-Beijing-F-Rafael_Nadal-Novak_Djokovic,0.066666667,0.00952381,0.152380952,0.285714286,0.361904762,0.352380952,0.283950617,0.456790123,0.259259259,,FALSE
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,0.102040816,0.030612245,0.132653061,0.428571429,0.265306122,0.306122449,0.444444444,0.319444444,0.236111111,,FALSE
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,0.089285714,0.053571429,0.232142857,0.285714286,0.321428571,0.401785714,0.314285714,0.428571429,0.271428571,,FALSE
20150210-M-Rotterdam-R32-Andrey_Kuznetsov-Milos_Raonic,0.098901099,0.027472527,0.21978022,0.296703297,0.263736264,0.357142857,0.302521008,0.361344538,0.210084034,,FALSE
20150621-M-Halle-F-Andreas_Seppi-Roger_Federer,0.082802548,0.006369427,0.171974522,0.312101911,0.337579618,0.350318471,0.310344828,0.448275862,0.24137931,,FALSE
20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic,0.055555556,0.023809524,0.19047619,0.317460317,0.293650794,0.388888889,0.358695652,0.369565217,0.27173913,,FALSE
20151029-M-Basel-R16-Rafael_Nadal-Grigor_Dimitrov,0.064327485,0.023391813,0.140350877,0.245614035,0.362573099,0.385964912,0.234848485,0.439393939,0.318181818,,FALSE
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,0.108108108,0.045045045,0.207207207,0.252252252,0.414414414,0.333333333,0.225352113,0.577464789,0.197183099,,FALSE
20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov,0.056603774,0.009433962,0.122641509,0.367924528,0.396226415,0.235849057,0.38372093,0.476744186,0.139534884,,FALSE
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,0.068181818,0.011363636,0.113636364,0.329545455,0.295454545,0.375,0.323943662,0.352112676,0.323943662,,FALSE
20130609-M-Roland_Garros-F-David_Ferrer-Rafael_Nadal,0.029069767,0.040697674,0.110465116,0.313953488,0.459302326,0.226744186,0.34751773,0.510638298,0.141843972,,FALSE
20151024-M-Stockholm-SF-Richard_Gasquet-Jack_Sock,0.113821138,0.016260163,0.105691057,0.455284553,0.243902439,0.300813008,0.446808511,0.29787234,0.255319149,,FALSE
20150325-M-Miami_Masters-R128-Diego_Sebastian_Schwartzman-Dominic_Thiem,0.037735849,0.062893082,0.06918239,0.289308176,0.503144654,0.20754717,0.303030303,0.53030303,0.166666667,,FALSE
20150723-M-Bastad-R16-Albert_Ramos-Tommy_Robredo,0.015384615,0.015384615,0.084615385,0.269230769,0.523076923,0.207692308,0.286956522,0.573913043,0.139130435,,FALSE
20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic,0.13559322,0.042372881,0.237288136,0.305084746,0.355932203,0.338983051,0.289855072,0.536231884,0.173913043,,FALSE
20151031-M-Valencia-SF-Vasek_Pospisil-Joao_Sousa,0.086956522,0.026086957,0.191304348,0.243478261,0.365217391,0.391304348,0.225,0.4875,0.2875,,FALSE
20150913-M-US_Open-F-Roger_Federer-Novak_Djokovic,0.047945205,0.034246575,0.171232877,0.284246575,0.383561644,0.332191781,0.316513761,0.467889908,0.21559633,,FALSE
20070128-M-Australian_Open-F-Roger_Federer-Fernando_Gonzalez,0.056338028,0.018779343,0.154929577,0.338028169,0.333333333,0.328638498,0.365853659,0.408536585,0.225609756,,FALSE
20151014-M-Shanghai_Masters-R32-Novak_Djokovic-Martin_Klizan,0.09375,0.041666667,0.145833333,0.197916667,0.479166667,0.322916667,0.144927536,0.608695652,0.246376812,,FALSE
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,0.026785714,0.035714286,0.142857143,0.241071429,0.482142857,0.276785714,0.269662921,0.561797753,0.168539326,,FALSE
