match_id,player,row,first_pts,first_pts_won,first_aces,first_unret,first_forced,first_won_lte_3_shots,second_pts,second_pts_won,second_aces,second_unret,second_forced,second_won_lte_3_shots
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,a,22,19,2,1,6,10,16,9,0,0,2,3
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,4,22,19,3,0,6,11,12,7,0,0,4,5
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,5,9,6,0,1,3,4,12,3,0,0,0,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,6,19,14,2,1,4,7,9,5,0,0,1,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,4d,12,9,1,0,3,5,11,6,0,0,3,4
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,4a,10,10,2,0,3,6,1,1,0,0,1,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,5d,3,2,0,0,2,2,4,0,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,5a,6,4,0,1,1,2,8,3,0,0,0,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,6d,13,9,2,1,2,5,2,0,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,1,6a,6,5,0,0,2,2,7,5,0,0,1,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,d,26,16,2,1,2,5,16,9,0,0,1,3
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,a,28,18,2,0,5,9,8,2,0,0,0,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,4,23,13,1,1,4,7,4,1,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,5,5,4,0,0,1,1,18,9,0,0,1,3
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,6,26,17,3,0,2,6,2,1,0,0,0,1
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,4d,11,6,1,1,1,3,3,1,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,4a,12,7,0,0,3,4,1,0,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,5d,3,2,0,0,0,0,13,8,0,0,1,3
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,5a,2,2,0,0,1,1,5,1,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,6d,12,8,1,0,1,2,0,0,0,0,0,0
20140309-W-Indian_Wells-R32-Simona_Halep-Lucie_Safarova,2,6a,14,9,2,0,1,4,2,1,0,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,d,29,23,3,1,7,13,30,16,0,0,1,7
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,a,28,15,2,3,3,12,27,13,0,0,1,5
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,4,18,12,1,0,3,8,5,2,0,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,5,3,2,0,0,0,1,36,17,0,0,2,7
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,6,36,24,4,4,7,16,16,10,0,0,0,4
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,4d,7,7,1,0,2,4,0,0,0,0,0,0
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,4a,11,5,0,0,1,4,5,2,0,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,5d,0,0,0,0,0,0,17,7,0,0,1,3
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,5a,3,2,0,0,0,1,19,10,0,0,1,4
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,6d,22,16,2,1,5,9,13,9,0,0,0,4
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1,6a,14,8,2,3,2,7,3,1,0,0,0,0
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,d,30,21,4,3,9,17,16,8,1,0,1,5
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,a,26,21,5,1,7,17,18,7,0,0,2,4
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,4,24,17,4,2,7,15,10,3,0,0,2,3
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,5,5,3,0,1,0,1,19,10,0,0,1,5
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,6,27,22,5,1,9,18,5,2,1,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,4d,14,9,1,1,5,8,2,0,0,0,0,0
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,4a,10,8,3,1,2,7,8,3,0,0,2,3
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,5d,3,2,0,1,0,1,12,7,0,0,1,4
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,5a,2,1,0,0,0,0,7,3,0,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,6d,13,10,3,1,4,8,2,1,1,0,0,1
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2,6a,14,12,2,0,5,10,3,1,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,d,13,6,0,0,0,2,5,1,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,a,12,4,0,0,0,2,4,2,0,0,0,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,4,8,3,0,0,0,1,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,5,11,5,0,0,0,3,7,2,0,0,0,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,6,6,2,0,0,0,0,2,1,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,4d,5,3,0,0,0,1,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,4a,3,0,0,0,0,0,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,5d,4,2,0,0,0,1,3,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,5a,7,3,0,0,0,2,4,2,0,0,0,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,6d,4,1,0,0,0,0,2,1,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,1,6a,2,1,0,0,0,0,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,d,14,9,2,0,0,2,7,4,0,0,1,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,a,15,12,1,0,0,3,6,5,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,4,7,6,2,0,0,3,2,2,0,0,1,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,5,12,8,0,0,0,0,5,2,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,6,10,7,1,0,0,2,6,5,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,4d,4,4,1,0,0,1,2,2,0,0,1,1
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,4a,3,2,1,0,0,2,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,5d,4,2,0,0,0,0,5,2,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,5a,8,6,0,0,0,0,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,6d,6,3,1,0,0,1,0,0,0,0,0,0
20140214-W-Doha-QF-Sara_Errani-Simona_Halep,2,6a,4,4,0,0,0,1,6,5,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,d,16,7,0,0,1,2,10,1,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,a,18,10,0,0,2,3,4,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,4,12,5,0,0,1,2,9,1,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,5,14,7,0,0,2,2,1,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,6,8,5,0,0,0,1,4,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,4d,11,5,0,0,1,2,9,1,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,4a,1,0,0,0,0,0,0,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,5d,4,1,0,0,0,0,0,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,5a,10,6,0,0,2,2,1,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,6d,1,1,0,0,0,0,1,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1,6a,7,4,0,0,0,1,3,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,d,15,8,1,0,0,2,9,3,0,0,1,1
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,a,14,11,2,0,2,6,8,6,0,0,1,3
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,4,11,8,0,0,0,3,1,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,5,3,2,0,0,0,0,12,7,0,0,0,2
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,6,15,9,3,0,2,5,4,2,0,0,2,2
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,4d,5,2,0,0,0,1,1,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,4a,6,6,0,0,0,2,0,0,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,5d,1,1,0,0,0,0,7,2,0,0,0,0
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,5a,2,1,0,0,0,0,5,5,0,0,0,2
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,6d,9,5,1,0,0,1,1,1,0,0,1,1
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2,6a,6,4,2,0,2,4,3,1,0,0,1,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,d,15,13,3,2,2,8,12,5,0,0,0,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,a,11,10,1,0,4,6,13,10,0,0,1,4
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,4,5,5,1,1,2,4,9,5,0,0,0,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,5,11,9,0,1,3,6,13,8,0,0,0,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,6,10,9,3,0,1,4,3,2,0,0,1,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,4d,4,4,1,1,1,3,7,3,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,4a,1,1,0,0,1,1,2,2,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,5d,8,6,0,1,1,3,5,2,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,5a,3,3,0,0,2,3,8,6,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,6d,3,3,2,0,0,2,0,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1,6a,7,6,1,0,1,2,3,2,0,0,1,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,d,13,6,0,0,3,4,9,1,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,a,12,8,0,0,4,7,8,4,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,4,6,4,0,0,3,4,4,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,5,8,5,0,0,1,2,10,5,0,0,0,2
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,6,10,4,0,0,2,4,3,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,4d,2,1,0,0,1,1,1,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,4a,4,3,0,0,2,3,3,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,5d,4,3,0,0,1,1,5,1,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,5a,4,2,0,0,0,1,5,4,0,0,0,1
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,6d,7,2,0,0,1,2,3,0,0,0,0,0
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2,6a,3,2,0,0,1,2,0,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,d,16,4,0,0,1,2,11,6,0,0,0,4
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,a,16,6,0,0,3,5,7,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,4,10,3,0,0,2,3,4,3,0,0,0,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,5,10,3,0,0,0,2,7,3,0,0,0,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,6,12,4,0,0,2,2,7,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,4d,4,1,0,0,1,1,3,3,0,0,0,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,4a,6,2,0,0,1,2,1,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,5d,5,1,0,0,0,1,6,3,0,0,0,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,5a,5,2,0,0,0,1,1,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,6d,7,2,0,0,0,0,2,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1,6a,5,2,0,0,2,2,5,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,d,19,12,0,0,5,6,16,8,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,a,16,11,2,1,4,7,19,5,0,0,1,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,4,7,6,0,0,3,4,4,1,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,5,9,3,0,0,1,1,27,11,0,0,1,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,6,19,14,2,1,5,8,4,1,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,4d,6,5,0,0,3,4,2,1,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,4a,1,1,0,0,0,0,2,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,5d,8,3,0,0,1,1,13,7,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,5a,1,0,0,0,0,0,14,4,0,0,1,2
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,6d,5,4,0,0,1,1,1,0,0,0,0,0
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2,6a,14,10,2,1,4,7,3,1,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,d,19,13,0,0,3,3,9,6,0,0,1,2
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,a,15,11,2,0,2,6,10,3,0,0,0,1
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,4,13,7,0,0,2,2,4,4,0,0,1,2
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,5,10,6,0,0,2,2,9,3,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,6,11,11,2,0,1,5,6,2,0,0,0,1
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,4d,11,6,0,0,2,2,4,4,0,0,1,2
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,4a,2,1,0,0,0,0,0,0,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,5d,4,3,0,0,1,1,5,2,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,5a,6,3,0,0,1,1,4,1,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,6d,4,4,0,0,0,0,0,0,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,1,6a,7,7,2,0,1,5,6,2,0,0,0,1
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,d,19,10,0,0,1,3,11,2,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,a,18,6,0,0,0,3,11,7,0,0,2,3
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,4,16,7,0,0,1,2,5,2,0,0,1,1
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,5,9,4,0,0,0,0,13,3,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,6,9,3,0,0,0,2,4,4,0,0,1,2
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,4d,10,6,0,0,1,2,3,1,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,4a,6,1,0,0,0,0,2,1,0,0,1,1
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,5d,7,3,0,0,0,0,8,1,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,5a,2,1,0,0,0,0,5,2,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,6d,1,0,0,0,0,0,0,0,0,0,0,0
20150307-W-Kuala_Lumpur-SF-Caroline_Wozniacki-Su_Wei_Hsieh,2,6a,8,3,0,0,0,2,4,4,0,0,1,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,d,30,21,5,1,6,12,31,10,0,0,0,6
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,a,32,23,3,1,13,19,24,9,0,0,2,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,4,18,13,2,2,7,12,3,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,5,13,10,0,0,7,7,51,19,0,0,2,9
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,6,31,21,6,0,5,12,1,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,4d,4,4,1,1,1,3,0,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,4a,14,9,1,1,6,9,3,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,5d,5,4,0,0,3,3,30,10,0,0,0,6
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,5a,8,6,0,0,4,4,21,9,0,0,2,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,6d,21,13,4,0,2,6,1,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1,6a,10,8,2,0,3,6,0,0,0,0,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,d,40,25,7,2,9,19,30,11,1,0,3,4
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,a,39,30,9,3,11,25,32,11,1,0,0,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,4,40,34,10,3,11,25,15,6,1,0,1,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,5,15,4,0,0,2,3,36,10,0,0,1,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,6,24,17,6,2,7,16,11,6,1,0,1,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,4d,14,12,3,2,2,7,6,2,0,0,1,1
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,4a,26,22,7,1,9,18,9,4,1,0,0,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,5d,11,3,0,0,1,2,16,4,0,0,1,1
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,5a,4,1,0,0,1,1,20,6,0,0,0,1
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,6d,15,10,4,0,6,10,8,5,1,0,1,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2,6a,9,7,2,2,1,6,3,1,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,d,18,16,0,1,5,8,14,6,0,0,2,4
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,a,18,12,1,1,2,8,11,6,0,1,0,2
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,4,9,7,0,0,3,4,4,3,0,1,0,2
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,5,12,11,0,1,3,7,18,7,0,0,1,3
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,6,15,10,1,1,1,5,3,2,0,0,1,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,4d,6,5,0,0,3,3,0,0,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,4a,3,2,0,0,0,1,4,3,0,1,0,2
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,5d,8,8,0,1,2,5,11,4,0,0,1,3
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,5a,4,3,0,0,1,2,7,3,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,6d,4,3,0,0,0,0,3,2,0,0,1,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1,6a,11,7,1,1,1,5,0,0,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,d,23,14,0,0,2,5,8,2,0,0,1,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,a,18,12,2,2,2,8,10,3,0,0,0,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,4,14,9,0,1,1,6,1,0,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,5,9,6,0,0,1,2,14,4,0,0,0,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,6,18,11,2,1,2,5,3,1,0,0,1,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,4d,9,6,0,0,1,4,0,0,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,4a,5,3,0,1,0,2,1,0,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,5d,5,4,0,0,1,1,7,1,0,0,0,0
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,5a,4,2,0,0,0,1,7,3,0,0,0,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,6d,9,4,0,0,0,0,1,1,0,0,1,1
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2,6a,9,7,2,1,2,5,2,0,0,0,0,0
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,d,16,8,0,1,2,3,17,5,0,0,0,4
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,a,16,8,0,0,1,5,13,6,0,0,1,5
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,4,2,1,0,0,0,0,9,2,0,0,0,2
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,5,15,6,0,1,1,4,9,5,0,0,0,4
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,6,15,9,0,0,2,4,12,4,0,0,1,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,4d,2,1,0,0,0,0,8,1,0,0,0,1
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,4a,0,0,0,0,0,0,1,1,0,0,0,1
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,5d,10,4,0,1,1,2,8,4,0,0,0,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,5a,5,2,0,0,0,2,1,1,0,0,0,1
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,6d,4,3,0,0,1,1,1,0,0,0,0,0
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1,6a,11,6,0,0,1,3,11,4,0,0,1,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,d,19,13,1,2,5,10,14,5,0,0,0,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,a,19,15,2,0,8,13,13,5,0,0,1,2
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,4,12,8,1,1,2,5,7,3,0,0,0,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,5,12,8,0,1,3,6,15,6,0,0,1,2
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,6,14,12,2,0,8,12,5,1,0,0,0,0
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2,4d,4,3,0,1,1,2,7,3,0,0,0,3
