match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,serve_return,shots_in_pts_won,shots_in_pts_lost
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,M,1,0,0,0,0,0,0,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,V,6,4,2,2,0,0,4,2
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,Z,4,2,0,2,0,0,3,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,O,2,2,1,0,1,0,1,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,I,1,0,0,0,0,0,0,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,J,1,0,0,0,0,0,0,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Total,303,61,27,21,13,71,203,100
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Fside,155,36,18,13,5,23,117,38
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Bside,148,25,9,8,8,48,86,62
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Fgs,152,34,16,13,5,22,115,37
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Bgs,142,21,6,7,8,48,81,61
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Base,300,58,25,20,13,71,200,100
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Net,3,3,2,1,0,0,3,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Gs,279,52,22,19,11,69,190,89
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Dr,2,2,2,0,0,0,2,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Lo,4,1,1,0,0,1,2,2
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Vo,1,1,0,1,0,0,1,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Ov,2,2,2,0,0,0,2,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,F,151,34,16,13,5,22,114,37
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,B,128,18,6,6,6,47,76,52
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,R,1,0,0,0,0,0,1,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,S,14,3,0,1,2,1,5,9
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Y,2,2,2,0,0,0,2,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,L,1,0,0,0,0,1,0,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,M,3,1,1,0,0,0,2,1
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Z,1,1,0,1,0,0,1,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,O,2,2,2,0,0,0,2,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Total,244,51,22,19,10,54,152,92
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Fside,155,44,20,18,6,34,106,49
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Bside,89,7,2,1,4,20,46,43
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Fgs,149,40,18,17,5,34,101,48
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Bgs,85,6,1,1,4,20,43,42
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Base,236,46,19,18,9,54,145,91
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Net,8,5,3,1,1,0,7,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Gs,226,44,18,17,9,54,140,86
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Dr,1,0,0,0,0,0,1,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Lo,1,0,0,0,0,0,0,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Vo,3,2,2,0,0,0,3,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Ov,5,3,1,1,1,0,4,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,F,149,40,18,17,5,34,101,48
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,B,77,4,0,0,4,20,39,38
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,S,8,2,1,1,0,0,4,4
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Y,1,0,0,0,0,0,1,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,M,1,0,0,0,0,0,0,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,V,1,1,1,0,0,0,1,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Z,2,1,1,0,0,0,2,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,O,5,3,1,1,1,0,4,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Total,233,43,9,12,22,40,90,143
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Fside,127,28,6,8,14,10,59,68
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Bside,105,15,3,4,8,29,31,74
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Fgs,120,27,6,7,14,10,57,63
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Bgs,101,13,1,4,8,29,29,72
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Base,228,42,9,11,22,39,89,139
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Net,4,1,0,1,0,0,1,3
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Gs,210,40,7,11,22,34,83,127
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Dr,2,2,2,0,0,0,2,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Lo,5,0,0,0,0,0,1,4
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Vo,3,0,0,0,0,0,0,3
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Ov,1,1,0,1,0,0,1,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,F,119,27,6,7,14,10,57,62
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,B,91,13,1,4,8,24,26,65
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,R,1,0,0,0,0,0,0,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,S,10,0,0,0,0,5,3,7
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Y,2,2,2,0,0,0,2,0
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,L,4,0,0,0,0,0,1,3
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,M,1,0,0,0,0,0,0,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,V,2,0,0,0,0,0,0,2
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Z,1,0,0,0,0,0,0,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,O,1,1,0,1,0,0,1,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Total,482,98,32,26,40,93,244,238
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Fside,232,50,21,13,16,26,125,107
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Bside,250,48,11,13,24,67,119,131
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Fgs,218,44,17,11,16,26,117,101
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Bgs,238,41,7,11,23,67,111,127
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Base,466,87,25,23,39,93,233,233
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Net,16,11,7,3,1,0,11,5
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Gs,447,85,24,22,39,90,226,221
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Dr,5,2,1,1,0,0,4,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Lo,5,0,0,0,0,0,1,4
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Vo,13,8,5,2,1,0,8,5
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Ov,2,2,1,1,0,0,2,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Sw,1,1,1,0,0,0,1,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,F,214,44,17,11,16,26,116,98
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,B,233,41,7,11,23,64,110,123
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,R,4,0,0,0,0,0,1,3
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,S,5,0,0,0,0,3,1,4
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Y,5,2,1,1,0,0,4,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,L,4,0,0,0,0,0,1,3
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,M,1,0,0,0,0,0,0,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,V,8,4,3,1,0,0,5,3
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Z,5,4,2,1,1,0,3,2
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,O,2,2,1,1,0,0,2,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,K,1,1,1,0,0,0,1,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Total,486,97,39,25,33,102,246,240
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Fside,290,64,30,15,19,57,158,132
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Bside,196,33,9,10,14,45,88,108
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Fgs,284,60,27,15,18,57,154,130
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Bgs,188,30,7,9,14,45,85,103
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Base,476,91,35,24,32,102,240,236
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Net,10,6,4,1,1,0,6,4
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Gs,448,89,34,23,32,101,225,223
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Dr,2,1,1,0,0,0,1,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Lo,2,0,0,0,0,0,0,2
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Vo,5,3,2,1,0,0,3,2
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Ov,4,3,2,0,1,0,3,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Hv,1,0,0,0,0,0,0,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,F,282,60,27,15,18,57,153,129
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,B,166,29,7,8,14,44,72,94
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,R,2,0,0,0,0,0,1,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,S,22,1,0,1,0,1,13,9
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Y,2,1,1,0,0,0,1,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,L,1,0,0,0,0,0,0,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,M,1,0,0,0,0,0,0,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,V,1,1,1,0,0,0,1,0
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Z,4,2,1,1,0,0,2,2
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,O,4,3,2,0,1,0,3,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,I,1,0,0,0,0,0,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Total,311,60,14,11,35,41,122,189
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Fside,176,41,11,8,22,13,73,103
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Bside,135,19,3,3,13,28,49,86
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Fgs,170,39,9,8,22,13,70,100
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Bgs,132,18,3,3,12,27,49,83
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Base,305,57,12,11,34,41,120,185
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Net,6,3,2,0,1,0,2,4
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Gs,288,56,12,11,33,39,118,170
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Dr,1,0,0,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Lo,2,0,0,0,0,1,0,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Vo,3,1,1,0,0,0,1,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Ov,1,1,0,0,1,0,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Hv,1,0,0,0,0,0,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Sw,1,1,1,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,F,165,39,9,8,22,12,70,95
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,B,123,17,3,3,11,27,48,75
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,R,5,0,0,0,0,1,0,5
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,S,9,1,0,0,1,0,1,8
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,U,1,0,0,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,M,2,0,0,0,0,1,0,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,V,3,1,1,0,0,0,1,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,P,1,1,0,0,1,0,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,H,1,0,0,0,0,0,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,J,1,1,1,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Total,327,57,26,15,16,76,200,127
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Fside,195,44,22,10,12,40,121,74
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Bside,132,13,4,5,4,36,79,53
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Fgs,187,37,15,10,12,40,113,74
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Bgs,128,11,3,4,4,35,77,51
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Base,319,49,18,15,16,76,192,127
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Net,8,8,8,0,0,0,8,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Gs,293,48,18,14,16,74,177,116
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Dr,2,1,0,1,0,0,1,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Lo,2,0,0,0,0,1,1,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Vo,6,6,6,0,0,0,6,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Ov,2,2,2,0,0,0,2,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,F,184,37,15,10,12,40,112,72
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,B,109,11,3,4,4,34,65,44
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,R,3,0,0,0,0,0,1,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,S,19,0,0,0,0,1,12,7
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Y,2,1,0,1,0,0,1,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,L,1,0,0,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,M,1,0,0,0,0,1,0,1
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,V,5,5,5,0,0,0,5,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Z,1,1,1,0,0,0,1,0
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,O,2,2,2,0,0,0,2,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Total,384,58,16,26,16,60,234,150
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Fside,218,39,10,16,13,27,131,87
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Bside,165,19,6,10,3,33,103,62
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Fgs,209,33,6,14,13,27,123,86
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Bgs,151,12,2,7,3,32,92,59
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Base,371,49,8,25,16,60,223,148
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Net,12,9,8,1,0,0,11,1
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Gs,346,43,8,19,16,58,209,137
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Dr,8,4,0,4,0,0,8,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Lo,3,0,0,0,0,1,0,3
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Vo,7,7,7,0,0,0,7,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Ov,2,1,1,0,0,0,2,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Hv,3,1,0,1,0,0,2,1
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,F,206,33,6,14,13,27,123,83
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,B,140,10,2,5,3,31,86,54
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,R,3,0,0,0,0,0,0,3
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,S,11,2,0,2,0,1,6,5
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,U,1,1,0,1,0,0,1,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Y,7,3,0,3,0,0,7,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,M,3,0,0,0,0,1,0,3
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,V,3,3,3,0,0,0,3,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,Z,4,4,4,0,0,0,4,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,O,2,1,1,0,0,0,2,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,1,H,3,1,0,1,0,0,2,1
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Total,394,70,25,10,35,68,160,234
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Fside,206,36,17,5,14,13,96,110
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Bside,188,34,8,5,21,55,64,124
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Fgs,200,32,14,5,13,13,93,107
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Bgs,172,27,5,3,19,54,59,113
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Base,384,64,20,10,34,68,155,229
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Net,10,6,5,0,1,0,5,5
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Gs,350,58,19,8,31,62,147,203
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Dr,9,4,0,2,2,1,2,7
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Lo,3,1,1,0,0,0,1,2
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Vo,3,1,0,0,1,0,0,3
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Ov,1,1,1,0,0,0,1,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Hv,4,2,2,0,0,0,2,2
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Sw,2,2,2,0,0,0,2,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,F,189,32,14,5,13,13,91,98
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,B,161,26,5,3,18,49,56,105
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,R,11,0,0,0,0,0,2,9
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,S,11,1,0,0,1,5,3,8
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,U,1,0,0,0,0,0,0,1
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Y,8,4,0,2,2,1,2,6
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,L,1,1,1,0,0,0,1,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,M,2,0,0,0,0,0,0,2
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,V,2,1,0,0,1,0,0,2
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,Z,1,0,0,0,0,0,0,1
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,O,1,1,1,0,0,0,1,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,I,4,2,2,0,0,0,2,2
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,J,1,1,1,0,0,0,1,0
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,2,K,1,1,1,0,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Total,386,64,19,11,34,76,147,239
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Fside,190,24,6,2,16,35,64,126
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Bside,184,40,13,9,18,40,75,109
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Fgs,175,16,1,1,14,35,55,120
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Bgs,170,32,9,6,17,40,65,105
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Base,353,50,10,9,31,75,123,230
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Net,21,14,9,2,3,0,16,5
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Gs,291,45,10,6,29,50,107,184
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Dr,2,1,0,1,0,0,2,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Lo,6,1,0,1,0,0,1,5
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Vo,18,12,8,1,3,0,13,5
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Ov,1,1,1,0,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Hv,1,0,0,0,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Sw,1,1,0,1,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,F,165,15,1,1,13,32,53,112
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,B,126,30,9,5,16,18,54,72
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,R,10,1,0,0,1,3,2,8
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,S,44,2,0,1,1,22,11,33
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Y,2,1,0,1,0,0,2,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,L,3,0,0,0,0,0,0,3
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,M,3,1,0,1,0,0,1,2
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,V,11,7,4,1,2,0,8,3
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,Z,7,5,4,0,1,0,5,2
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,O,1,1,1,0,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,I,1,0,0,0,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,1,K,1,1,0,1,0,0,1,0
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,2,Total,385,75,31,15,29,63,236,149
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,2,Fside,210,59,25,11,23,18,125,85
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,2,Bside,160,16,6,4,6,43,103,57
20130907-M-US_Open-SF-Richard_Gasquet-Rafael_Nadal,2,Fgs,192,45,15,9,21,18,111,81
