match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,2,1,29,2,1,13,9,16,6,3,1,27,10,6,3,1,9,4,4
20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,1,2,23,3,0,15,13,8,7,0,0,32,11,13,5,4,3,2,1
20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,2,2,32,3,0,18,13,14,8,3,2,23,3,8,1,3,9,3,6
20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,1,3,44,4,1,24,20,20,11,0,0,41,11,19,11,2,13,4,8
20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,2,3,41,0,3,16,13,25,17,2,2,44,13,15,12,2,12,4,5
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,1,Total,81,4,1,53,41,28,16,3,1,83,38,24,14,6,22,9,12
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,2,Total,83,3,2,60,32,23,13,8,2,81,24,17,6,8,31,14,15
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,1,1,22,1,0,16,12,6,4,0,0,17,10,7,5,1,7,3,4
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,2,1,17,0,0,15,6,2,1,2,0,22,6,1,0,1,9,4,5
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,1,2,31,1,1,17,13,14,9,1,0,41,18,10,6,3,9,1,7
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,2,2,41,2,0,31,18,10,5,3,1,31,9,9,5,2,11,6,5
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,1,3,28,2,0,20,16,8,3,2,1,25,10,7,3,2,6,5,1
20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,2,3,25,1,2,14,8,11,7,3,1,28,9,7,1,5,11,4,5
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,1,Total,149,10,5,90,63,59,21,15,8,136,49,35,19,6,43,26,12
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,2,Total,136,2,1,98,68,38,19,13,10,149,65,56,32,22,45,26,18
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,1,1,30,0,1,20,10,10,4,5,3,21,5,4,4,0,7,4,2
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,2,1,21,1,0,16,12,5,4,0,0,30,16,15,10,4,6,3,3
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,1,2,46,5,2,27,21,19,6,1,0,44,20,13,5,3,18,10,6
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,2,2,44,0,0,27,17,17,7,3,1,46,19,11,8,3,15,9,6
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,1,3,29,2,0,16,10,13,5,4,1,30,12,6,2,2,12,10,2
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,2,3,30,0,0,22,15,8,3,4,3,29,14,7,4,3,9,6,3
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,1,4,44,3,2,27,22,17,6,5,4,41,12,12,8,1,6,2,2
20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,2,4,41,1,1,33,24,8,5,6,6,44,16,23,10,12,15,8,6
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,1,Total,65,1,0,40,25,25,10,10,6,55,17,13,5,7,18,7,11
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,2,Total,55,15,2,35,29,20,9,5,4,65,30,34,12,7,24,12,10
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,1,1,38,1,0,23,16,15,5,7,5,34,13,9,4,4,11,6,5
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,2,1,34,6,2,19,14,15,7,5,4,38,17,18,7,5,17,8,7
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,1,2,27,0,0,17,9,10,5,3,1,21,4,4,1,3,7,1,6
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,2,2,21,9,0,16,15,5,2,0,0,27,13,16,5,2,7,4,3
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,1,Total,125,4,6,66,54,59,32,3,2,124,43,54,28,22,31,12,13
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,2,Total,124,8,9,61,48,63,33,6,4,125,39,48,20,20,21,5,7
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,1,1,34,1,3,16,15,18,8,1,0,32,12,12,8,3,6,2,1
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,2,1,32,4,3,19,14,13,6,3,1,34,11,18,6,8,8,2,3
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,1,2,45,0,2,23,19,22,13,1,1,50,17,24,12,12,14,4,8
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,2,2,50,3,3,22,18,28,15,2,2,45,13,15,5,7,7,1,3
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,1,3,46,3,1,27,20,19,11,1,1,42,14,18,8,7,11,6,4
19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,2,3,42,1,3,20,16,22,12,1,1,46,15,15,9,5,6,2,1
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,1,Total,64,4,5,37,29,27,10,4,2,52,11,22,11,3,25,10,10
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,2,Total,52,5,1,37,35,15,6,2,2,64,25,19,5,5,19,9,9
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,1,1,32,2,4,21,17,11,3,2,1,25,5,12,4,3,11,5,2
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,2,1,25,2,0,19,18,6,2,0,0,32,12,11,2,4,8,4,4
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,1,2,32,2,1,16,12,16,7,2,1,27,6,10,7,0,14,5,8
20181031-M-Paris_Masters-R32-Daniil_Medvedev-Borna_Coric,2,2,27,3,1,18,17,9,4,2,2,32,13,8,3,1,11,5,5
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,1,Total,88,14,2,43,33,45,28,2,0,95,40,24,6,3,25,12,11
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,2,Total,95,8,1,57,39,38,16,9,4,88,27,26,9,6,50,24,25
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,1,1,37,4,0,18,13,19,13,0,0,42,12,9,3,2,7,1,6
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,2,1,42,5,1,27,22,15,8,3,3,37,11,13,4,4,20,9,10
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,1,2,18,6,0,10,9,8,7,0,0,21,11,8,1,1,3,2,1
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,2,2,21,2,0,9,8,12,2,2,0,18,2,6,2,0,10,5,5
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,1,3,33,4,2,15,11,18,8,2,0,32,17,7,2,0,15,9,4
20181101-M-Paris_Masters-R16-Dominic_Thiem-Borna_Coric,2,3,32,1,0,21,9,11,6,4,1,33,14,7,3,2,20,10,10
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,1,Total,63,6,0,39,28,24,17,3,3,60,24,23,13,3,19,9,10
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,2,Total,60,6,2,39,27,21,9,6,4,63,18,13,5,1,24,14,8
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,1,1,38,5,0,28,18,10,7,3,3,28,12,12,5,2,12,7,5
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,2,1,28,3,2,15,11,13,5,3,2,38,13,8,3,1,12,5,5
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,1,2,25,1,0,11,10,14,10,0,0,32,12,11,8,1,7,2,5
20041117-M-Masters_Cup-RR-Roger_Federer-Lleyton_Hewitt,2,2,32,3,0,24,16,8,4,3,2,25,5,5,2,0,12,9,3
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,1,Total,112,18,2,70,50,42,26,4,2,113,43,47,18,9,49,26,21
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,2,Total,113,5,6,50,34,63,36,11,8,112,36,19,9,5,41,20,15
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,1,1,38,6,1,20,16,18,7,3,2,24,11,14,4,3,13,9,3
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,2,1,24,1,4,9,7,15,6,2,0,38,15,3,2,0,12,4,4
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,1,2,37,7,0,28,21,9,6,0,0,43,13,18,8,3,16,10,6
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,2,2,43,1,0,21,14,22,16,2,2,37,10,10,4,5,10,7,3
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,1,3,37,5,1,22,13,15,13,1,0,46,19,15,6,3,20,7,12
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,2,3,46,3,2,20,13,26,14,7,6,37,11,6,3,0,19,9,8
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,1,Total,113,7,0,77,57,36,27,2,1,139,45,31,15,5,30,13,17
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,2,Total,139,16,2,93,69,46,25,12,12,113,29,53,20,15,46,21,23
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,1,1,45,1,0,30,22,15,10,0,0,59,21,10,6,1,14,6,8
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,2,1,59,5,0,38,28,21,10,5,5,45,13,18,7,5,18,10,8
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,1,2,32,0,0,19,13,13,10,2,1,40,13,8,4,3,8,4,4
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,2,2,40,3,1,29,21,11,6,3,3,32,9,16,8,4,14,6,7
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,1,3,36,6,0,28,22,8,7,0,0,40,11,13,5,1,8,3,5
20181103-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,2,3,40,8,1,26,20,14,9,4,4,36,7,19,5,6,14,5,8
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,1,Total,112,13,4,66,53,46,17,7,2,125,50,33,15,5,35,12,19
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,2,Total,125,5,4,73,49,52,26,13,9,112,42,35,17,13,32,15,13
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,1,1,26,3,0,14,12,12,3,3,1,30,12,7,2,2,9,3,6
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,2,1,30,0,0,15,11,15,7,1,0,26,11,8,5,3,10,5,5
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,1,2,21,3,0,10,8,11,8,0,0,21,12,9,4,2,3,2,1
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,2,2,21,0,0,12,7,9,2,4,2,21,5,3,2,1,7,5,2
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,1,3,39,3,2,25,19,14,5,1,0,50,19,11,7,1,12,3,7
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,2,3,50,2,3,30,20,20,11,5,4,39,15,14,6,6,11,3,5
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,1,4,26,4,2,17,14,9,1,3,1,24,7,6,2,0,11,4,5
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,2,4,24,3,1,16,11,8,6,3,3,26,11,10,4,3,4,2,1
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,1,Total,54,3,0,36,25,18,6,7,3,51,13,17,7,4,29,13,16
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,2,Total,51,5,0,24,18,27,20,2,2,54,23,21,12,2,7,4,3
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,1,1,32,3,0,19,17,13,6,1,0,35,9,12,4,3,21,10,11
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,2,1,35,3,0,17,11,18,15,2,2,32,9,7,2,1,6,3,3
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,1,2,22,0,0,17,8,5,0,6,3,16,4,5,3,1,8,3,5
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,2,2,16,2,0,7,7,9,5,0,0,22,14,14,10,1,1,1,0
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,1,Total,131,15,8,82,67,49,22,6,3,145,47,48,27,6,40,16,16
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,2,Total,145,17,2,103,75,42,23,11,8,131,42,43,18,8,36,14,20
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,1,1,21,2,1,14,12,7,4,1,0,24,4,8,5,1,7,3,3
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,2,1,24,5,0,20,16,4,4,0,0,21,5,8,1,2,5,3,2
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,1,2,33,4,2,19,16,14,5,2,1,31,16,12,6,2,10,2,6
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,2,2,31,2,0,19,11,12,4,4,2,33,12,5,2,1,10,3,7
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,1,3,40,3,1,24,18,16,9,0,0,38,8,9,5,1,12,5,6
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,2,3,38,8,0,30,24,8,6,1,1,40,13,18,6,4,8,3,5
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,1,4,37,6,4,25,21,12,4,3,2,52,19,19,11,2,11,6,1
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,2,4,52,2,2,34,24,18,9,6,5,37,12,12,9,1,13,5,6
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,1,Total,52,3,1,33,26,19,10,3,3,42,20,21,11,7,14,10,3
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,2,Total,42,0,1,26,15,16,7,4,0,52,16,10,8,2,17,9,7
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,1,1,30,2,0,19,14,11,6,3,3,20,11,13,7,4,6,4,2
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,2,1,20,0,1,14,7,6,2,2,0,30,10,8,6,2,9,5,3
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,1,2,22,1,1,14,12,8,4,0,0,22,9,8,4,3,8,6,1
20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,2,2,22,0,0,12,8,10,5,2,0,22,6,2,2,0,8,4,4
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,1,Total,105,13,5,60,42,45,24,10,5,111,36,40,10,17,46,21,20
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,2,Total,111,9,1,74,59,37,16,7,5,105,39,27,12,6,28,12,15
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,1,1,38,3,2,19,11,19,10,7,5,23,6,8,3,2,17,9,6
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,2,1,23,1,0,14,12,9,5,2,2,38,17,4,2,1,11,3,8
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,1,2,21,4,1,14,11,7,3,1,0,27,6,6,1,1,13,7,5
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,2,2,27,1,0,21,17,6,4,0,0,21,7,4,3,0,5,3,2
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,1,3,27,4,1,17,14,10,6,0,0,37,17,19,5,10,5,1,3
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,2,3,37,5,1,23,18,14,2,4,3,27,7,13,3,5,8,4,3
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,1,4,19,2,1,10,6,9,5,2,0,24,7,7,1,4,11,4,6
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,2,4,24,2,0,16,12,8,5,1,0,19,8,6,4,0,4,2,2
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,1,Total,97,6,1,71,43,26,10,11,5,91,31,16,8,2,35,23,11
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,2,Total,91,8,3,61,41,30,19,3,1,97,44,30,16,6,39,18,18
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,1,1,26,3,0,16,11,10,4,3,1,23,6,4,1,0,6,2,4
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,2,1,23,3,1,15,12,8,5,1,0,26,11,6,1,2,10,4,5
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,1,2,37,2,0,29,17,8,3,3,1,46,19,7,3,2,17,15,2
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,2,2,46,2,1,31,18,15,9,2,1,37,17,12,9,1,19,10,8
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,1,3,34,1,1,26,15,8,3,5,3,22,6,5,4,0,12,6,5
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,2,3,22,3,1,15,11,7,5,0,0,34,16,12,6,3,10,4,5
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,1,Total,114,9,3,67,44,47,28,7,5,122,43,41,18,13,57,33,21
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,2,Total,122,7,1,75,53,47,26,10,8,114,42,31,17,4,39,21,17
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,1,1,38,1,1,26,19,12,8,2,2,38,13,13,6,6,17,6,10
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,2,1,38,0,1,26,17,12,8,3,2,38,11,9,6,1,15,7,7
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,1,2,26,2,1,13,7,13,8,2,0,41,17,10,4,3,14,7,6
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,2,2,41,3,0,25,16,16,8,6,5,26,11,11,7,0,13,10,3
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,1,3,50,6,1,28,18,22,12,3,3,43,13,18,8,4,26,20,5
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,2,3,43,4,0,24,20,19,10,1,1,50,20,11,4,3,11,4,7
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,1,Total,83,6,5,44,32,39,22,7,5,95,32,23,12,4,34,8,21
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,2,Total,95,10,2,54,40,41,23,9,8,83,29,27,10,3,35,19,14
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,1,1,29,2,1,16,12,13,7,5,4,25,4,8,5,0,6,3,2
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,2,1,25,6,1,15,14,10,7,0,0,29,10,12,5,0,8,2,5
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,1,2,27,3,2,13,11,14,9,0,0,22,9,8,3,2,9,1,6
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,2,2,22,1,0,12,7,10,6,4,3,27,7,3,0,1,10,7,3
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,1,3,27,1,2,15,9,12,6,2,1,48,19,7,4,2,19,4,13
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,2,3,48,3,1,27,19,21,10,5,5,27,12,12,5,2,17,10,6
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,Total,140,4,7,83,56,57,28,14,9,148,61,39,20,14,51,26,18
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,Total,148,21,8,74,56,74,31,17,10,140,56,51,19,8,54,16,30
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,1,27,0,1,14,8,13,7,3,2,33,18,8,3,4,10,5,4
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,1,33,2,3,15,8,18,7,5,2,27,12,6,3,1,14,2,9
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,2,34,2,2,17,11,17,9,5,4,33,11,8,4,2,18,9,7
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,2,33,3,1,14,13,19,9,0,0,34,14,9,2,3,11,2,8
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,3,23,1,0,16,12,7,5,0,0,31,15,7,3,3,7,5,2
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,3,31,5,1,17,12,14,4,8,6,23,6,10,5,0,14,8,5
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,4,21,0,3,13,7,8,3,2,0,27,8,8,5,3,10,4,3
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,4,27,6,2,14,13,13,6,2,2,21,11,11,2,1,5,1,2
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,1,5,35,1,1,23,18,12,4,4,3,24,9,8,5,2,6,3,2
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,2,5,24,5,1,14,10,10,5,2,0,35,13,15,7,3,10,3,6
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,Total,120,25,1,78,69,42,28,3,1,151,53,66,30,11,30,15,14
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,2,Total,151,14,3,99,74,52,24,14,10,120,23,43,20,9,35,14,18
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,1,35,7,0,24,20,11,8,0,0,37,8,19,7,5,11,7,4
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,2,1,37,2,0,26,22,11,7,0,0,35,7,10,5,3,6,2,4
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,2,24,5,1,15,13,9,7,0,0,33,13,13,6,2,6,2,3
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,2,2,33,4,0,23,14,10,6,4,3,24,4,10,4,2,11,4,7
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,3,33,6,0,22,19,11,8,2,1,44,16,19,13,0,6,4,2
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,2,3,44,3,1,25,20,19,8,5,4,33,6,14,8,3,10,5,4
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,4,28,7,0,17,17,11,5,1,0,37,16,15,4,4,7,2,5
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,2,4,37,5,2,25,18,12,3,5,3,28,6,9,3,1,8,3,3
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,1,Total,111,9,2,67,50,44,28,8,6,135,55,34,16,9,15,9,4
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,2,Total,135,11,2,85,64,50,16,12,8,111,33,45,23,11,43,20,21
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,1,1,29,3,0,18,14,11,7,2,2,24,9,10,5,2,3,1,2
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,2,1,24,2,0,15,13,9,2,2,1,29,8,8,4,2,11,4,7
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,1,2,22,5,0,17,16,5,4,0,0,38,16,9,2,2,1,1,0
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,2,2,38,2,1,27,22,11,0,3,2,22,2,11,8,1,10,5,4
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,1,3,22,0,1,12,9,10,4,2,1,38,14,7,3,4,6,3,2
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,2,3,38,6,0,22,16,16,8,3,3,22,9,14,5,3,10,3,7
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,1,4,38,1,1,20,11,18,13,4,3,35,16,8,6,1,5,4,0
20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga,2,4,35,1,1,21,13,14,6,4,2,38,14,12,6,5,12,8,3
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,1,Total,54,5,2,34,22,20,12,3,0,63,21,27,11,7,22,8,12
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,2,Total,63,9,4,32,25,31,17,1,0,54,20,25,9,6,9,3,2
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,1,1,27,3,0,18,11,9,5,2,0,30,11,13,4,5,8,5,3
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,2,1,30,4,3,15,12,15,7,1,0,27,11,15,7,3,6,2,1
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,1,2,27,2,2,16,11,11,7,1,0,33,10,14,7,2,14,3,9
20000619-M-Queens_Club-F-Pete_Sampras-Lleyton_Hewitt,2,2,33,5,1,17,13,16,10,0,0,27,9,10,2,3,3,1,1
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,1,Total,138,10,3,74,57,64,30,17,14,140,56,40,22,8,36,16,17
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,2,Total,140,2,5,95,60,45,24,15,11,138,51,30,16,12,46,19,22
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,1,1,53,3,0,35,26,18,5,11,10,32,15,8,4,1,13,6,7
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,2,1,32,2,1,19,12,13,5,2,0,53,22,13,6,5,16,8,7
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,1,2,43,2,0,16,12,27,17,2,1,45,15,16,9,5,14,9,5
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,2,2,45,0,2,34,25,11,5,3,2,43,14,8,4,4,14,5,7
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,1,3,42,5,3,23,19,19,8,4,3,63,26,16,9,2,9,1,5
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,2,3,63,0,2,42,23,21,14,10,9,42,15,9,6,3,16,6,8
20070707-M-Wimbledon-SF-Roger_Federer-Richard_Gasquet,1,Total,90,20,0,64,50,26,17,3,3,89,32,46,19,7,29,12,17
